 Morbidade Hospitalar do SUS - por local de residência - Pará
Valor total por Município e Ano/mês atendimento
Lista Morb  CID-10: Dengue [dengue clásssico]
Período:Jan/2008-Fev/2021
"Município";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"2021/Jan";"2021/Fev";"Total"
"150619 Rurópolis";-;-;-;-;5493,60;1308,00;4185,60;2616,00;1078,40;1046,40;261,60;-;-;-;287,76;-;-;-;-;1151,04;7194,00;863,28;863,28;-;287,76;-;-;-;-;-;311,76;607,52;-;-;-;-;-;303,76;-;-;575,52;-;1151,04;863,28;2014,32;287,76;-;-;-;-;-;-;-;-;-;-;-;-;311,76;575,52;287,76;-;-;863,28;2014,32;4907,92;2302,08;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;575,52;287,76;-;-;-;-;-;-;4316,40;2589,84;575,52;287,76;-;-;287,76;287,76;-;-;-;2318,08;3173,36;287,76;1151,04;2054,32;-;-;287,76;-;-;-;287,76;-;-;1438,80;-;-;-;-;-;-;-;-;-;-;-;287,76;-;287,76;287,76;-;-;-;-;-;-;-;-;-;331,98;287,76;-;-;-;-;324,90;-;-;287,76;-;-;295,76;575,52;-;-;-;-;-;-;-;-;575,52;68051,76
"150620 Salinópolis";-;-;-;-;261,60;523,20;261,60;539,20;1308,00;-;1102,40;523,20;-;261,60;261,60;287,76;311,76;-;2014,32;287,76;2014,32;863,28;863,28;-;-;-;-;1438,80;-;287,76;-;311,76;879,28;2613,84;3221,96;3786,66;4260,64;3661,12;4892,16;2805,78;2482,79;2442,79;5346,05;5122,81;2447,51;575,52;-;1231,04;287,76;879,28;-;287,76;575,52;919,28;2070,32;3709,86;4619,03;3828,88;1822,56;575,52;1191,04;3005,60;287,76;623,52;-;863,28;911,28;287,76;599,52;935,28;-;1167,04;-;-;-;-;-;591,52;919,28;-;1486,80;1726,56;1151,04;-;1486,80;2014,32;287,76;1191,04;-;575,52;863,28;287,76;287,76;-;-;-;-;575,52;-;-;-;-;287,76;287,76;575,52;-;-;-;287,76;-;-;287,76;-;287,76;-;311,76;287,76;287,76;-;-;-;-;-;287,76;-;-;287,76;303,76;287,76;-;-;-;-;-;-;287,76;575,52;575,52;-;-;-;-;-;-;863,28;-;287,76;295,76;-;287,76;-;-;287,76;-;-;-;-;-;-;-;-;-;-;109915,72
"150630 Salvaterra";-;-;-;-;-;-;-;261,60;-;-;784,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;863,28;287,76;287,76;-;-;-;-;-;-;607,52;287,76;2302,08;287,76;-;-;-;-;287,76;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7121,36
"150635 Santa Bárbara do Pará";-;-;-;-;-;-;-;388,75;-;-;-;-;-;-;-;-;-;287,76;287,76;319,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;599,52;327,88;287,76;440,00;287,76;-;-;-;-;-;-;-;327,76;-;613,47;-;287,76;-;-;-;-;-;-;-;-;-;-;-;319,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4775,70
"150640 Santa Cruz do Arari";-;-;-;-;-;-;-;-;-;407,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;407,15
"150650 Santa Izabel do Pará";-;-;-;3432,80;12818,40;17437,66;17743,20;17739,23;19020,24;15049,60;9521,60;6048,80;3400,80;5565,60;8228,08;9368,96;7210,00;7593,76;12477,68;15667,04;9815,84;5259,68;6178,96;5723,44;2166,32;-;616,95;639,52;-;-;-;-;-;-;-;287,76;1151,04;-;287,76;1726,56;1486,80;575,52;583,52;-;-;-;-;-;-;287,76;-;-;1462,80;863,28;863,28;3517,12;3517,12;2677,84;863,28;615,52;2693,84;-;1167,04;1151,04;887,28;287,76;1239,04;3613,12;2925,60;1191,04;-;-;-;-;287,76;-;-;287,76;-;287,76;388,47;-;927,28;319,76;-;-;-;863,28;-;319,76;1558,80;3669,36;575,52;599,52;604,38;887,28;-;-;319,76;-;-;335,76;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;575,52;-;-;-;-;-;-;-;287,76;-;287,76;311,76;-;-;-;-;-;-;-;-;-;-;-;-;311,76;-;-;-;-;-;-;-;-;-;-;-;-;268941,41
"150655 Santa Luzia do Pará";-;-;-;-;-;-;285,60;261,60;277,60;261,60;-;-;-;287,76;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;679,64;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;327,76;-;-;-;-;-;-;-;-;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;311,76;-;-;-;-;319,76;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;343,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;5403,36
"150658 Santa Maria das Barreiras";-;-;-;-;784,80;2616,00;1831,20;1308,00;523,20;261,60;-;-;-;-;-;-;-;1726,56;287,76;599,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;287,76;-;-;-;-;-;-;-;287,76;-;287,76;-;-;287,76;575,52;287,76;-;-;575,52;1151,04;-;287,76;863,28;613,47;1438,80;863,28;863,28;287,76;-;-;-;-;-;-;287,76;863,28;-;287,76;287,76;-;-;-;-;-;-;-;-;287,76;-;287,76;-;-;-;-;-;-;-;-;-;287,76;287,76;-;-;-;-;-;-;-;-;-;863,28;575,52;-;-;-;-;-;-;-;-;-;-;-;-;575,52;575,52;287,76;-;-;287,76;-;-;-;287,76;-;-;575,52;287,76;2014,32;863,28;-;-;-;-;-;-;575,52;287,76;287,76;287,76;-;-;-;-;-;-;-;-;-;-;30695,31
"150660 Santa Maria do Pará";-;-;-;261,60;-;1046,40;-;-;2864,00;2442,40;3948,00;-;-;-;-;599,52;287,76;-;4604,16;7865,52;2933,60;887,28;575,52;287,76;311,76;287,76;-;-;863,28;-;-;-;3613,36;999,28;-;631,52;-;1247,04;4708,40;5635,68;14604,72;18913,36;10216,08;10527,84;9248,80;7234,48;4356,64;2110,32;623,52;623,52;935,28;1566,80;2478,08;3413,36;1870,56;4044,88;14196,96;6275,20;3117,60;2182,32;1255,04;2182,32;2518,08;2829,84;1558,80;1263,04;2526,08;13389,68;13133,92;10959,60;1271,04;903,28;-;-;-;-;-;-;631,52;935,28;2757,84;3453,36;1255,04;319,76;-;2198,32;631,52;311,76;311,76;-;311,76;607,52;1534,80;971,34;-;-;-;-;-;-;623,52;943,28;2757,84;1207,04;-;-;-;-;-;607,52;-;-;-;311,76;675,74;5163,92;599,52;-;-;303,76;-;-;-;-;-;-;-;615,52;-;431,47;44,22;-;303,76;-;-;295,76;-;-;-;-;-;-;-;-;-;-;-;-;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;250660,61
"150670 Santana do Araguaia";-;-;-;-;1308,00;7063,20;17527,20;13864,80;10987,20;1831,20;1569,60;523,20;261,60;-;261,60;3740,88;7194,00;575,52;1151,04;2978,31;1726,56;2302,08;863,28;287,76;-;287,76;575,52;575,52;575,52;1438,80;1151,04;863,28;6985,26;-;287,76;-;287,76;914,01;-;-;-;-;-;1726,56;863,28;287,76;-;-;-;-;-;-;287,76;-;1438,80;575,52;287,76;-;-;-;287,76;287,76;287,76;1438,80;13274,91;7384,05;3740,88;863,28;1438,80;287,76;-;-;-;-;-;-;-;-;287,76;287,76;575,52;287,76;-;287,76;-;-;-;-;287,76;-;2022,49;863,28;863,28;287,76;575,52;-;575,52;-;-;287,76;-;2589,84;6095,79;5467,44;1726,56;863,28;575,52;-;287,76;-;287,76;-;287,76;287,76;-;287,76;863,28;287,76;287,76;-;-;-;-;-;575,52;-;-;287,76;287,76;287,76;-;-;-;-;-;-;287,76;287,76;-;1151,04;2915,55;1151,04;613,47;-;-;-;-;-;-;287,76;575,52;972,52;1438,80;-;-;-;-;-;-;-;-;287,76;-;163812,20
"150680 Santarém";-;-;-;294,60;-;1106,40;8562,69;10536,87;8792,37;1127,40;547,20;-;-;-;261,60;-;887,28;2587,20;1726,56;2228,07;-;599,72;-;-;303,76;-;-;-;349,71;295,76;303,76;903,28;772,14;700,47;823,48;1285,19;2556,64;895,28;1614,18;287,76;287,76;6151,89;7844,43;5301,51;3357,36;303,76;287,76;-;-;-;-;-;607,52;591,52;656,22;1510,80;575,52;1266,94;-;287,76;-;303,76;-;303,76;-;3715,27;2329,15;3629,12;1446,80;1332,76;287,76;-;-;-;-;664,33;-;-;327,76;287,76;319,76;2186,63;-;319,76;-;-;-;-;327,76;-;1321,49;818,70;1039,72;1572,96;-;327,76;303,76;-;319,76;-;-;839,30;1723,92;357,71;625,93;319,76;-;365,71;-;311,76;-;-;-;-;-;287,76;-;-;-;-;287,76;-;-;44,22;-;-;-;-;-;-;-;-;-;-;-;319,76;-;-;377,17;295,76;-;-;-;-;-;-;-;-;-;295,76;-;-;-;-;-;-;-;-;-;-;-;-;-;109318,69
"150690 Santarém Novo";-;-;-;-;-;-;523,20;-;-;261,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;335,76;-;303,76;-;651,58;287,76;-;-;-;-;-;-;-;-;359,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;287,76;-;-;-;-;-;-;-;-;-;-;-;-;3874,46
"150700 Santo Antônio do Tauá";-;-;-;-;1070,40;5018,40;1070,40;2877,60;5280,00;1324,00;1046,40;-;261,60;863,28;565,36;863,28;863,28;5227,68;3740,88;3501,12;3189,36;879,28;1478,80;303,76;623,52;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3024,78;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;575,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44292,44
"150710 São Caetano de Odivelas";-;-;-;-;-;-;-;-;261,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;295,76;287,76;359,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1491,91
"150715 São Domingos do Araguaia";-;-;-;3721,13;4527,20;6861,36;1308,00;1831,20;4447,20;7586,40;3662,40;2354,40;261,60;-;575,52;-;-;2014,32;287,76;2302,08;3453,12;1438,80;575,52;1151,04;287,76;-;-;-;-;-;287,76;575,52;287,76;1151,04;863,28;575,52;287,76;1438,80;-;2589,84;2877,60;4604,16;595,58;1438,80;2302,08;287,76;575,52;-;-;-;-;-;-;575,52;863,28;863,28;448,17;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;575,52;575,52;575,52;-;-;-;-;-;-;-;-;-;287,76;287,76;-;-;-;-;382,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75395,93
"150720 São Domingos do Capim";-;-;-;-;-;-;555,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1151,04;776,94;-;399,27;311,76;-;-;-;-;-;-;287,76;-;311,76;311,76;287,76;287,76;599,52;-;-;287,76;-;303,76;-;-;-;-;303,76;707,91;-;287,76;-;-;-;-;-;-;-;-;311,76;1167,04;303,76;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;303,76;303,76;575,52;-;575,52;-;-;-;-;-;-;-;303,76;-;295,76;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;319,76;-;-;-;-;-;327,76;-;-;-;-;-;-;12838,92
"150730 São Félix do Xingu";-;-;-;1046,40;523,20;2354,40;1602,60;1308,00;5076,40;3388,56;261,60;523,20;261,60;261,60;863,28;2014,32;4028,64;2326,08;2589,84;2589,84;2302,08;4392,30;3025,86;3501,32;2062,48;1764,51;2915,55;7928,23;7335,95;8718,75;4963,92;4802,67;2090,22;4488,30;3764,88;1486,80;575,52;287,76;311,76;2350,08;3659,07;5305,63;5847,62;3233,58;1774,56;1462,80;2014,32;651,42;863,28;303,76;1237,39;1463,00;1476,75;2388,03;1764,51;3221,36;7678,18;4963,92;2702,04;4630,45;2350,08;4340,40;4186,59;10431,36;5211,68;4642,11;2877,60;5241,63;4642,11;575,52;575,52;863,28;623,52;311,96;863,28;343,76;1750,56;311,76;1175,04;9744,08;2381,35;2326,08;3533,12;1175,04;575,52;637,47;287,76;287,76;287,76;-;-;2613,84;863,28;1151,04;629,47;-;863,28;925,23;-;863,28;1794,78;2436,03;3557,12;2118,32;355,98;1223,04;420,42;325,71;-;287,76;9662,87;903,28;575,52;1524,75;863,28;1822,56;287,76;879,28;-;-;287,76;-;-;-;-;-;287,76;44,22;-;-;287,76;-;-;327,76;-;287,76;903,28;287,76;1790,56;623,52;2931,55;-;575,52;575,52;-;-;617,99;2142,32;287,76;863,28;575,52;919,28;287,76;287,76;287,76;-;-;-;287,76;575,52;295,76;599,52;-;283470,47
"150740 São Francisco do Pará";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1405,34;651,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;287,76;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3823,71
"150745 São Geraldo do Araguaia";-;-;-;-;261,60;19136,80;9765,95;7848,00;523,20;4708,80;2877,60;523,20;261,60;1569,60;784,80;1589,60;287,76;2589,84;4316,40;8057,28;2589,84;4028,64;3453,12;863,28;-;-;-;-;-;-;575,52;3453,12;1151,04;-;575,52;287,76;287,76;-;-;287,76;287,76;8920,56;14988,95;12373,68;2877,60;2877,60;575,52;-;-;-;863,28;2302,08;6330,72;10647,12;8345,04;11510,40;4891,92;4316,40;2302,08;1151,04;287,76;575,52;-;-;-;2302,08;5491,64;10647,12;10647,12;2302,08;287,76;-;-;-;287,76;-;-;575,52;575,52;2302,08;5179,68;4028,64;287,76;863,28;-;-;1726,56;1151,04;1151,04;575,52;3740,88;1188,18;1726,56;863,28;863,28;287,76;287,76;287,76;-;575,52;863,28;1850,50;2589,84;1726,56;3165,36;4065,78;4028,64;1438,80;1475,94;863,28;287,76;-;599,52;27095,88;16099,04;12957,68;4476,40;2094,32;591,52;575,52;575,52;-;-;-;-;-;-;575,52;287,76;287,76;-;-;-;-;-;-;303,76;1167,04;-;-;583,52;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;330221,86
"150746 São João da Ponta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76
"150747 São João de Pirabas";-;-;-;-;-;3155,20;1062,40;1609,60;4217,60;6668,00;2941,60;2116,80;1046,40;1094,40;2648,00;2456,88;2909,60;4060,64;2917,60;4676,16;4052,64;3565,12;2901,60;1726,56;3277,36;1758,56;3229,36;2700,03;1183,04;287,76;2933,60;2070,32;3868,88;3796,88;863,28;1167,04;9144,56;4236,64;9080,56;2661,84;1183,04;1454,80;575,52;1734,56;319,76;311,76;287,76;287,76;1438,80;287,76;-;287,76;303,76;2070,32;1726,56;599,52;863,28;575,52;1595,51;607,52;-;1255,04;303,76;303,76;287,76;655,52;951,28;1191,04;303,76;-;-;287,76;-;-;-;-;-;-;-;-;287,76;-;311,76;-;287,76;-;-;287,76;-;-;287,76;319,76;-;-;-;-;-;287,76;-;-;-;-;591,52;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;287,76;-;887,28;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;295,76;-;-;-;-;-;-;-;-;-;-;-;135133,38
"150750 São João do Araguaia";-;-;-;-;261,60;261,60;261,60;261,60;2354,40;-;784,80;261,60;-;-;-;-;-;-;575,52;575,52;287,76;2302,08;287,76;-;287,76;-;575,52;287,76;-;-;287,76;-;575,52;-;287,76;-;575,52;575,52;8920,56;7481,76;6618,48;10934,88;1151,04;2302,08;2014,32;863,28;-;287,76;287,76;-;-;1151,04;575,52;863,28;575,52;2014,32;287,76;863,28;-;-;-;-;-;-;-;287,76;1151,04;863,28;575,52;2014,32;575,52;287,76;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;575,52;-;863,28;-;2302,08;1438,80;1438,80;1438,80;287,76;1438,80;3165,36;3165,36;1167,04;3181,36;575,52;863,28;287,76;-;-;591,52;863,28;-;2626,98;2014,32;3453,12;863,28;287,76;2589,84;4028,64;3740,88;575,52;-;575,52;287,76;575,52;-;575,52;-;1151,04;575,52;575,52;1438,80;2014,32;575,52;575,52;583,52;-;-;324,90;287,76;-;-;-;-;-;-;-;-;-;-;-;-;287,76;119681,48
"150760 São Miguel do Guamá";-;-;-;-;-;261,60;1226,58;547,20;1601,60;523,20;301,60;-;-;287,76;-;-;287,76;895,28;-;879,28;-;863,28;-;863,28;1454,80;287,76;599,52;1438,80;575,52;-;599,52;621,47;303,76;1199,04;583,52;-;295,76;-;-;-;295,76;-;-;1175,04;615,52;287,76;676,23;979,99;863,28;1454,80;1151,04;-;-;1159,04;575,52;591,52;863,28;287,76;-;287,76;287,76;287,76;-;-;-;287,76;287,76;295,76;-;-;287,76;-;-;287,76;-;-;-;287,76;287,76;-;287,76;287,76;-;287,76;-;-;287,76;599,52;-;287,76;287,76;287,76;287,76;287,76;-;287,76;-;-;-;-;287,76;287,76;287,76;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;287,76;-;-;311,76;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36163,23
"150770 São Sebastião da Boa Vista";-;-;523,20;-;-;-;523,20;1046,40;523,20;261,60;261,60;-;261,60;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;319,76;388,47;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4684,55
"150775 Sapucaia";-;-;-;-;-;-;-;-;261,60;261,60;-;-;-;-;-;-;287,76;1462,80;287,76;863,28;287,76;575,52;-;-;-;-;-;-;287,76;575,52;-;-;-;575,52;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;863,28;887,28;-;575,52;1151,04;863,28;-;575,52;287,76;287,76;-;-;-;-;287,76;287,76;-;2302,08;5179,68;2014,32;863,28;863,28;-;-;-;-;-;-;-;287,76;1438,80;287,76;-;-;-;-;-;-;-;-;-;-;-;-;863,28;575,52;287,76;-;-;-;1726,56;-;287,76;575,52;575,52;863,28;863,28;1188,18;-;-;287,76;287,76;3453,12;1726,56;575,52;-;287,76;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40606,98
"150780 Senador José Porfírio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;287,76;287,76;-;591,52;-;287,76;-;303,76;-;-;287,76;-;-;-;311,76;575,52;303,76;-;-;287,76;-;599,52;287,76;-;-;311,76;-;639,52;591,52;-;-;583,52;287,76;303,76;-;-;-;295,76;-;-;-;623,52;-;-;303,76;311,76;-;-;903,28;575,52;575,52;-;-;-;-;-;-;-;-;287,76;-;3740,88;1438,80;3740,88;3219,31;1462,80;2030,32;2302,08;1438,80;-;879,28;287,76;-;-;287,76;287,76;863,28;575,52;-;-;287,76;-;-;-;-;-;-;-;575,52;-;-;-;-;-;-;287,76;-;-;-;-;47,27;-;-;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;1167,04;3499,07;863,28;-;879,28;-;1167,04;287,76;-;-;-;-;-;-;-;-;-;-;43511,41
"150790 Soure";-;-;261,60;-;-;1046,40;3139,20;2616,00;1831,20;261,60;261,60;-;261,60;261,60;261,60;523,20;-;1151,04;1438,80;575,52;863,28;-;575,52;-;-;-;-;-;-;-;1151,04;1726,56;575,52;2014,32;575,52;1151,04;4316,40;4028,64;4891,92;7481,76;7608,91;3740,88;4316,40;11798,16;7769,52;2014,32;863,28;1151,04;575,52;1726,56;575,52;1151,04;1151,04;2014,32;2302,08;6330,72;2302,08;5467,44;13236,96;11798,16;14388,00;4316,40;2877,60;1151,04;287,76;1151,04;575,52;863,28;2302,08;863,28;-;-;-;-;575,52;-;287,76;-;-;-;-;-;-;287,76;-;287,76;-;-;287,76;-;287,76;-;-;287,76;-;-;1726,56;2302,08;575,52;287,76;863,28;287,76;863,28;1151,04;1151,04;575,52;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;1438,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1726,56;-;-;-;-;-;-;575,52;575,52;287,76;1438,80;287,76;-;-;-;-;-;-;-;-;-;-;178616,83
