DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2015
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"330410 Porciúncula";112;7;-;-;-;119
"330411 Porto Real";1919;3;-;-;-;1922
"330412 Quatis";15;-;-;-;-;15
"330414 Queimados";2;-;-;-;-;2
"330415 Quissamã";8;-;-;-;-;8
"330420 Resende";8242;60;-;-;-;8302
"330430 Rio Bonito";4;-;-;-;-;4
"330440 Rio Claro";26;-;-;-;-;26
"330450 Rio das Flores";5;-;-;-;-;5
"330452 Rio das Ostras";1016;2;-;-;-;1018
"330455 Rio de Janeiro";2335;62;1;-;11;2409
"330460 Santa Maria Madalena";2;-;-;-;-;2
"330470 Santo Antônio de Pádua";272;61;-;-;-;333
"330480 São Fidélis";17;-;-;-;-;17
"330475 São Francisco de Itabapoana";261;1;-;-;-;262
"330490 São Gonçalo";17;-;-;-;-;17
"330500 São João da Barra";23;-;-;-;-;23
"330510 São João de Meriti";24;-;-;-;-;24
"330513 São José de Ubá";18;-;-;-;-;18
"330515 São José do Vale do Rio Preto";640;1;-;-;-;641
"330520 São Pedro da Aldeia";4;-;-;-;-;4
"330540 Sapucaia";123;2;-;-;-;125
"330550 Saquarema";22;-;-;-;-;22
"330555 Seropédica";63;-;-;-;-;63
"330560 Silva Jardim";1;-;-;-;-;1
"330575 Tanguá";1;-;-;-;-;1
"330580 Teresópolis";10;1;-;-;-;11
"330590 Trajano de Moraes";1;-;-;-;-;1
"330600 Três Rios";11;-;-;-;-;11
"330610 Valença";12;-;-;-;-;12
"330615 Varre-Sai";34;-;-;-;-;34
"330620 Vassouras";48;7;-;-;-;55
"330630 Volta Redonda";1145;1;-;-;-;1146
"350010 Adamantina";1146;7;-;-;-;1153
"350020 Adolfo";115;-;-;-;-;115
"350030 Aguaí";2529;14;-;-;-;2543
"350040 Águas da Prata";278;-;-;-;-;278
"350050 Águas de Lindóia";106;-;-;-;-;106
"350055 Águas de Santa Bárbara";20;-;-;-;-;20
"350060 Águas de São Pedro";25;-;-;-;-;25
"350070 Agudos";719;-;-;-;-;719
"350075 Alambari";3;-;-;-;-;3
"350080 Alfredo Marcondes";8;-;-;-;-;8
"350090 Altair";63;-;-;-;-;63
"350100 Altinópolis";75;-;-;-;-;75
"350110 Alto Alegre";51;-;-;-;-;51
"350115 Alumínio";155;1;-;-;-;156
"350120 Álvares Florence";29;-;-;-;-;29
"350130 Álvares Machado";192;-;-;-;-;192
"350140 Álvaro de Carvalho";26;-;-;-;-;26
"350150 Alvinlândia";1;1;-;-;-;2
"350160 Americana";7455;6;-;-;-;7461
"350170 Américo Brasiliense";682;-;-;-;-;682
"350180 Américo de Campos";66;-;-;-;-;66
"350190 Amparo";6572;3;-;-;-;6575
"350200 Analândia";49;-;-;-;-;49
"350210 Andradina";1848;5;-;-;-;1853
"350220 Angatuba";119;-;-;-;-;119
"350230 Anhembi";111;-;-;-;-;111
"350240 Anhumas";74;-;-;-;-;74
"350250 Aparecida";1627;-;-;-;-;1627
"350260 Aparecida d'Oeste";168;-;-;-;-;168
"350270 Apiaí";20;1;-;-;-;21
"350275 Araçariguama";183;-;-;-;-;183
"350280 Araçatuba";1752;1;-;-;-;1753
"350290 Araçoiaba da Serra";80;-;-;-;-;80
"350300 Aramina";1;-;-;-;-;1
"350310 Arandu";6;-;-;-;-;6
"350315 Arapeí";57;-;-;-;-;57
"350320 Araraquara";4921;68;1;-;-;4990
"350330 Araras";2645;2;-;-;-;2647
"350335 Arco-Íris";7;-;-;-;-;7
"350340 Arealva";338;3;-;-;-;341
"350350 Areias";3;-;-;-;-;3
"350360 Areiópolis";471;1;-;-;-;472
"350370 Ariranha";213;1;-;-;-;214
"350380 Artur Nogueira";775;-;-;-;-;775
"350390 Arujá";208;1;-;-;-;209
"350395 Aspásia";30;-;-;-;-;30
"350400 Assis";4569;-;-;-;-;4569
"350410 Atibaia";1014;1;-;-;-;1015
"350420 Auriflama";195;-;-;-;-;195
"350430 Avaí";377;-;-;-;-;377
"350440 Avanhandava";69;-;-;-;-;69
"350450 Avaré";215;2;-;-;-;217
"350460 Bady Bassitt";411;-;-;-;-;411
"350470 Balbinos";15;-;-;-;-;15
"350480 Bálsamo";327;-;-;-;-;327
"350490 Bananal";176;-;-;-;-;176
"350500 Barão de Antonina";4;-;-;-;-;4
"350510 Barbosa";121;1;-;-;-;122
"350520 Bariri";126;1;-;-;-;127
"350530 Barra Bonita";66;-;-;-;-;66
"350540 Barra do Turvo";6;1;-;-;-;7
"350550 Barretos";797;1;-;-;-;798
"350560 Barrinha";18;-;-;-;-;18
"350570 Barueri";1809;6;-;-;-;1815
"350580 Bastos";464;4;-;-;-;468
"350590 Batatais";563;-;-;-;-;563
"350600 Bauru";8689;6;-;-;-;8695
"350610 Bebedouro";6327;10;-;-;-;6337
"350620 Bento de Abreu";3;-;-;-;-;3
"350630 Bernardino de Campos";59;-;-;-;-;59
"350635 Bertioga";475;4;-;-;-;479
"350640 Bilac";213;-;-;-;-;213
"350650 Birigui";4595;5;-;-;-;4600
"350660 Biritiba-Mirim";16;-;-;-;-;16
"350670 Boa Esperança do Sul";103;5;-;-;-;108
"350680 Bocaina";73;-;-;-;-;73
"350690 Bofete";6;-;-;-;-;6
"350700 Boituva";853;1;-;-;-;854
"350710 Bom Jesus dos Perdões";292;-;-;-;-;292
"350720 Borá";7;-;-;-;-;7
"350730 Boracéia";19;1;-;-;-;20
"350740 Borborema";567;2;1;-;-;570
"350745 Borebi";1;-;-;-;-;1
"350750 Botucatu";704;-;-;-;-;704
"350760 Bragança Paulista";572;1;-;-;-;573
"350770 Braúna";161;1;-;-;-;162
"350775 Brejo Alegre";9;-;-;-;-;9
"350780 Brodowski";285;-;-;-;-;285
"350790 Brotas";270;2;-;-;-;272
"350800 Buri";218;1;-;-;-;219
"350810 Buritama";843;2;-;-;-;845
"350820 Buritizal";1;-;-;-;-;1
"350830 Cabrália Paulista";111;-;-;-;-;111
"350840 Cabreúva";128;-;-;-;-;128
"350850 Caçapava";936;-;-;-;-;936
"350860 Cachoeira Paulista";382;-;-;-;-;382
"350870 Caconde";85;1;-;-;-;86
"350880 Cafelândia";223;-;-;-;-;223
"350890 Caiabu";13;-;-;-;-;13
"350900 Caieiras";286;-;-;-;-;286
"350910 Caiuá";14;-;-;-;-;14
"350920 Cajamar";2956;1;-;-;-;2957
"350925 Cajati";12;-;-;-;-;12
"350930 Cajobi";139;-;-;-;-;139
"350940 Cajuru";819;-;-;-;-;819
"350945 Campina do Monte Alegre";2;-;-;-;-;2
"350950 Campinas";59712;45;-;-;-;59757
"350960 Campo Limpo Paulista";424;-;-;-;-;424
"350970 Campos do Jordão";10;-;-;-;-;10
"350980 Campos Novos Paulista";29;2;-;-;-;31
"350990 Cananéia";33;-;-;-;-;33
"350995 Canas";28;-;-;-;-;28
"351000 Cândido Mota";4204;-;-;-;-;4204
"351010 Cândido Rodrigues";22;-;-;-;-;22
"351015 Canitar";8;-;-;-;-;8
"351020 Capão Bonito";68;2;-;-;-;70
"351030 Capela do Alto";10;-;-;-;-;10
"351040 Capivari";1131;1;-;-;-;1132
"351050 Caraguatatuba";2408;13;-;-;-;2421
"351060 Carapicuíba";2356;3;-;-;-;2359
"351070 Cardoso";47;-;-;-;-;47
"351080 Casa Branca";803;2;-;-;-;805
"351100 Castilho";574;-;-;-;1;575
"351110 Catanduva";11057;27;-;-;-;11084
"351120 Catiguá";198;-;-;-;-;198
"351130 Cedral";420;-;-;-;-;420
"351140 Cerqueira César";12;-;-;-;-;12
"351150 Cerquilho";183;1;-;-;-;184
"351160 Cesário Lange";16;-;-;-;-;16
"351170 Charqueada";60;-;-;-;-;60
"355720 Chavantes";79;-;-;-;-;79
"351190 Clementina";22;-;-;-;-;22
"351200 Colina";582;-;-;-;-;582
"351210 Colômbia";199;-;-;-;-;199
"351220 Conchal";2048;-;-;-;-;2048
"351230 Conchas";832;1;-;-;-;833
"351240 Cordeirópolis";634;-;-;-;-;634
"351250 Coroados";47;1;-;-;-;48
"351260 Coronel Macedo";6;-;-;-;-;6
"351270 Corumbataí";119;-;-;-;-;119
"351280 Cosmópolis";150;-;-;-;-;150
"351290 Cosmorama";72;-;-;-;-;72
"351300 Cotia";1311;1;-;-;-;1312
"351310 Cravinhos";103;-;-;-;-;103
"351320 Cristais Paulista";3;-;-;-;-;3
"351330 Cruzália";86;-;-;-;-;86
"351340 Cruzeiro";240;-;-;-;-;240
"351350 Cubatão";207;3;-;-;-;210
"351360 Cunha";8;-;-;-;-;8
"351370 Descalvado";1231;-;-;-;-;1231
"351380 Diadema";2291;5;-;-;-;2296
"351385 Dirce Reis";33;-;-;-;-;33
"351390 Divinolândia";1;-;-;-;-;1
"351400 Dobrada";46;-;-;-;-;46
"351410 Dois Córregos";408;1;-;-;-;409
"351420 Dolcinópolis";105;-;-;-;-;105
"351430 Dourado";10;-;-;-;-;10
"351440 Dracena";1206;-;-;-;-;1206
"351450 Duartina";60;-;-;-;-;60
"351460 Dumont";215;-;-;-;-;215
"351470 Echaporã";60;1;-;-;-;61
"351480 Eldorado";1;-;-;-;-;1
"351490 Elias Fausto";830;3;-;-;-;833
"351492 Elisiário";118;-;-;-;-;118
"351495 Embaúba";83;-;-;-;-;83
"351500 Embu das Artes";900;-;-;-;-;900
"351510 Embu-Guaçu";34;-;-;-;-;34
"351512 Emilianópolis";1;-;-;-;-;1
"351515 Engenheiro Coelho";505;1;-;-;-;506
"351518 Espírito Santo do Pinhal";1422;4;-;-;-;1426
"351519 Espírito Santo do Turvo";14;-;-;-;-;14
"355730 Estiva Gerbi";5;-;-;-;-;5
"351520 Estrela d'Oeste";1377;4;-;-;-;1381
"351530 Estrela do Norte";4;-;-;-;-;4
"351535 Euclides da Cunha Paulista";3;-;-;-;-;3
"351540 Fartura";140;1;-;-;-;141
"351560 Fernando Prestes";13;-;-;-;-;13
"351550 Fernandópolis";1149;-;-;-;-;1149
"351565 Fernão";3;-;-;-;-;3
"351570 Ferraz de Vasconcelos";656;-;-;-;-;656
"351580 Flora Rica";6;-;-;-;-;6
"351590 Floreal";18;-;-;-;-;18
"351600 Flórida Paulista";741;2;-;-;-;743
"351610 Florínia";52;2;-;-;-;54
"351620 Franca";1777;4;-;-;-;1781
"351630 Francisco Morato";960;12;-;-;-;972
"351640 Franco da Rocha";668;2;-;-;-;670
"351650 Gabriel Monteiro";3;-;-;-;-;3
"351660 Gália";287;1;-;-;-;288
"351670 Garça";1407;1;-;-;-;1408
"351680 Gastão Vidigal";22;-;-;-;-;22
"351685 Gavião Peixoto";5;-;-;-;-;5
"351690 General Salgado";30;-;-;-;-;30
"351700 Getulina";754;5;-;-;-;759
"351710 Glicério";164;-;-;-;-;164
"351720 Guaiçara";410;1;-;-;-;411
"351730 Guaimbê";590;5;-;-;-;595
"351740 Guaíra";1343;-;-;-;-;1343
"351750 Guapiaçu";114;-;-;-;-;114
"351760 Guapiara";1;-;-;-;-;1
"351770 Guará";174;-;-;-;-;174
"351780 Guaraçaí";97;1;-;-;-;98
"351790 Guaraci";125;-;-;-;-;125
"351800 Guarani d'Oeste";18;-;-;-;-;18
"351810 Guarantã";266;-;-;-;-;266
"351820 Guararapes";2527;4;-;-;-;2531
"351830 Guararema";179;-;-;-;-;179
"351840 Guaratinguetá";1083;-;-;-;-;1083
"351850 Guareí";4;-;-;-;-;4
"351860 Guariba";496;1;-;-;-;497
"351870 Guarujá";1350;7;-;-;1;1358
"351880 Guarulhos";24251;15;-;-;1;24267
"351885 Guatapará";117;-;-;-;-;117
"351890 Guzolândia";92;-;-;-;-;92
"351900 Herculândia";109;1;-;-;-;110
"351905 Holambra";236;1;-;-;-;237
"351907 Hortolândia";5860;2;-;-;-;5862
"351910 Iacanga";108;1;-;-;-;109
"351920 Iacri";84;-;-;-;-;84
"351925 Iaras";3;-;-;-;-;3
"351930 Ibaté";610;-;-;-;-;610
"351940 Ibirá";420;-;-;-;-;420
"351950 Ibirarema";245;-;-;-;-;245
"351960 Ibitinga";804;1;-;-;-;805
"351970 Ibiúna";27;-;-;-;-;27
"351980 Icém";243;-;-;-;-;243
"351990 Iepê";89;1;-;-;-;90
"352000 Igaraçu do Tietê";4;-;-;-;-;4
"352010 Igarapava";5;-;-;-;-;5
"352020 Igaratá";100;-;-;-;-;100
"352030 Iguape";196;-;-;-;2;198
"352042 Ilha Comprida";230;-;-;-;-;230
"352044 Ilha Solteira";631;-;-;-;-;631
"352040 Ilhabela";911;7;-;-;-;918
"352050 Indaiatuba";1967;4;-;-;-;1971
"352060 Indiana";43;-;-;-;-;43
"352070 Indiaporã";9;-;-;-;-;9
"352080 Inúbia Paulista";168;1;-;-;-;169
"352090 Ipaussu";310;-;-;-;-;310
"352100 Iperó";2063;1;-;-;-;2064
"352110 Ipeúna";177;-;-;-;-;177
"352115 Ipiguá";131;-;-;-;-;131
"352120 Iporanga";1;-;-;-;-;1
"352130 Ipuã";46;-;-;-;-;46
"352140 Iracemápolis";540;-;-;-;-;540
"352150 Irapuã";142;-;-;-;-;142
"352160 Irapuru";65;-;-;-;-;65
"352170 Itaberá";18;-;-;-;-;18
"352180 Itaí";63;-;-;-;-;63
"352190 Itajobi";93;-;-;-;-;93
"352200 Itaju";3;-;-;-;-;3
"352210 Itanhaém";4199;21;-;-;-;4220
"352215 Itaóca";1;-;-;-;-;1
"352220 Itapecerica da Serra";1373;2;-;-;-;1375
"352230 Itapetininga";423;-;-;-;-;423
"352240 Itapeva";177;3;-;-;-;180
"352250 Itapevi";2116;8;-;-;-;2124
"352260 Itapira";4610;4;-;-;-;4614
"352270 Itápolis";814;3;-;-;-;817
"352280 Itaporanga";36;-;-;-;-;36
"352290 Itapuí";140;1;-;-;-;141
"352300 Itapura";93;1;-;-;-;94
"352310 Itaquaquecetuba";1128;4;-;-;-;1132
"352320 Itararé";13;1;-;-;-;14
"352330 Itariri";587;2;-;-;-;589
"352340 Itatiba";125;-;-;-;-;125
"352350 Itatinga";8;-;-;-;-;8
"352360 Itirapina";586;11;-;-;-;597
"352370 Itirapuã";28;-;-;-;-;28
"352380 Itobi";81;-;-;-;-;81
"352390 Itu";1358;1;-;-;-;1359
"352400 Itupeva";161;-;-;-;-;161
"352410 Ituverava";102;-;-;-;-;102
"352420 Jaborandi";42;-;-;-;-;42
"352430 Jaboticabal";195;-;-;-;-;195
"352440 Jacareí";3267;4;-;-;-;3271
"352450 Jaci";200;4;-;-;-;204
"352460 Jacupiranga";51;-;-;-;-;51
"352470 Jaguariúna";1117;2;-;-;-;1119
"352480 Jales";3352;1;-;-;-;3353
"352490 Jambeiro";15;-;-;-;-;15
"352500 Jandira";1214;6;-;-;-;1220
"352510 Jardinópolis";276;-;-;-;-;276
"352520 Jarinu";27;-;-;-;-;27
"352530 Jaú";241;-;-;-;-;241
"352540 Jeriquara";4;-;-;-;-;4
"352550 Joanópolis";4;-;-;-;-;4
"352560 João Ramalho";38;-;-;-;-;38
"352570 José Bonifácio";597;-;-;-;-;597
"352580 Júlio Mesquita";297;3;-;-;-;300
"352585 Jumirim";3;-;-;-;-;3
"352590 Jundiaí";3801;1;-;-;-;3802
"352600 Junqueirópolis";590;-;-;-;-;590
"352610 Juquiá";53;-;-;-;-;53
"352620 Juquitiba";19;-;-;-;-;19
"352640 Laranjal Paulista";146;2;-;-;-;148
"352650 Lavínia";148;-;-;-;-;148
"352660 Lavrinhas";6;-;-;-;-;6
"352670 Leme";190;1;-;-;-;191
"352680 Lençóis Paulista";408;1;-;-;-;409
"352690 Limeira";19540;7;-;-;-;19547
"352700 Lindóia";36;-;-;-;-;36
"352710 Lins";1759;3;-;-;-;1762
"352720 Lorena";1679;-;-;-;-;1679
"352725 Lourdes";20;-;-;-;-;20
"352730 Louveira";356;-;-;-;-;356
"352740 Lucélia";278;2;-;-;-;280
"352750 Lucianópolis";7;-;-;-;-;7
"352760 Luís Antônio";142;-;-;-;-;142
"352770 Luiziânia";46;-;-;-;-;46
"352780 Lupércio";37;1;-;-;-;38
"352790 Lutécia";53;-;-;-;-;53
"352800 Macatuba";92;2;-;-;-;94
"352810 Macaubal";47;-;-;-;-;47
"352820 Macedônia";31;-;-;-;-;31
"352830 Magda";38;-;-;-;-;38
"352840 Mairinque";197;-;-;-;-;197
"352850 Mairiporã";191;-;-;-;-;191
"352860 Manduri";2;-;-;-;-;2
"352870 Marabá Paulista";12;-;-;-;-;12
"352880 Maracaí";518;1;-;-;-;519
"352885 Marapoama";52;-;-;-;-;52
"352890 Mariápolis";152;4;-;-;-;156
"352900 Marília";18293;30;-;-;-;18323
"352910 Marinópolis";23;-;-;-;-;23
"352920 Martinópolis";90;-;-;-;-;90
"352930 Matão";701;-;-;-;-;701
"352940 Mauá";484;2;-;-;-;486
"352950 Mendonça";344;-;-;-;-;344
"352960 Meridiano";65;-;-;-;-;65
"352965 Mesópolis";55;-;-;-;-;55
"352970 Miguelópolis";10;4;-;-;-;14
"352980 Mineiros do Tietê";26;-;-;-;-;26
"353000 Mira Estrela";33;-;-;-;-;33
"352990 Miracatu";534;-;-;-;-;534
"353010 Mirandópolis";524;2;-;-;-;526
"353020 Mirante do Paranapanema";104;-;-;-;-;104
"353030 Mirassol";442;4;-;-;-;446
"353040 Mirassolândia";98;-;-;-;-;98
"353050 Mococa";3416;1;-;-;-;3417
"353060 Mogi das Cruzes";781;-;-;-;-;781
"353070 Mogi Guaçu";8851;8;-;-;-;8859
"353080 Mogi Mirim";179;10;-;-;-;189
"353090 Mombuca";21;1;-;-;-;22
"353100 Monções";57;-;-;-;-;57
"353110 Mongaguá";931;5;-;-;-;936
"353120 Monte Alegre do Sul";22;-;-;-;-;22
"353130 Monte Alto";265;-;-;-;-;265
"353140 Monte Aprazível";599;-;-;-;-;599
"353150 Monte Azul Paulista";378;-;-;-;-;378
"353160 Monte Castelo";12;-;-;-;-;12
"353180 Monte Mor";834;-;-;-;-;834
"353170 Monteiro Lobato";1;-;-;-;-;1
"353190 Morro Agudo";72;1;-;-;-;73
"353200 Morungaba";16;-;-;-;-;16
"353205 Motuca";5;-;-;-;-;5
"353210 Murutinga do Sul";96;-;-;-;-;96
"353215 Nantes";13;-;-;-;-;13
"353220 Narandiba";15;-;-;-;-;15
"353230 Natividade da Serra";5;-;-;-;-;5
"353240 Nazaré Paulista";4;-;-;-;-;4
"353250 Neves Paulista";783;-;-;-;-;783
"353260 Nhandeara";71;-;-;-;-;71
"353270 Nipoã";134;-;-;-;-;134
"353280 Nova Aliança";122;-;-;-;-;122
"353284 Nova Canaã Paulista";285;-;-;-;-;285
"353290 Nova Europa";3;-;-;-;-;3
"353300 Nova Granada";126;-;-;-;-;126
"353310 Nova Guataporanga";66;-;-;-;-;66
"353320 Nova Independência";55;-;-;-;-;55
"353330 Nova Luzitânia";11;-;-;-;-;11
"353340 Nova Odessa";1816;1;-;-;-;1817
"353325 Novais";51;-;-;-;-;51
"353350 Novo Horizonte";293;-;-;-;-;293
"353360 Nuporanga";178;-;-;-;-;178
"353370 Ocauçu";27;-;-;-;-;27
"353390 Olímpia";508;-;-;-;-;508
"353400 Onda Verde";717;4;-;-;-;721
"353410 Oriente";182;2;-;-;-;184
"353420 Orindiúva";108;-;-;-;-;108
"353430 Orlândia";435;-;-;-;-;435
"353440 Osasco";905;18;-;-;-;923
"353450 Oscar Bressane";30;-;-;-;-;30
"353460 Osvaldo Cruz";837;5;-;-;-;842
"353470 Ourinhos";6323;1;-;-;-;6324
"353480 Ouro Verde";136;-;-;-;-;136
"353475 Ouroeste";246;-;-;-;-;246
"353490 Pacaembu";166;1;-;-;-;167
"353500 Palestina";270;-;-;-;-;270
"353510 Palmares Paulista";419;1;-;-;-;420
"353520 Palmeira d'Oeste";24;-;-;-;-;24
"353530 Palmital";428;-;-;-;-;428
"353540 Panorama";147;-;-;-;-;147
"353550 Paraguaçu Paulista";4378;2;-;-;-;4380
"353560 Paraibuna";77;1;-;-;-;78
"353570 Paraíso";57;-;-;-;-;57
"353580 Paranapanema";76;-;-;-;-;76
"353590 Paranapuã";36;-;-;-;-;36
"353600 Parapuã";446;3;-;-;-;449
"353610 Pardinho";12;-;-;-;-;12
"353620 Pariquera-Açu";129;1;-;-;-;130
"353625 Parisi";33;-;-;-;-;33
"353630 Patrocínio Paulista";7;-;-;-;-;7
"353640 Paulicéia";19;-;-;-;-;19
"353650 Paulínia";2405;-;-;-;-;2405
"353657 Paulistânia";17;-;-;-;-;17
"353660 Paulo de Faria";117;-;-;-;-;117
"353670 Pederneiras";692;1;-;-;-;693
"353690 Pedranópolis";28;-;-;-;-;28
"353700 Pedregulho";18;13;-;-;-;31
"353710 Pedreira";303;-;-;-;-;303
"353715 Pedrinhas Paulista";56;-;-;-;-;56
"353720 Pedro de Toledo";175;-;-;-;-;175
"353730 Penápolis";2941;1;-;-;-;2942
"353740 Pereira Barreto";358;1;-;-;-;359
"353750 Pereiras";10;-;-;-;-;10
"353760 Peruíbe";2435;5;-;-;-;2440
"353770 Piacatu";10;-;-;-;-;10
"353780 Piedade";60;-;-;-;-;60
"353790 Pilar do Sul";8;5;-;-;-;13
"353800 Pindamonhangaba";957;-;-;-;-;957
"353810 Pindorama";132;1;-;-;-;133
"353820 Pinhalzinho";3;-;-;-;-;3
"353830 Piquerobi";2;-;-;-;-;2
"353850 Piquete";101;2;-;-;-;103
"353860 Piracaia";289;-;-;-;-;289
"353870 Piracicaba";3779;16;-;-;-;3795
"353880 Piraju";61;-;-;-;-;61
"353890 Pirajuí";1512;6;-;-;-;1518
"353900 Pirangi";932;5;-;-;-;937
"353910 Pirapora do Bom Jesus";80;-;-;-;-;80
"353920 Pirapozinho";1580;1;-;-;-;1581
"353930 Pirassununga";4384;5;-;-;-;4389
"353940 Piratininga";403;1;-;-;-;404
"353950 Pitangueiras";229;2;-;-;-;231
"353960 Planalto";261;-;-;-;-;261
"353970 Platina";10;-;-;-;-;10
"353980 Poá";187;-;-;-;-;187
"353990 Poloni";35;-;-;-;-;35
"354000 Pompéia";431;5;-;-;-;436
"354010 Pongaí";29;1;-;-;-;30
"354020 Pontal";227;-;-;-;-;227
"354025 Pontalinda";72;-;-;-;-;72
"354030 Pontes Gestal";64;-;-;-;-;64
"354040 Populina";107;-;-;-;-;107
"354050 Porangaba";21;-;-;-;-;21
"354060 Porto Feliz";615;45;-;-;-;660
"354070 Porto Ferreira";4457;-;-;-;-;4457
"354075 Potim";892;-;-;-;-;892
"354080 Potirendaba";150;-;-;-;-;150
"354085 Pracinha";25;-;-;-;-;25
"354090 Pradópolis";51;-;-;-;-;51
"354100 Praia Grande";3648;6;-;-;-;3654
"354105 Pratânia";6;-;-;-;-;6
"354110 Presidente Alves";20;-;-;-;-;20
"354120 Presidente Bernardes";93;-;-;-;-;93
"354130 Presidente Epitácio";256;1;-;-;-;257
"354140 Presidente Prudente";3447;2;-;-;-;3449
"354150 Presidente Venceslau";576;4;-;-;-;580
"354160 Promissão";417;2;-;-;-;419
"354170 Quatá";333;-;-;-;-;333
"354180 Queiroz";58;-;-;-;-;58
"354190 Queluz";314;-;-;-;-;314
"354200 Quintana";6;-;-;-;-;6
"354210 Rafard";177;4;-;-;-;181
"354220 Rancharia";411;-;-;-;-;411
"354230 Redenção da Serra";5;-;-;-;-;5
"354240 Regente Feijó";94;-;-;-;-;94
"354250 Reginópolis";6;-;-;-;-;6
"354260 Registro";338;-;-;-;-;338
"354270 Restinga";56;-;-;-;-;56
"354280 Ribeira";1;-;-;-;-;1
"354290 Ribeirão Bonito";294;-;-;-;-;294
"354310 Ribeirão Corrente";18;-;-;-;-;18
"354320 Ribeirão do Sul";61;-;-;-;-;61
"354323 Ribeirão dos Índios";39;-;-;-;-;39
"354325 Ribeirão Grande";2;-;-;-;-;2
"354330 Ribeirão Pires";28;-;-;-;-;28
"354340 Ribeirão Preto";5022;114;9;-;-;5145
"354360 Rifaina";169;1;-;-;-;170
"354370 Rincão";107;-;-;-;-;107
"354380 Rinópolis";350;2;-;-;-;352
"354390 Rio Claro";21924;9;-;-;2;21935
"354400 Rio das Pedras";377;-;-;-;-;377
"354410 Rio Grande da Serra";1;-;-;-;-;1
"354420 Riolândia";185;-;-;-;-;185
"354425 Rosana";557;-;-;-;-;557
"354430 Roseira";57;-;-;-;-;57
"354440 Rubiácea";123;-;-;-;-;123
"354450 Rubinéia";33;18;-;-;-;51
"354460 Sabino";108;2;-;-;-;110
"354470 Sagres";42;-;-;-;-;42
"354480 Sales";380;-;-;-;-;380
"354490 Sales Oliveira";16;-;-;-;-;16
"354500 Salesópolis";14;-;-;-;-;14
"354510 Salmourão";87;4;-;-;-;91
"354515 Saltinho";37;-;-;-;-;37
"354520 Salto";1429;7;-;-;-;1436
"354530 Salto de Pirapora";1848;6;-;-;-;1854
"354540 Salto Grande";65;-;-;-;-;65
"354550 Sandovalina";23;-;-;-;-;23
"354560 Santa Adélia";338;1;-;-;-;339
"354570 Santa Albertina";236;-;-;-;-;236
"354580 Santa Bárbara d'Oeste";2233;1;-;-;-;2234
"354600 Santa Branca";25;-;-;-;-;25
"354610 Santa Clara d'Oeste";26;-;-;-;-;26
"354620 Santa Cruz da Conceição";21;-;-;-;-;21
"354625 Santa Cruz da Esperança";18;-;-;-;-;18
"354630 Santa Cruz das Palmeiras";873;4;-;-;-;877
"354640 Santa Cruz do Rio Pardo";672;-;-;-;-;672
"354650 Santa Ernestina";187;-;-;-;-;187
"354660 Santa Fé do Sul";517;-;-;-;-;517
"354670 Santa Gertrudes";210;-;-;-;-;210
"354680 Santa Isabel";199;10;-;-;-;209
"354690 Santa Lúcia";93;-;-;-;-;93
"354700 Santa Maria da Serra";19;-;-;-;-;19
"354710 Santa Mercedes";83;-;-;-;-;83
"354740 Santa Rita d'Oeste";163;-;-;-;-;163
"354750 Santa Rita do Passa Quatro";738;4;-;-;-;742
"354760 Santa Rosa de Viterbo";82;-;-;-;-;82
"354765 Santa Salete";5;-;-;-;-;5
"354720 Santana da Ponte Pensa";17;-;-;-;-;17
"354730 Santana de Parnaíba";856;1;-;-;-;857
"354770 Santo Anastácio";159;-;-;-;-;159
"354780 Santo André";1465;7;-;-;-;1472
"354790 Santo Antônio da Alegria";10;-;-;-;-;10
"354800 Santo Antônio de Posse";3191;3;-;-;-;3194
"354805 Santo Antônio do Aracanguá";69;-;-;-;-;69
"354810 Santo Antônio do Jardim";66;-;-;-;-;66
"354820 Santo Antônio do Pinhal";1;-;-;-;-;1
"354830 Santo Expedito";6;-;-;-;-;6
"354840 Santópolis do Aguapeí";21;-;-;-;-;21
"354850 Santos";3760;6;-;-;-;3766
"354860 São Bento do Sapucaí";10;-;-;-;-;10
"354870 São Bernardo do Campo";2886;1;-;-;-;2887
"354880 São Caetano do Sul";374;-;-;-;-;374
"354890 São Carlos";4879;10;-;-;-;4889
"354900 São Francisco";21;-;-;-;-;21
"354910 São João da Boa Vista";5561;2;-;-;-;5563
"354920 São João das Duas Pontes";142;-;-;-;-;142
"354925 São João de Iracema";2;-;-;-;-;2
"354930 São João do Pau d'Alho";13;-;-;-;-;13
"354940 São Joaquim da Barra";836;-;-;-;-;836
"354950 São José da Bela Vista";39;-;-;-;-;39
"354960 São José do Barreiro";75;-;-;-;-;75
"354970 São José do Rio Pardo";1023;2;-;-;-;1025
"354980 São José do Rio Preto";22611;206;7;-;-;22824
"354990 São José dos Campos";14549;52;-;3;-;14604
"354995 São Lourenço da Serra";11;-;-;-;-;11
"355000 São Luís do Paraitinga";4;-;-;-;-;4
"355010 São Manuel";336;-;-;-;-;336
"355020 São Miguel Arcanjo";22;-;-;-;-;22
"355030 São Paulo";44866;40;1;-;2;44909
"355040 São Pedro";356;-;-;-;-;356
