DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2017
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412650 Sertanópolis";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412667 Tamarana";-;1;-;-;1;-;1;-;-;-;-;-;-;3
"412670 Tamboara";-;-;5;6;3;2;1;4;2;1;3;2;1;30
"412690 Tapira";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412710 Telêmaco Borba";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"412740 Terra Roxa";-;2;1;-;-;-;-;-;-;-;1;-;5;9
"412770 Toledo";-;-;-;-;-;-;-;-;2;1;1;3;1;8
"412785 Três Barras do Paraná";-;-;-;1;-;-;-;-;-;2;4;1;1;9
"412795 Tupãssi";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412800 Ubiratã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412810 Umuarama";-;4;1;-;-;-;-;-;-;1;-;-;-;6
"412820 União da Vitória";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412880 Xambrê";-;-;-;-;-;-;-;-;-;-;1;2;-;3
"420200 Balneário Camboriú";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"420540 Florianópolis";-;2;-;-;1;-;-;-;-;-;-;-;-;3
"420640 Guaraciaba";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420730 Imbituba";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420820 Itajaí";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"420830 Itapema";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420845 Itapoá";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421230 Paulo Lopes";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421250 Penha";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"421720 São Miguel do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421800 Tijucas";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421950 Xanxerê";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421970 Xaxim";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430940 Guaporé";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431055 Itacurubi";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431180 Marau";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431244 Morrinhos do Sul";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"431440 Pelotas";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431560 Rio Grande";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431710 Sant'Ana do Livramento";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431740 Santiago";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431830 São Gabriel";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431870 São Leopoldo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"432030 Selbach";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"432050 Sertão";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500025 Alcinópolis";-;-;2;2;2;1;-;-;-;-;-;-;-;7
"500060 Amambai";-;7;3;-;-;8;-;-;-;-;-;5;-;23
"500070 Anastácio";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"500085 Angélica";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500090 Antônio João";-;-;2;-;-;1;-;-;-;-;-;-;-;3
"500100 Aparecida do Taboado";-;-;-;-;-;-;-;1;1;-;-;-;-;2
"500110 Aquidauana";-;-;1;-;-;-;1;-;-;-;1;-;3;6
"500124 Aral Moreira";-;3;-;-;-;-;-;-;-;-;-;-;1;4
"500150 Bandeirantes";-;1;-;-;-;-;-;-;1;-;-;-;-;2
"500190 Bataguassu";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"500210 Bela Vista";-;1;-;-;-;-;-;-;1;-;-;1;2;5
"500215 Bodoquena";-;-;-;-;-;-;-;-;-;1;-;-;1;2
"500220 Bonito";-;3;-;2;19;9;3;4;2;1;-;2;2;47
"500240 Caarapó";-;2;-;1;-;-;1;1;-;1;1;2;-;9
"500260 Camapuã";-;25;10;15;7;3;1;-;-;-;-;-;-;61
"500270 Campo Grande";-;64;76;65;43;28;23;14;35;31;54;161;155;749
"500280 Caracol";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500290 Cassilândia";-;2;1;2;-;-;-;-;-;-;-;-;-;5
"500295 Chapadão do Sul";-;2;7;4;1;5;1;2;1;-;2;-;-;25
"500315 Coronel Sapucaia";-;1;-;2;-;-;1;-;-;-;-;-;-;4
"500320 Corumbá";-;1;1;2;16;5;7;7;5;-;1;4;-;49
"500325 Costa Rica";-;-;-;2;2;-;1;-;1;-;1;1;1;9
"500330 Coxim";-;-;-;-;1;-;-;1;-;-;1;-;1;4
"500345 Deodápolis";-;-;-;2;-;-;-;-;-;-;-;3;-;5
"500348 Dois Irmãos do Buriti";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"500350 Douradina";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"500370 Dourados";-;9;2;1;1;2;1;-;-;-;-;3;-;19
"500375 Eldorado";-;-;-;-;8;-;-;1;-;10;6;-;-;25
"500380 Fátima do Sul";-;1;1;1;-;-;-;-;1;-;-;1;-;5
"500390 Figueirão";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"500410 Guia Lopes da Laguna";-;-;1;1;2;1;2;1;-;1;-;1;-;10
"500430 Iguatemi";-;-;1;-;-;-;1;-;-;-;1;-;-;3
"500440 Inocência";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"500460 Itaquiraí";-;-;-;-;-;-;-;-;-;1;-;1;-;2
"500470 Ivinhema";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"500480 Japorã";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"500490 Jaraguari";-;1;1;9;8;-;-;-;-;-;-;-;2;21
"500500 Jardim";-;-;-;-;-;1;-;-;-;1;1;2;1;6
"500515 Juti";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"500520 Ladário";-;-;1;1;-;2;-;-;-;-;-;-;1;5
"500540 Maracaju";-;-;-;-;-;-;-;1;-;-;-;2;1;4
"500560 Miranda";-;-;-;5;-;-;1;-;-;-;-;1;-;7
"500568 Mundo Novo";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"500570 Naviraí";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"500580 Nioaque";-;-;-;-;-;-;1;-;-;1;-;-;-;2
"500620 Nova Andradina";-;10;8;1;2;2;1;-;-;-;10;2;2;38
"500625 Novo Horizonte do Sul";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500627 Paraíso das Águas";-;-;-;-;-;-;1;-;2;3;2;-;2;10
"500630 Paranaíba";-;3;1;-;-;-;-;-;-;-;-;-;-;4
"500635 Paranhos";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"500640 Pedro Gomes";-;1;-;-;-;-;-;-;-;-;1;-;1;3
"500660 Ponta Porã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500690 Porto Murtinho";-;3;1;-;-;-;-;-;1;-;-;-;-;5
"500710 Ribas do Rio Pardo";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"500720 Rio Brilhante";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"500740 Rio Verde de Mato Grosso";-;1;-;1;-;-;-;-;-;1;2;1;3;9
"500750 Rochedo";-;-;-;-;-;-;-;-;-;1;-;-;1;2
"500755 Santa Rita do Pardo";-;-;-;-;-;-;-;-;-;-;3;-;-;3
"500769 São Gabriel do Oeste";-;2;2;1;2;4;1;-;-;-;-;-;-;12
"500770 Sete Quedas";-;2;3;-;-;-;-;-;-;-;-;-;-;5
"500790 Sidrolândia";-;1;-;-;1;4;-;-;-;1;-;2;1;10
"500793 Sonora";-;4;4;3;2;1;3;-;-;-;-;2;-;19
"500800 Terenos";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"500830 Três Lagoas";-;1;7;1;-;2;1;-;1;3;5;4;4;29
"500840 Vicentina";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"510010 Acorizal";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510020 Água Boa";-;-;-;-;-;8;-;-;-;-;-;1;-;9
"510025 Alta Floresta";-;76;51;65;58;41;34;11;15;9;8;24;29;421
"510030 Alto Araguaia";-;1;3;4;9;3;1;-;-;-;-;-;-;21
"510040 Alto Garças";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"510060 Alto Taquari";-;1;-;-;-;-;2;-;-;-;1;-;-;4
"510120 Araguainha";-;-;1;1;-;-;1;-;-;-;-;-;-;3
"510125 Araputanga";-;-;2;12;7;3;2;1;3;-;1;2;-;33
"510130 Arenápolis";-;7;4;3;2;1;-;-;-;-;-;-;-;17
"510140 Aripuanã";-;19;9;2;-;-;2;1;2;3;5;11;13;67
"510170 Barra do Bugres";-;5;2;-;2;-;2;-;-;-;-;-;1;12
"510180 Barra do Garças";-;1;2;-;-;-;1;1;-;-;-;-;-;5
"510190 Brasnorte";-;8;2;2;-;-;-;-;-;1;1;1;1;16
"510250 Cáceres";-;22;17;3;6;-;2;-;-;-;-;-;2;52
"510260 Campinápolis";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"510263 Campo Novo do Parecis";-;1;3;9;1;1;1;1;1;1;1;-;-;20
"510267 Campo Verde";-;4;6;3;-;-;4;5;7;4;1;2;1;37
"510268 Campos de Júlio";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"510269 Canabrava do Norte";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510270 Canarana";-;4;8;6;1;-;-;-;1;-;-;-;1;21
"510279 Carlinda";-;1;2;-;2;-;-;-;-;-;-;7;1;13
"510285 Castanheira";-;2;2;2;-;-;1;1;-;-;-;-;-;8
"510300 Chapada dos Guimarães";-;-;2;-;-;-;-;1;-;-;-;-;1;4
"510305 Cláudia";-;-;-;-;1;2;2;-;-;3;3;-;-;11
"510310 Cocalinho";-;-;-;4;15;17;6;-;1;1;1;-;-;45
"510320 Colíder";-;9;5;9;1;1;-;-;1;-;-;1;-;27
"510325 Colniza";-;14;17;10;18;7;4;2;3;7;21;30;21;154
"510330 Comodoro";-;2;6;4;-;-;-;-;-;-;-;-;3;15
"510335 Confresa";-;1;-;-;-;-;-;1;-;-;-;-;-;2
"510337 Cotriguaçu";-;3;-;1;-;-;2;-;1;1;1;2;3;14
"510340 Cuiabá";-;322;593;780;531;392;201;113;88;64;76;82;109;3351
"510350 Diamantino";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"510370 Feliz Natal";-;-;-;2;-;1;-;-;-;-;-;-;1;4
"510385 Gaúcha do Norte";-;-;-;-;1;1;-;1;1;-;-;2;4;10
"510390 General Carneiro";-;-;1;2;-;1;-;-;-;-;3;3;1;11
"510410 Guarantã do Norte";-;6;4;4;2;-;3;-;1;-;1;-;5;26
"510420 Guiratinga";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"510450 Indiavaí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510454 Itanhangá";-;-;3;3;3;-;-;2;3;-;-;-;-;14
"510455 Itaúba";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"510460 Itiquira";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"510480 Jaciara";-;-;-;1;13;10;1;-;-;-;1;-;-;26
"510490 Jangada";-;-;4;-;-;-;-;-;-;-;-;-;-;4
"510510 Juara";-;8;13;2;3;4;-;1;-;1;1;2;6;41
"510515 Juína";-;14;3;5;12;3;2;-;2;1;1;2;5;50
"510520 Juscimeira";-;5;5;15;9;9;14;11;6;3;-;-;-;77
"510523 Lambari D'Oeste";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510525 Lucas do Rio Verde";-;8;4;2;3;-;-;1;-;-;2;1;2;23
"510558 Marcelândia";-;1;-;-;-;-;4;-;1;-;1;1;2;10
"510560 Matupá";-;23;15;7;2;8;2;6;-;-;7;11;9;90
"510562 Mirassol d'Oeste";-;-;-;3;1;-;-;1;-;-;1;-;-;6
"510590 Nobres";-;-;1;-;-;-;-;-;-;-;1;2;-;4
"510615 Nova Bandeirantes";-;5;-;-;-;-;-;-;-;-;-;-;-;5
"510620 Nova Brasilândia";-;2;2;-;1;-;-;-;-;-;-;-;-;5
"510621 Nova Canaã do Norte";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"510880 Nova Guarita";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"510885 Nova Marilândia";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510890 Nova Maringá";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"510895 Nova Monte Verde";-;23;17;9;-;-;1;-;1;1;-;1;8;61
"510622 Nova Mutum";-;3;1;4;1;2;1;-;2;-;2;3;2;21
"510617 Nova Nazaré";-;-;1;30;18;1;-;-;-;-;-;-;-;50
"510619 Nova Santa Helena";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510624 Nova Ubiratã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510625 Nova Xavantina";-;2;2;1;-;1;4;-;1;-;-;-;2;13
"510627 Novo Horizonte do Norte";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510626 Novo Mundo";-;1;1;-;-;-;1;1;-;-;-;-;-;4
"510628 Novo São Joaquim";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"510629 Paranaíta";-;8;3;1;2;-;1;3;14;-;4;17;39;92
"510630 Paranatinga";-;2;5;12;2;2;-;-;1;-;-;-;2;26
"510637 Pedra Preta";-;-;4;4;-;-;-;-;-;-;-;-;-;8
"510642 Peixoto de Azevedo";-;16;2;5;5;4;1;3;-;1;-;1;6;44
"510650 Poconé";-;4;2;-;1;-;-;-;-;-;-;-;1;8
"510665 Pontal do Araguaia";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"510670 Ponte Branca";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510675 Pontes e Lacerda";-;8;11;31;6;4;2;6;6;1;1;5;3;84
"510677 Porto Alegre do Norte";-;-;6;9;-;1;-;-;-;-;-;-;-;16
"510680 Porto dos Gaúchos";-;5;2;-;-;-;-;-;-;-;1;1;-;9
"510700 Poxoréo";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"510704 Primavera do Leste";-;5;3;14;2;3;2;1;-;-;1;2;3;36
"510706 Querência";-;3;2;4;-;-;-;-;-;-;-;-;-;9
"510715 Reserva do Cabaçal";-;-;2;5;-;-;1;-;-;-;-;1;1;10
"510718 Ribeirão Cascalheira";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510719 Ribeirãozinho";-;-;-;-;1;-;-;-;1;-;-;2;-;4
"510757 Rondolândia";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510760 Rondonópolis";-;7;6;4;14;4;7;8;-;2;-;5;1;58
"510770 Rosário Oeste";-;3;-;-;-;-;-;-;-;-;-;-;-;3
"510724 Santa Carmem";-;-;-;-;2;1;3;-;-;-;1;2;1;10
"510774 Santa Cruz do Xingu";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"510776 Santa Rita do Trivelato";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510779 Santo Antônio do Leste";-;-;10;1;-;-;-;-;-;-;-;2;-;13
"510780 Santo Antônio do Leverger";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510785 São Félix do Araguaia";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510730 São José do Rio Claro";-;-;-;-;2;1;2;1;-;-;-;-;-;6
"510735 São José do Xingu";-;-;-;-;-;-;-;-;-;1;-;3;1;5
"510710 São José dos Quatro Marcos";-;1;-;1;2;1;1;-;-;1;-;-;-;7
"510787 Sapezal";-;-;-;-;3;-;-;-;-;-;-;1;-;4
"510790 Sinop";-;48;62;64;54;55;36;13;21;18;13;10;19;413
"510792 Sorriso";-;3;1;7;6;4;2;-;1;-;1;2;6;33
"510794 Tabaporã";-;6;8;1;1;1;-;-;-;-;-;-;-;17
"510795 Tangará da Serra";-;10;34;23;12;23;8;3;1;4;3;5;4;130
"510800 Tapurah";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510805 Terra Nova do Norte";-;1;2;-;1;-;-;-;-;-;-;-;-;4
"510810 Tesouro";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510820 Torixoréu";-;1;2;-;1;2;-;-;-;2;5;8;4;25
"510830 União do Sul";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"510835 Vale de São Domingos";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"510840 Várzea Grande";-;305;282;488;264;176;120;77;70;28;41;56;200;2107
"510850 Vera";-;4;1;-;-;-;-;-;-;1;-;-;-;6
"510550 Vila Bela da Santíssima Trindade";-;-;1;1;1;-;-;-;1;1;-;-;1;6
"520005 Abadia de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"520010 Abadiânia";-;1;1;3;1;1;1;-;-;-;3;3;1;15
"520013 Acreúna";-;5;15;21;8;14;19;1;-;-;2;3;-;88
"520015 Adelândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;3;16;18;21;8;6;-;-;-;-;-;-;72
"520025 Águas Lindas de Goiás";-;1;3;4;12;22;6;1;-;-;1;-;1;51
"520030 Alexânia";-;25;9;8;4;1;2;1;-;-;-;1;1;52
"520055 Alto Horizonte";-;-;1;1;2;1;3;-;-;-;-;-;-;8
"520060 Alto Paraíso de Goiás";-;1;4;-;-;-;-;-;-;-;-;-;-;5
"520082 Amaralina";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"520085 Americano do Brasil";-;2;1;1;-;1;1;-;-;-;-;-;-;6
"520110 Anápolis";-;44;67;167;247;227;100;31;49;25;40;44;29;1070
"520130 Anicuns";-;1;4;5;2;1;6;1;-;2;-;-;-;22
"520140 Aparecida de Goiânia";-;1037;1126;1480;1527;1775;983;395;355;419;669;621;564;10951
"520160 Araçu";-;-;-;4;13;4;1;-;-;-;-;-;-;22
"520170 Aragarças";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"520180 Aragoiânia";-;10;-;-;-;-;-;-;-;-;-;-;3;13
"520215 Araguapaz";-;4;1;-;10;2;10;3;5;-;-;1;7;43
"520235 Arenópolis";-;1;-;-;-;-;-;3;8;2;1;-;-;15
"520250 Aruanã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"520310 Baliza";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"520320 Barro Alto";-;14;9;4;11;2;1;-;2;-;-;-;3;46
"520330 Bela Vista de Goiás";-;-;1;-;-;-;-;-;-;-;-;1;1;3
"520340 Bom Jardim de Goiás";-;2;-;1;-;-;-;-;-;-;-;-;-;3
"520355 Bonfinópolis";-;-;2;1;-;3;1;-;-;-;-;3;-;10
"520360 Brazabrantes";-;-;1;-;-;2;-;2;-;-;-;-;-;5
"520380 Britânia";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"520390 Buriti Alegre";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"520400 Cabeceiras";-;-;2;5;5;21;8;2;-;1;-;-;2;46
"520430 Caçu";-;1;-;-;-;-;-;3;7;-;-;-;-;11
"520440 Caiapônia";-;10;6;10;9;4;2;3;1;1;1;1;11;59
"520450 Caldas Novas";-;2;9;-;2;1;6;1;2;3;1;5;9;41
"520455 Caldazinha";-;-;-;-;-;-;3;-;-;-;-;-;-;3
"520460 Campestre de Goiás";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"520465 Campinaçu";-;-;-;6;2;-;-;-;-;-;-;-;-;8
"520470 Campinorte";-;3;4;2;5;3;3;-;-;-;-;-;1;21
"520485 Campo Limpo de Goiás";-;2;1;-;9;3;1;-;-;-;-;-;-;16
"520490 Campos Belos";-;3;9;13;9;1;-;-;-;-;-;-;-;35
"520495 Campos Verdes";-;8;3;1;2;-;-;-;-;-;-;-;-;14
"520500 Carmo do Rio Verde";-;-;1;-;-;1;-;-;-;-;-;2;-;4
"520505 Castelândia";-;-;2;2;1;-;-;-;-;-;-;-;-;5
"520510 Catalão";-;11;34;14;21;35;34;5;10;2;4;5;5;180
"520520 Caturaí";-;-;-;4;-;1;6;4;1;-;-;-;-;16
"520530 Cavalcante";-;-;-;1;1;-;-;-;-;1;-;-;-;3
"520540 Ceres";-;1;-;-;-;-;-;-;-;1;-;-;1;3
"520545 Cezarina";-;-;-;1;-;6;3;-;-;-;-;-;-;10
"520549 Cidade Ocidental";-;17;6;17;54;25;2;1;2;2;1;1;-;128
"520551 Cocalzinho de Goiás";-;-;-;1;2;19;16;7;1;3;5;5;1;60
"520552 Colinas do Sul";-;-;-;-;2;1;1;-;-;-;-;-;-;4
"520580 Corumbá de Goiás";-;1;-;-;-;2;-;-;-;-;-;-;-;3
"520590 Corumbaíba";-;-;-;-;-;-;2;1;-;-;1;-;-;4
"520620 Cristalina";-;2;5;5;6;10;3;4;1;-;-;-;-;36
"520630 Cristianópolis";-;-;-;1;1;5;-;-;-;-;-;3;-;10
"520640 Crixás";-;42;28;11;9;1;2;3;-;-;3;-;5;104
"520660 Cumari";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"520830 Divinópolis de Goiás";-;-;1;-;-;-;-;-;-;-;3;-;-;4
"520725 Doverlândia";-;-;-;2;-;-;-;-;-;-;-;-;3;5
"520735 Edealina";-;-;-;19;26;30;6;-;-;-;1;-;2;84
"520740 Edéia";-;1;-;1;4;1;3;1;-;-;1;1;1;14
"520753 Faina";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"520760 Fazenda Nova";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"520780 Firminópolis";-;-;-;2;3;5;2;-;-;-;-;-;-;12
"520790 Flores de Goiás";-;-;-;2;2;1;2;7;19;11;1;-;-;45
"520800 Formosa";-;-;-;2;5;8;-;2;1;1;-;-;-;19
"520815 Gameleira de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"520840 Goianápolis";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"520850 Goiandira";-;-;-;-;2;2;6;2;-;-;-;-;-;12
"520860 Goianésia";-;416;312;291;176;157;70;19;7;-;2;2;48;1500
"520870 Goiânia";-;741;756;1406;1861;2113;1240;371;186;163;232;165;200;9434
"520880 Goianira";-;35;88;72;129;145;112;29;4;9;25;19;32;699
"520890 Goiás";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"520910 Goiatuba";-;4;2;2;8;16;5;1;-;1;-;4;5;48
"520915 Gouvelândia";-;1;1;-;-;-;-;-;-;-;-;1;-;3
"520920 Guapó";-;9;1;13;14;6;3;-;3;-;-;2;2;53
"520929 Guaraíta";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"520960 Heitoraí";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"520970 Hidrolândia";-;4;7;4;5;7;7;1;2;1;-;-;-;38
"520980 Hidrolina";-;-;3;-;-;-;-;-;-;-;-;-;2;5
"520990 Iaciara";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"520993 Inaciolândia";-;2;1;-;-;-;1;-;2;-;-;-;-;6
"520995 Indiara";-;3;-;1;3;8;11;6;11;12;12;11;10;88
"521000 Inhumas";-;4;8;15;31;32;27;3;1;4;8;2;2;137
"521010 Ipameri";-;-;-;1;-;1;-;-;-;-;2;-;-;4
"521015 Ipiranga de Goiás";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"521020 Iporá";-;-;-;-;-;-;2;-;-;1;3;11;13;30
"521030 Israelândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"521040 Itaberaí";-;13;5;37;7;11;3;-;1;-;-;1;5;83
"521056 Itaguari";-;-;1;2;3;4;1;-;-;-;1;-;-;12
"521060 Itaguaru";-;2;-;-;-;1;-;-;-;-;-;-;-;3
"521090 Itapaci";-;23;14;25;22;18;6;2;-;-;-;-;-;110
"521100 Itapirapuã";-;-;-;1;-;1;-;-;-;-;-;-;1;3
"521130 Itarumã";-;-;-;-;-;3;-;-;-;-;1;-;1;5
"521140 Itauçu";-;-;-;4;5;-;-;-;-;-;-;-;-;9
"521150 Itumbiara";-;-;1;-;-;1;-;-;-;1;-;-;-;3
"521170 Jandaia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"521180 Jaraguá";-;34;34;74;75;129;23;4;3;4;-;7;3;390
"521190 Jataí";-;200;179;111;102;89;60;24;33;21;32;77;85;1013
"521210 Joviânia";-;-;-;4;-;-;-;-;-;-;-;-;1;5
"521220 Jussara";-;-;1;3;4;-;-;-;-;-;-;-;-;8
"521230 Leopoldo de Bulhões";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"521250 Luziânia";-;9;8;13;18;19;4;2;3;1;3;1;-;81
"521280 Mara Rosa";-;-;1;-;-;9;11;5;4;1;-;-;-;31
"521295 Matrinchã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"521300 Maurilândia";-;1;-;17;3;4;1;-;-;-;-;-;-;26
"521305 Mimoso de Goiás";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"521308 Minaçu";-;2;2;2;8;3;-;1;-;-;-;-;-;18
"521310 Mineiros";-;11;33;84;26;64;37;25;23;37;30;24;12;406
"521350 Monte Alegre de Goiás";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"521370 Montes Claros de Goiás";-;1;2;1;3;2;-;1;1;-;1;-;4;16
"521375 Montividiu";-;1;1;-;4;1;-;-;-;-;-;1;-;8
"521380 Morrinhos";-;2;1;2;-;9;7;3;3;-;2;3;3;35
"521385 Morro Agudo de Goiás";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"521390 Mossâmedes";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"521400 Mozarlândia";-;1;-;24;42;50;33;1;-;1;2;-;-;154
"521410 Mutunópolis";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"521440 Nazário";-;3;-;3;2;2;11;9;5;5;1;1;3;45
"521450 Nerópolis";-;2;2;16;24;42;18;-;1;1;-;3;-;109
"521460 Niquelândia";-;11;19;53;59;68;18;1;-;-;-;1;1;231
"521483 Nova Crixás";-;-;4;6;9;1;1;-;-;1;1;-;-;23
"521486 Nova Glória";-;1;1;4;-;2;4;-;-;-;-;1;-;13
"521487 Nova Iguaçu de Goiás";-;1;1;3;1;1;1;1;-;-;-;-;1;10
"521490 Nova Roma";-;1;4;-;1;5;-;-;-;-;-;-;-;11
"521500 Nova Veneza";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"521523 Novo Gama";-;63;120;203;143;215;77;19;3;2;-;-;3;848
"521530 Orizona";-;-;-;-;-;-;-;-;-;-;-;-;3;3
"521540 Ouro Verde de Goiás";-;-;-;1;3;-;-;-;-;-;-;-;-;4
"521560 Padre Bernardo";-;29;15;22;22;25;8;5;6;3;4;4;-;143
"521565 Palestina de Goiás";-;1;-;1;3;10;15;16;7;53;43;19;6;174
"521570 Palmeiras de Goiás";-;-;5;3;7;-;4;-;-;-;-;-;2;21
"521630 Paranaiguara";-;-;-;-;-;-;-;-;-;-;-;-;4;4
"521640 Paraúna";-;7;-;1;-;1;-;-;-;-;-;-;2;11
"521680 Petrolina de Goiás";-;1;-;-;-;1;-;-;-;-;-;-;2;4
"521710 Piracanjuba";-;-;1;-;1;4;3;2;-;-;1;-;-;12
"521720 Piranhas";-;-;-;-;-;-;-;-;-;-;-;1;-;1
