DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2019
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"210220 Buriti";-;-;-;4;5;-;-;-;-;-;-;-;-;9
"210230 Buriti Bravo";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210232 Buriticupu";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"210235 Buritirana";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210237 Cachoeira Grande";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210255 Campestre do Maranhão";-;-;-;-;2;2;1;-;-;-;-;-;-;5
"210270 Cantanhede";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210275 Capinzal do Norte";-;-;-;-;2;3;-;-;-;-;-;-;-;5
"210280 Carolina";-;-;1;-;1;-;-;-;1;2;-;5;-;10
"210300 Caxias";-;1;1;52;47;38;22;15;3;2;2;-;-;183
"210320 Chapadinha";-;-;4;10;12;2;1;1;-;-;-;-;-;30
"210325 Cidelândia";-;4;4;1;10;2;1;-;-;-;-;-;-;22
"210330 Codó";-;-;-;1;4;1;1;-;-;-;-;-;-;7
"210340 Coelho Neto";-;1;-;3;1;3;-;-;-;-;-;-;-;8
"210350 Colinas";-;-;4;-;10;70;55;14;2;1;2;-;-;158
"210360 Coroatá";-;1;-;-;3;-;-;-;-;-;-;-;-;4
"210370 Cururupu";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"210375 Davinópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210380 Dom Pedro";-;-;-;8;4;1;1;-;-;-;-;-;-;14
"210390 Duque Bacelar";-;-;-;-;2;4;-;-;-;-;-;-;-;6
"210400 Esperantinópolis";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"210405 Estreito";-;-;7;5;9;6;2;1;-;-;-;-;-;30
"210407 Feira Nova do Maranhão";-;1;2;1;1;3;88;46;3;-;-;5;3;153
"210409 Formosa da Serra Negra";-;-;1;14;22;59;20;3;-;-;1;-;3;123
"210410 Fortaleza dos Nogueiras";-;-;1;-;1;1;1;-;-;-;-;1;3;8
"210420 Fortuna";-;-;-;-;2;-;2;-;-;-;-;-;-;4
"210430 Godofredo Viana";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210440 Gonçalves Dias";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"210450 Governador Archer";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"210455 Governador Edison Lobão";-;13;19;26;13;8;2;4;-;-;1;-;7;93
"210462 Governador Luiz Rocha";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210465 Governador Newton Bello";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"210470 Graça Aranha";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"210480 Grajaú";-;1;1;1;2;2;-;-;-;-;-;-;-;7
"210500 Humberto de Campos";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"210510 Icatu";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"210515 Igarapé do Meio";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210520 Igarapé Grande";-;-;7;28;14;4;3;-;-;-;-;-;-;56
"210530 Imperatriz";-;3;6;25;31;11;8;4;7;-;-;1;-;96
"210535 Itaipava do Grajaú";-;-;-;3;-;-;-;-;-;1;-;-;-;4
"210540 Itapecuru Mirim";-;-;1;7;12;-;2;-;-;-;-;-;-;22
"210542 Itinga do Maranhão";-;1;-;2;4;1;-;-;-;-;-;-;1;9
"210545 Jatobá";-;-;1;3;1;1;2;3;-;-;-;-;-;11
"210547 Jenipapo dos Vieiras";-;8;5;5;-;-;-;-;-;-;-;-;-;18
"210550 João Lisboa";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"210560 Joselândia";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"210570 Lago da Pedra";-;1;1;2;-;-;4;-;2;-;-;-;1;11
"210580 Lago do Junco";-;-;-;-;-;-;-;4;3;3;1;1;-;12
"210592 Lagoa do Mato";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"210596 Lagoa Grande do Maranhão";-;5;6;-;3;10;5;2;-;-;-;-;1;32
"210598 Lajeado Novo";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"210600 Lima Campos";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"210630 Magalhães de Almeida";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210632 Maracaçumé";-;-;-;1;-;-;-;-;1;-;-;-;1;3
"210637 Maranhãozinho";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210640 Mata Roma";-;1;-;1;15;-;-;1;1;-;-;-;-;19
"210650 Matinha";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"210660 Matões";-;-;-;1;-;2;-;1;-;-;-;-;-;4
"210670 Mirador";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"210675 Miranda do Norte";-;-;1;-;-;1;-;1;-;-;-;-;-;3
"210680 Mirinzal";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"210690 Monção";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210700 Montes Altos";-;-;4;9;4;3;2;-;-;-;-;-;-;22
"210710 Morros";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"210725 Nova Colinas";-;-;1;1;4;-;-;-;-;-;-;-;1;7
"210730 Nova Iorque";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"210745 Olinda Nova do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210750 Paço do Lumiar";-;-;2;3;16;11;6;5;4;4;1;-;-;52
"210770 Paraibano";-;-;-;-;-;3;1;1;-;-;-;-;-;5
"210790 Passagem Franca";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210800 Pastos Bons";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210805 Paulino Neves";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"210810 Paulo Ramos";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"210820 Pedreiras";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"210845 Peritoró";-;-;-;-;2;1;1;5;-;-;-;-;-;9
"210850 Pindaré-Mirim";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210860 Pinheiro";-;-;-;2;-;-;-;1;-;-;-;-;-;3
"210890 Poção de Pedras";-;-;5;18;8;9;6;-;-;-;-;-;-;46
"210900 Porto Franco";-;1;2;-;3;4;-;-;-;-;-;-;-;10
"210910 Presidente Dutra";-;7;19;16;4;-;-;-;1;-;-;-;-;47
"210920 Presidente Juscelino";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"210927 Presidente Sarney";-;-;-;-;-;-;-;-;-;-;-;8;-;8
"210945 Raposa";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210950 Riachão";-;1;-;2;-;-;-;-;1;5;-;-;-;9
"210955 Ribamar Fiquene";-;-;-;1;2;1;-;2;-;-;-;-;-;6
"210960 Rosário";-;1;-;-;1;-;-;1;-;2;5;-;-;10
"210970 Sambaíba";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210975 Santa Filomena do Maranhão";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210980 Santa Helena";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"210990 Santa Inês";-;5;11;9;2;-;-;2;1;1;-;-;1;32
"211000 Santa Luzia";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"211003 Santa Luzia do Paruá";-;-;2;-;-;-;-;-;-;-;-;1;-;3
"211010 Santa Quitéria do Maranhão";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"211020 Santa Rita";-;1;-;1;-;-;-;1;-;-;-;2;1;6
"211023 Santana do Maranhão";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211027 Santo Amaro do Maranhão";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211040 São Benedito do Rio Preto";-;-;-;-;-;-;1;-;1;-;-;1;-;3
"211050 São Bento";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211060 São Bernardo";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211070 São Domingos do Maranhão";-;-;-;-;2;2;-;-;1;-;-;-;-;5
"211085 São Francisco do Brejão";-;-;-;4;5;1;-;1;-;-;-;-;-;11
"211090 São Francisco do Maranhão";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"211102 São João do Carú";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211105 São João do Paraíso";-;-;-;-;-;8;-;-;-;-;-;-;-;8
"211110 São João dos Patos";-;-;-;-;4;3;5;-;-;-;-;-;-;12
"211120 São José de Ribamar";-;5;6;10;24;23;8;7;3;5;5;2;-;98
"211125 São José dos Basílios";-;3;5;28;12;1;-;-;-;-;-;-;-;49
"211130 São Luís";-;31;44;76;133;233;115;86;79;54;44;24;23;942
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211150 São Mateus do Maranhão";-;-;-;-;7;5;2;-;-;-;-;1;-;15
"211153 São Pedro da Água Branca";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211157 São Pedro dos Crentes";-;-;5;2;3;94;151;22;9;6;-;-;-;292
"211160 São Raimundo das Mangabeiras";-;-;-;3;2;-;1;-;-;-;-;-;-;6
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211167 São Roberto";-;1;2;3;1;-;-;-;-;-;-;-;-;7
"211172 Satubinha";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"211174 Senador Alexandre Costa";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211176 Senador La Rocque";-;-;2;5;10;5;-;-;-;-;-;-;-;22
"211180 Sítio Novo";-;-;3;4;13;3;1;-;1;2;-;-;-;27
"211190 Sucupira do Norte";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"211195 Sucupira do Riachão";-;-;-;-;-;-;-;-;2;-;-;-;-;2
"211200 Tasso Fragoso";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"211210 Timbiras";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211220 Timon";-;-;-;1;4;3;-;1;1;-;-;-;-;10
"211223 Trizidela do Vale";-;-;-;-;2;-;-;-;-;-;-;-;1;3
"211230 Tuntum";-;5;26;16;16;3;1;-;-;-;-;-;-;67
"211250 Tutóia";-;-;-;4;1;-;1;-;-;-;-;-;-;6
"211260 Urbano Santos";-;-;-;1;3;8;-;-;2;1;-;-;-;15
"211270 Vargem Grande";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"211280 Viana";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"211290 Vitória do Mearim";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"211300 Vitorino Freire";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"211400 Zé Doca";-;2;8;3;9;-;4;1;-;-;-;-;-;27
"220005 Acauã";-;-;-;-;1;2;4;-;-;-;-;-;-;7
"220010 Agricolândia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220020 Água Branca";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"220027 Alegrete do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220030 Alto Longá";-;2;3;-;2;1;-;-;-;-;-;-;3;11
"220040 Altos";-;-;-;6;2;1;-;-;-;-;-;-;1;10
"220045 Alvorada do Gurguéia";-;-;-;3;12;21;13;2;-;-;-;-;-;51
"220060 Angical do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220080 Antônio Almeida";-;-;-;1;-;-;-;1;1;2;-;-;-;5
"220090 Aroazes";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220095 Aroeiras do Itaim";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220100 Arraial";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220110 Avelino Lopes";-;-;-;1;4;12;24;5;-;-;-;-;-;46
"220115 Baixa Grande do Ribeiro";-;-;-;-;-;2;-;-;2;-;-;-;-;4
"220120 Barras";-;-;-;-;-;1;-;-;-;-;2;1;-;4
"220150 Batalha";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"220157 Belém do Piauí";-;-;-;-;-;-;-;10;4;-;-;-;-;14
"220160 Beneditinos";-;2;2;6;3;-;-;-;-;-;-;-;-;13
"220170 Bertolínia";-;-;-;-;1;1;2;-;-;-;-;-;-;4
"220173 Betânia do Piauí";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"220180 Bocaina";-;-;-;-;-;-;-;9;1;-;-;-;-;10
"220190 Bom Jesus";-;-;1;4;10;6;4;2;2;-;-;-;-;29
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"220196 Brasileira";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"220198 Brejo do Piauí";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"220202 Buriti dos Montes";-;1;-;1;-;10;-;1;-;1;13;5;-;32
"220205 Cabeceiras do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"220213 Campo Grande do Piauí";-;-;-;-;-;9;1;1;-;-;-;-;-;11
"220220 Campo Maior";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"220230 Canto do Buriti";-;-;-;1;3;2;-;-;-;-;-;-;-;6
"220240 Capitão de Campos";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"220250 Caracol";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220253 Caraúbas do Piauí";-;-;-;-;-;-;-;5;5;2;-;-;-;12
"220260 Castelo do Piauí";-;-;-;1;7;12;5;3;3;-;-;-;-;31
"220270 Cocal";-;-;-;-;1;2;1;-;-;-;-;-;-;4
"220273 Coivaras";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220277 Colônia do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220285 Coronel José Dias";-;-;-;2;2;11;-;-;-;-;-;-;-;15
"220290 Corrente";-;-;-;2;1;8;5;5;1;-;-;-;-;22
"220310 Cristino Castro";-;-;-;1;12;5;1;-;-;-;-;-;-;19
"220320 Curimatá";-;-;-;-;2;3;-;-;-;-;-;-;-;5
"220327 Curral Novo do Piauí";-;-;-;-;-;1;3;-;-;-;-;-;1;5
"220330 Demerval Lobão";-;-;-;-;-;2;-;-;-;-;1;-;-;3
"220335 Dirceu Arcoverde";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"220340 Dom Expedito Lopes";-;-;-;-;-;-;2;16;-;-;-;-;-;18
"220345 Dom Inocêncio";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220360 Eliseu Martins";-;-;-;-;12;19;-;-;-;-;-;-;-;31
"220370 Esperantina";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"220380 Flores do Piauí";-;-;-;-;-;5;2;-;-;-;-;-;-;7
"220390 Floriano";-;-;-;4;6;-;2;2;-;-;1;3;1;19
"220415 Francisco Macedo";-;-;-;-;-;-;1;1;3;-;-;-;-;5
"220430 Fronteiras";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"220435 Geminiano";-;-;-;-;2;2;23;-;2;-;-;-;-;29
"220460 Hugo Napoleão";-;-;-;-;-;2;1;-;-;-;-;-;-;3
"220490 Isaías Coelho";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220500 Itainópolis";-;-;-;-;-;4;37;5;5;2;-;-;-;53
"220520 Jaicós";-;-;-;-;1;12;17;1;-;-;-;-;-;31
"220535 João Costa";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"220550 José de Freitas";-;-;1;2;3;-;2;-;1;-;-;-;-;9
"220552 Júlio Borges";-;-;-;-;1;2;3;-;-;-;-;-;-;6
"220557 Lagoa de São Francisco";-;-;-;-;-;1;3;-;-;-;-;-;-;4
"220556 Lagoa do Barro do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220554 Lagoinha do Piauí";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"220570 Luís Correia";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"220580 Luzilândia";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"220585 Madeiro";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220590 Manoel Emídio";-;-;-;-;-;1;6;7;-;-;-;-;-;14
"220595 Marcolândia";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220600 Marcos Parente";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220605 Massapê do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220620 Miguel Alves";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"220635 Milton Brandão";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220640 Monsenhor Gil";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"220650 Monsenhor Hipólito";-;-;-;-;2;-;-;-;1;-;-;-;-;3
"220690 Novo Oriente do Piauí";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"220700 Oeiras";-;-;2;5;6;2;7;13;11;6;-;-;-;52
"220710 Olho D'Água do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220720 Padre Marcos";-;-;-;-;-;1;8;1;1;1;-;-;-;12
"220730 Paes Landim";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"220740 Palmeira do Piauí";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"220750 Palmeirais";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220755 Paquetá";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220760 Parnaguá";-;1;2;4;2;4;2;2;1;-;1;1;-;20
"220770 Parnaíba";-;-;-;-;2;11;7;8;2;2;1;-;-;33
"220780 Paulistana";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"220785 Pavussu";-;-;-;17;15;-;-;-;-;-;-;-;-;32
"220790 Pedro II";-;-;-;-;2;15;16;4;-;2;-;3;1;43
"220793 Pedro Laurentino";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"220800 Picos";-;-;-;-;14;113;102;71;18;5;-;-;-;323
"220810 Pimenteiras";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220820 Pio IX";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"220830 Piracuruca";-;1;1;-;4;1;-;-;-;1;-;-;-;8
"220840 Piripiri";-;-;-;-;1;-;-;3;1;-;-;-;-;5
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220870 Redenção do Gurguéia";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"220890 Ribeiro Gonçalves";-;-;-;-;1;3;-;-;-;-;-;-;-;4
"220900 Rio Grande do Piauí";-;2;-;10;15;10;-;-;-;-;-;-;-;37
"220930 Santa Luz";-;-;-;-;-;2;1;-;-;-;-;-;-;3
"220940 Santo Antônio de Lisboa";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220975 São Gonçalo do Gurguéia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220987 São João da Fronteira";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220990 São João da Serra";-;-;-;-;1;1;2;-;-;-;-;-;-;4
"220995 São João da Varjota";-;-;-;-;-;1;8;2;-;-;-;-;-;11
"220997 São João do Arraial";-;-;-;-;1;-;1;-;1;-;-;-;-;3
"221000 São João do Piauí";-;-;-;-;-;8;9;11;-;-;-;-;-;28
"221030 São Julião";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"221040 São Miguel do Tapuio";-;-;-;-;-;12;5;17;1;-;-;-;-;35
"221060 São Raimundo Nonato";-;-;1;3;3;2;1;-;-;-;-;-;-;10
"221063 Sebastião Leal";-;-;-;-;-;24;10;-;1;-;-;-;-;35
"221065 Sigefredo Pacheco";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"221070 Simões";-;-;-;9;1;3;2;-;-;-;-;-;-;15
"221080 Simplício Mendes";-;-;-;6;2;6;2;8;3;-;-;-;-;27
"221090 Socorro do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"221093 Sussuapara";-;-;-;-;-;-;5;20;4;1;-;-;-;30
"221095 Tamboril do Piauí";-;-;-;-;4;1;-;-;-;-;-;-;-;5
"221100 Teresina";-;119;158;485;895;1054;531;341;130;55;37;37;47;3889
"221110 União";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"221120 Uruçuí";-;-;-;-;38;57;23;9;1;-;-;-;1;129
"221130 Valença do Piauí";-;-;-;-;-;1;2;-;1;-;-;1;-;5
"221135 Várzea Branca";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"221140 Várzea Grande";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"230010 Abaiara";-;1;-;-;-;2;-;-;-;-;-;-;-;3
"230020 Acaraú";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"230030 Acopiara";-;-;4;72;170;173;47;5;-;-;-;-;-;471
"230050 Alcântaras";-;-;-;1;3;9;2;1;-;-;-;-;-;16
"230060 Altaneira";-;-;-;-;1;7;2;-;-;-;-;-;-;10
"230070 Alto Santo";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"230100 Aquiraz";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"230110 Aracati";-;-;7;24;44;62;62;38;53;43;9;5;5;352
"230120 Aracoiaba";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"230125 Ararendá";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"230130 Araripe";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"230140 Aratuba";-;2;31;24;1;-;-;1;-;-;-;-;-;59
"230150 Arneiroz";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"230160 Assaré";-;-;-;1;1;4;-;1;3;-;1;1;-;12
"230180 Baixio";-;-;-;-;-;3;11;7;-;-;-;-;-;21
"230185 Banabuiú";-;1;-;-;3;-;-;1;-;-;-;-;-;5
"230190 Barbalha";-;-;-;-;-;2;5;1;3;2;1;1;-;15
"230195 Barreira";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"230200 Barro";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"230210 Baturité";-;-;-;-;-;-;1;-;-;1;-;-;-;2
"230220 Beberibe";-;-;1;8;15;49;7;-;1;-;-;-;-;81
"230240 Boa Viagem";-;-;2;3;1;14;-;3;4;1;1;2;-;31
"230250 Brejo Santo";-;1;1;14;47;118;39;39;51;19;1;11;3;344
"230270 Campos Sales";-;1;-;1;-;-;-;-;1;-;1;-;-;4
"230280 Canindé";-;-;5;18;33;28;25;5;5;4;4;2;3;132
"230290 Capistrano";-;-;1;-;-;-;-;-;1;-;-;-;-;2
"230300 Caridade";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"230320 Caririaçu";-;1;-;-;-;1;-;1;-;2;3;4;2;14
"230330 Cariús";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"230350 Cascavel";-;1;5;25;15;5;5;-;1;-;-;-;-;57
"230360 Catarina";-;-;1;6;9;4;10;3;2;2;2;1;8;48
"230370 Caucaia";-;8;18;48;61;35;15;11;8;4;-;2;1;211
"230395 Chorozinho";-;-;-;-;1;-;-;-;-;1;-;-;-;2
"230400 Coreaú";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"230410 Crateús";-;-;-;3;4;2;5;-;10;5;2;-;-;31
"230420 Crato";-;-;-;-;-;2;7;19;18;14;22;17;2;101
"230425 Cruz";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"230427 Ererê";-;44;10;3;19;13;13;12;32;-;-;-;1;147
"230428 Eusébio";-;-;-;-;-;-;-;-;-;1;1;-;1;3
"230430 Farias Brito";-;1;-;-;-;-;-;-;2;-;-;-;-;3
"230440 Fortaleza";-;28;33;135;263;256;193;140;115;74;55;46;30;1368
"230445 Fortim";-;-;-;-;2;3;11;1;2;-;-;-;-;19
"230470 Granja";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"230495 Guaiúba";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"230510 Guaramiranga";-;-;-;-;-;-;-;-;-;2;6;12;-;20
"230523 Horizonte";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"230533 Ibicuitinga";-;-;-;1;-;1;-;-;3;1;7;-;1;14
"230535 Icapuí";-;-;-;1;1;3;2;3;-;-;-;-;-;10
"230540 Icó";-;-;-;-;3;2;5;6;11;-;9;5;4;45
"230550 Iguatu";-;9;7;25;73;434;333;220;116;26;7;-;2;1252
"230560 Independência";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"230570 Ipaumirim";-;-;-;-;-;5;-;2;-;-;-;-;1;8
"230580 Ipu";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"230610 Irauçuba";-;3;1;-;4;2;-;2;2;-;1;-;-;15
"230620 Itaiçaba";-;-;-;-;-;3;1;2;-;-;-;1;9;16
"230625 Itaitinga";-;1;-;2;1;-;-;-;2;1;-;-;-;7
"230630 Itapagé";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"230640 Itapipoca";-;-;1;1;2;2;-;-;-;-;-;1;-;7
"230650 Itapiúna";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"230655 Itarema";-;1;-;-;-;-;3;-;1;2;4;-;-;11
"230670 Jaguaretama";-;-;-;-;9;44;73;62;33;5;1;-;-;227
"230680 Jaguaribara";-;-;-;-;3;1;1;9;15;3;2;-;-;34
"230690 Jaguaribe";-;-;-;-;-;-;1;-;1;-;-;-;-;2
"230700 Jaguaruana";-;-;-;2;10;37;54;67;37;24;2;6;2;241
"230710 Jardim";-;-;-;7;13;12;8;11;6;4;2;4;-;67
"230720 Jati";-;5;53;23;14;9;1;1;-;-;1;1;1;109
"230725 Jijoca de Jericoacoara";-;-;-;2;1;1;-;-;-;-;-;-;-;4
"230730 Juazeiro do Norte";-;1;1;1;3;5;12;3;2;1;-;1;-;30
"230740 Jucás";-;-;-;-;1;1;3;-;-;-;-;-;-;5
"230750 Lavras da Mangabeira";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"230760 Limoeiro do Norte";-;-;-;3;6;22;59;39;23;11;1;6;7;177
"230763 Madalena";-;-;-;-;3;1;6;7;17;9;1;-;-;44
"230765 Maracanaú";-;-;2;1;3;3;2;-;2;-;-;-;1;14
"230770 Maranguape";-;3;7;37;19;18;11;8;3;2;-;1;2;111
"230780 Marco";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"230800 Massapê";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"230810 Mauriti";-;-;-;1;5;55;29;38;51;32;1;11;1;224
"230820 Meruoca";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"230830 Milagres";-;-;-;-;6;8;12;40;68;48;8;4;3;197
"230835 Milhã";-;-;-;2;2;7;5;3;1;4;1;-;-;25
"230840 Missão Velha";-;-;-;-;3;6;3;2;3;-;-;-;-;17
"230850 Mombaça";-;-;-;-;4;16;13;18;7;5;34;22;12;131
"230870 Morada Nova";-;-;1;-;3;1;2;1;-;-;-;-;-;8
"230910 Mulungu";-;-;-;1;-;2;2;2;6;-;-;-;-;13
"230920 Nova Olinda";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"230930 Nova Russas";-;2;1;12;4;5;3;5;-;-;-;-;-;32
"230945 Ocara";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"230950 Orós";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"230970 Pacatuba";-;-;1;-;-;1;-;1;8;-;1;-;-;12
"231000 Palhano";-;-;5;1;5;5;1;2;1;-;-;-;-;20
"231025 Paraipaba";-;-;-;-;-;-;1;-;-;-;-;-;-;1
