DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2018
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"520547 Chapadão do Céu";4;-;-;-;-;4
"520549 Cidade Ocidental";45;-;-;-;-;45
"520551 Cocalzinho de Goiás";50;-;-;-;-;50
"520552 Colinas do Sul";21;-;-;-;-;21
"520570 Córrego do Ouro";3;-;-;-;-;3
"520580 Corumbá de Goiás";1;-;-;-;-;1
"520590 Corumbaíba";5;-;-;-;-;5
"520620 Cristalina";25;-;-;-;-;25
"520630 Cristianópolis";18;-;-;-;-;18
"520640 Crixás";269;-;-;-;-;269
"520710 Diorama";6;-;-;-;-;6
"520830 Divinópolis de Goiás";4;-;-;-;-;4
"520725 Doverlândia";113;-;-;-;-;113
"520735 Edealina";12;-;-;-;-;12
"520740 Edéia";220;-;1;-;-;221
"520753 Faina";2;-;-;-;-;2
"520760 Fazenda Nova";11;-;-;-;-;11
"520780 Firminópolis";64;-;1;-;-;65
"520790 Flores de Goiás";21;-;-;-;-;21
"520800 Formosa";7;-;-;-;-;7
"520810 Formoso";13;-;-;-;-;13
"520815 Gameleira de Goiás";9;-;-;-;-;9
"520840 Goianápolis";23;-;-;-;-;23
"520850 Goiandira";21;-;-;-;-;21
"520860 Goianésia";101;-;-;-;-;101
"520870 Goiânia";13848;1;63;-;1;13913
"520880 Goianira";847;-;1;-;-;848
"520890 Goiás";17;-;-;-;-;17
"520910 Goiatuba";146;-;2;-;-;148
"520915 Gouvelândia";39;-;-;-;-;39
"520920 Guapó";135;-;1;-;-;136
"520929 Guaraíta";7;-;-;-;-;7
"520940 Guarani de Goiás";34;-;-;-;-;34
"520945 Guarinos";2;-;-;-;-;2
"520960 Heitoraí";24;-;-;-;-;24
"520970 Hidrolândia";68;-;-;-;-;68
"520980 Hidrolina";1;-;-;-;-;1
"520990 Iaciara";9;-;-;-;-;9
"520993 Inaciolândia";83;-;1;-;-;84
"520995 Indiara";243;-;1;-;-;244
"521000 Inhumas";503;-;1;-;-;504
"521010 Ipameri";13;-;-;-;-;13
"521015 Ipiranga de Goiás";10;-;-;-;-;10
"521020 Iporá";396;-;1;-;-;397
"521030 Israelândia";5;-;-;-;-;5
"521040 Itaberaí";200;-;-;-;-;200
"521056 Itaguari";81;-;-;-;-;81
"521060 Itaguaru";64;-;-;-;-;64
"521090 Itapaci";92;-;-;-;-;92
"521100 Itapirapuã";59;-;-;-;-;59
"521120 Itapuranga";3;-;-;-;-;3
"521130 Itarumã";76;-;-;-;-;76
"521140 Itauçu";24;-;-;-;-;24
"521150 Itumbiara";11;-;-;-;-;11
"521170 Jandaia";2;-;-;-;-;2
"521180 Jaraguá";220;-;-;-;-;220
"521190 Jataí";4536;1;-;-;-;4537
"521200 Jaupaci";1;-;-;-;-;1
"521210 Joviânia";81;-;-;-;-;81
"521220 Jussara";6;-;-;-;-;6
"521225 Lagoa Santa";1;-;-;-;-;1
"521230 Leopoldo de Bulhões";8;-;-;-;-;8
"521250 Luziânia";14;-;-;-;-;14
"521260 Mairipotaba";4;-;-;-;-;4
"521270 Mambaí";1;-;-;-;-;1
"521280 Mara Rosa";59;-;-;-;-;59
"521295 Matrinchã";4;-;-;-;-;4
"521300 Maurilândia";63;-;-;-;-;63
"521308 Minaçu";38;-;-;-;-;38
"521310 Mineiros";2056;-;2;-;-;2058
"521340 Moiporá";2;-;-;-;-;2
"521350 Monte Alegre de Goiás";9;-;-;-;-;9
"521370 Montes Claros de Goiás";187;-;-;-;-;187
"521375 Montividiu";51;1;-;-;-;52
"521380 Morrinhos";694;-;1;-;-;695
"521385 Morro Agudo de Goiás";2;-;-;-;-;2
"521390 Mossâmedes";1;-;-;-;-;1
"521400 Mozarlândia";8;-;-;-;-;8
"521405 Mundo Novo";2;-;-;-;-;2
"521410 Mutunópolis";9;-;-;-;-;9
"521440 Nazário";127;-;-;-;-;127
"521450 Nerópolis";122;-;1;-;-;123
"521460 Niquelândia";50;-;-;-;-;50
"521483 Nova Crixás";38;-;-;-;-;38
"521486 Nova Glória";7;-;-;-;-;7
"521487 Nova Iguaçu de Goiás";4;-;-;-;-;4
"521490 Nova Roma";1;-;-;-;-;1
"521500 Nova Veneza";192;-;1;-;-;193
"521520 Novo Brasil";1;-;-;-;-;1
"521523 Novo Gama";6;-;-;-;-;6
"521530 Orizona";2;-;-;-;-;2
"521540 Ouro Verde de Goiás";3;-;-;-;-;3
"521550 Ouvidor";1;-;-;-;-;1
"521560 Padre Bernardo";107;-;-;-;-;107
"521565 Palestina de Goiás";26;-;-;-;-;26
"521570 Palmeiras de Goiás";4;-;-;-;-;4
"521580 Palmelo";2;-;-;-;-;2
"521600 Panamá";2;-;-;-;-;2
"521630 Paranaiguara";365;-;-;-;-;365
"521640 Paraúna";7;-;-;-;-;7
"521645 Perolândia";12;-;-;-;-;12
"521680 Petrolina de Goiás";67;-;-;-;-;67
"521690 Pilar de Goiás";5;-;-;-;-;5
"521710 Piracanjuba";67;-;-;-;-;67
"521720 Piranhas";118;-;-;-;-;118
"521730 Pirenópolis";140;-;-;-;-;140
"521740 Pires do Rio";543;-;1;-;-;544
"521760 Planaltina";13;-;-;-;-;13
"521770 Pontalina";26;-;-;-;-;26
"521800 Porangatu";829;-;-;-;-;829
"521805 Porteirão";46;-;-;-;-;46
"521810 Portelândia";67;-;-;-;-;67
"521830 Posse";710;-;2;-;3;715
"521850 Quirinópolis";680;-;2;-;-;682
"521860 Rialma";31;-;-;-;-;31
"521870 Rianápolis";1;-;-;-;-;1
"521878 Rio Quente";1;-;-;-;-;1
"521880 Rio Verde";2035;2;3;-;-;2040
"521890 Rubiataba";1;-;-;-;-;1
"521900 Sanclerlândia";1;-;-;-;-;1
"521910 Santa Bárbara de Goiás";149;-;-;-;-;149
"521925 Santa Fé de Goiás";15;-;-;-;-;15
"521930 Santa Helena de Goiás";193;-;-;-;-;193
"521935 Santa Isabel";11;1;-;-;-;12
"521940 Santa Rita do Araguaia";45;-;-;-;-;45
"521950 Santa Rosa de Goiás";10;-;-;-;-;10
"521960 Santa Tereza de Goiás";12;-;-;-;-;12
"521970 Santa Terezinha de Goiás";3;-;-;-;-;3
"521971 Santo Antônio da Barra";6;-;-;-;-;6
"521973 Santo Antônio de Goiás";5;-;-;-;-;5
"521975 Santo Antônio do Descoberto";132;-;-;-;-;132
"521980 São Domingos";6;-;-;-;-;6
"521990 São Francisco de Goiás";10;-;-;-;-;10
"522000 São João d'Aliança";1;-;-;-;-;1
"522005 São João da Paraúna";4;-;-;-;-;4
"522010 São Luís de Montes Belos";93;-;-;-;-;93
"522015 São Luíz do Norte";19;-;-;-;-;19
"522020 São Miguel do Araguaia";158;-;-;-;-;158
"522026 São Miguel do Passa Quatro";4;-;-;-;-;4
"522040 São Simão";1423;-;1;-;-;1424
"522045 Senador Canedo";3860;-;4;-;-;3864
"522050 Serranópolis";31;-;-;-;-;31
"522060 Silvânia";41;-;-;-;-;41
"522068 Simolândia";11;-;-;-;-;11
"522100 Taquaral de Goiás";1;-;-;-;-;1
"522108 Teresina de Goiás";1;-;-;-;-;1
"522119 Terezópolis de Goiás";33;-;-;-;-;33
"522130 Três Ranchos";2;-;-;-;-;2
"522140 Trindade";203;-;-;-;-;203
"522145 Trombas";18;-;-;-;-;18
"522155 Turvelândia";9;-;-;-;-;9
"522157 Uirapuru";40;-;-;-;-;40
"522160 Uruaçu";219;-;-;-;-;219
"522170 Uruana";42;-;-;-;-;42
"522180 Urutaí";1;2;-;-;-;3
"522185 Valparaíso de Goiás";17;-;-;-;-;17
"522190 Varjão";56;-;-;-;-;56
"522200 Vianópolis";13;-;-;-;-;13
"522205 Vicentinópolis";6;-;-;-;-;6
"530010 Brasília";843;6;-;-;-;849
"000000 Ignorado ou exterior";124980;152;244;1;4;125381
"Total";264302;456;687;3;12;265460
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
