DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2017
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"520753 Faina";1;-;-;-;-;1
"520760 Fazenda Nova";1;-;-;-;-;1
"520780 Firminópolis";12;-;-;-;-;12
"520790 Flores de Goiás";43;2;-;-;-;45
"520800 Formosa";19;-;-;-;-;19
"520815 Gameleira de Goiás";1;-;-;-;-;1
"520840 Goianápolis";2;-;-;-;-;2
"520850 Goiandira";12;-;-;-;-;12
"520860 Goianésia";1500;-;-;-;-;1500
"520870 Goiânia";9313;12;100;-;9;9434
"520880 Goianira";699;-;-;-;-;699
"520890 Goiás";2;-;-;-;-;2
"520910 Goiatuba";48;-;-;-;-;48
"520915 Gouvelândia";3;-;-;-;-;3
"520920 Guapó";53;-;-;-;-;53
"520929 Guaraíta";3;-;-;-;-;3
"520960 Heitoraí";1;-;-;-;-;1
"520970 Hidrolândia";38;-;-;-;-;38
"520980 Hidrolina";5;-;-;-;-;5
"520990 Iaciara";2;-;-;-;-;2
"520993 Inaciolândia";6;-;-;-;-;6
"520995 Indiara";88;-;-;-;-;88
"521000 Inhumas";137;-;-;-;-;137
"521010 Ipameri";4;-;-;-;-;4
"521015 Ipiranga de Goiás";2;-;-;-;-;2
"521020 Iporá";30;-;-;-;-;30
"521030 Israelândia";1;-;-;-;-;1
"521040 Itaberaí";83;-;-;-;-;83
"521056 Itaguari";12;-;-;-;-;12
"521060 Itaguaru";3;-;-;-;-;3
"521090 Itapaci";110;-;-;-;-;110
"521100 Itapirapuã";3;-;-;-;-;3
"521130 Itarumã";5;-;-;-;-;5
"521140 Itauçu";9;-;-;-;-;9
"521150 Itumbiara";3;-;-;-;-;3
"521170 Jandaia";1;-;-;-;-;1
"521180 Jaraguá";390;-;-;-;-;390
"521190 Jataí";1013;-;-;-;-;1013
"521210 Joviânia";5;-;-;-;-;5
"521220 Jussara";8;-;-;-;-;8
"521230 Leopoldo de Bulhões";1;-;-;-;-;1
"521250 Luziânia";81;-;-;-;-;81
"521280 Mara Rosa";31;-;-;-;-;31
"521295 Matrinchã";1;-;-;-;-;1
"521300 Maurilândia";26;-;-;-;-;26
"521305 Mimoso de Goiás";2;-;-;-;-;2
"521308 Minaçu";18;-;-;-;-;18
"521310 Mineiros";406;-;-;-;-;406
"521350 Monte Alegre de Goiás";2;-;-;-;-;2
"521370 Montes Claros de Goiás";16;-;-;-;-;16
"521375 Montividiu";8;-;-;-;-;8
"521380 Morrinhos";35;-;-;-;-;35
"521385 Morro Agudo de Goiás";1;-;-;-;-;1
"521390 Mossâmedes";1;-;-;-;-;1
"521400 Mozarlândia";154;-;-;-;-;154
"521410 Mutunópolis";2;-;-;-;-;2
"521440 Nazário";44;-;1;-;-;45
"521450 Nerópolis";109;-;-;-;-;109
"521460 Niquelândia";230;1;-;-;-;231
"521483 Nova Crixás";23;-;-;-;-;23
"521486 Nova Glória";13;-;-;-;-;13
"521487 Nova Iguaçu de Goiás";10;-;-;-;-;10
"521490 Nova Roma";11;-;-;-;-;11
"521500 Nova Veneza";3;-;-;-;-;3
"521523 Novo Gama";844;1;3;-;-;848
"521530 Orizona";3;-;-;-;-;3
"521540 Ouro Verde de Goiás";4;-;-;-;-;4
"521560 Padre Bernardo";143;-;-;-;-;143
"521565 Palestina de Goiás";173;1;-;-;-;174
"521570 Palmeiras de Goiás";19;2;-;-;-;21
"521630 Paranaiguara";4;-;-;-;-;4
"521640 Paraúna";11;-;-;-;-;11
"521680 Petrolina de Goiás";4;-;-;-;-;4
"521710 Piracanjuba";12;-;-;-;-;12
"521720 Piranhas";1;-;-;-;-;1
"521730 Pirenópolis";171;-;-;-;-;171
"521740 Pires do Rio";34;-;-;-;-;34
"521760 Planaltina";703;-;-;-;-;703
"521770 Pontalina";10;-;-;-;-;10
"521800 Porangatu";163;-;-;-;-;163
"521805 Porteirão";36;-;-;-;-;36
"521810 Portelândia";10;-;-;-;-;10
"521830 Posse";6;-;-;-;-;6
"521839 Professor Jamil";1;-;-;-;-;1
"521850 Quirinópolis";50;-;-;-;-;50
"521860 Rialma";46;-;-;-;-;46
"521870 Rianápolis";6;-;-;-;-;6
"521880 Rio Verde";294;-;3;-;-;297
"521890 Rubiataba";1;-;-;-;-;1
"521900 Sanclerlândia";2;-;-;-;-;2
"521910 Santa Bárbara de Goiás";54;-;-;-;-;54
"521925 Santa Fé de Goiás";13;-;-;-;-;13
"521930 Santa Helena de Goiás";556;-;1;-;-;557
"521935 Santa Isabel";4;-;-;-;-;4
"521940 Santa Rita do Araguaia";13;-;-;-;-;13
"521945 Santa Rita do Novo Destino";44;-;-;-;-;44
"521950 Santa Rosa de Goiás";1;-;-;-;-;1
"521973 Santo Antônio de Goiás";4;-;-;-;-;4
"521975 Santo Antônio do Descoberto";236;1;-;1;-;238
"521990 São Francisco de Goiás";12;-;-;-;-;12
"522000 São João d'Aliança";9;-;-;-;-;9
"522005 São João da Paraúna";2;-;-;-;-;2
"522010 São Luís de Montes Belos";12;-;-;-;-;12
"522015 São Luíz do Norte";39;-;-;-;-;39
"522020 São Miguel do Araguaia";39;-;-;-;-;39
"522040 São Simão";298;-;-;-;-;298
"522045 Senador Canedo";390;-;-;-;-;390
"522050 Serranópolis";3;-;-;-;-;3
"522060 Silvânia";5;-;-;-;-;5
"522070 Sítio d'Abadia";1;-;-;-;-;1
"522100 Taquaral de Goiás";3;-;-;-;-;3
"522108 Teresina de Goiás";1;-;-;-;-;1
"522119 Terezópolis de Goiás";30;1;-;-;-;31
"522130 Três Ranchos";3;-;-;-;-;3
"522140 Trindade";29;-;-;-;-;29
"522145 Trombas";12;-;-;-;-;12
"522150 Turvânia";9;-;-;-;-;9
"522155 Turvelândia";54;-;-;-;-;54
"522157 Uirapuru";3;-;-;-;-;3
"522160 Uruaçu";156;-;-;-;-;156
"522170 Uruana";31;-;-;-;-;31
"522180 Urutaí";1;-;-;-;-;1
"522185 Valparaíso de Goiás";382;-;-;-;-;382
"522190 Varjão";3;-;-;-;-;3
"522200 Vianópolis";32;-;-;-;-;32
"522220 Vila Boa";24;-;-;-;-;24
"522230 Vila Propício";3;-;-;-;-;3
"530010 Brasília";2084;5;9;-;-;2098
"000000 Ignorado ou exterior";128005;89;55;1;17;128167
"Total";242701;283;204;9;51;243248
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
