DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2020
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"352670 Leme";324;-;1;-;-;325
"352680 Lençóis Paulista";6;-;-;-;-;6
"352690 Limeira";1633;9;7;-;-;1649
"352710 Lins";1335;-;-;-;-;1335
"352720 Lorena";4098;1;1;-;-;4100
"352725 Lourdes";86;-;-;-;-;86
"352730 Louveira";18;-;-;-;-;18
"352740 Lucélia";788;-;4;-;-;792
"352750 Lucianópolis";2;-;-;-;-;2
"352760 Luís Antônio";375;-;-;-;-;375
"352770 Luiziânia";157;-;-;-;-;157
"352790 Lutécia";7;-;-;-;-;7
"352800 Macatuba";3;-;-;-;-;3
"352810 Macaubal";37;-;-;-;-;37
"352820 Macedônia";22;-;-;-;-;22
"352830 Magda";16;-;-;-;-;16
"352840 Mairinque";9;-;-;-;-;9
"352850 Mairiporã";6;-;1;-;-;7
"352870 Marabá Paulista";6;-;-;-;-;6
"352880 Maracaí";258;-;-;-;-;258
"352885 Marapoama";11;-;-;-;-;11
"352890 Mariápolis";238;-;1;-;-;239
"352900 Marília";1330;-;2;-;-;1332
"352910 Marinópolis";5;-;-;-;-;5
"352920 Martinópolis";1140;-;-;-;-;1140
"352930 Matão";22;-;-;-;-;22
"352940 Mauá";13;-;3;-;-;16
"352950 Mendonça";5;-;-;-;-;5
"352960 Meridiano";112;-;-;-;-;112
"352965 Mesópolis";106;-;-;-;-;106
"352970 Miguelópolis";2;1;-;-;-;3
"352980 Mineiros do Tietê";14;-;-;-;-;14
"353000 Mira Estrela";69;-;-;-;-;69
"352990 Miracatu";27;-;-;-;-;27
"353010 Mirandópolis";1193;-;-;-;-;1193
"353020 Mirante do Paranapanema";15;-;-;-;-;15
"353030 Mirassol";37;-;4;-;-;41
"353040 Mirassolândia";8;-;-;-;-;8
"353050 Mococa";2507;-;3;-;-;2510
"353060 Mogi das Cruzes";25;-;1;-;-;26
"353070 Mogi Guaçu";847;-;2;-;-;849
"353080 Mogi Mirim";1295;-;-;-;-;1295
"353100 Monções";39;-;-;-;-;39
"353110 Mongaguá";33;-;-;-;-;33
"353130 Monte Alto";231;1;1;-;-;233
"353140 Monte Aprazível";56;-;-;-;-;56
"353150 Monte Azul Paulista";18;-;-;-;-;18
"353160 Monte Castelo";4;-;-;-;-;4
"353180 Monte Mor";205;-;-;-;-;205
"353190 Morro Agudo";20;-;-;-;-;20
"353200 Morungaba";1;-;-;-;-;1
"353205 Motuca";9;-;-;-;-;9
"353210 Murutinga do Sul";13;-;-;-;-;13
"353215 Nantes";12;-;-;-;-;12
"353220 Narandiba";139;-;-;-;-;139
"353230 Natividade da Serra";1;-;-;-;-;1
"353240 Nazaré Paulista";2;-;-;-;-;2
"353250 Neves Paulista";10;-;-;-;-;10
"353260 Nhandeara";477;-;1;-;-;478
"353270 Nipoã";23;-;-;-;-;23
"353280 Nova Aliança";4;-;-;-;-;4
"353286 Nova Castilho";2;-;-;-;-;2
"353290 Nova Europa";9;-;-;-;-;9
"353300 Nova Granada";71;-;4;-;-;75
"353310 Nova Guataporanga";54;-;-;-;-;54
"353320 Nova Independência";31;-;-;-;-;31
"353330 Nova Luzitânia";126;-;-;-;-;126
"353340 Nova Odessa";368;-;-;-;-;368
"353325 Novais";69;-;-;-;-;69
"353350 Novo Horizonte";328;-;-;-;-;328
"353360 Nuporanga";38;-;-;-;-;38
"353370 Ocauçu";8;-;-;-;-;8
"353390 Olímpia";56;-;-;-;-;56
"353400 Onda Verde";110;-;-;-;-;110
"353410 Oriente";64;-;-;-;-;64
"353430 Orlândia";56;-;-;-;-;56
"353440 Osasco";78;-;1;-;-;79
"353450 Oscar Bressane";7;-;-;-;-;7
"353460 Osvaldo Cruz";986;-;3;-;-;989
"353470 Ourinhos";1553;-;3;-;-;1556
"353480 Ouro Verde";14;-;-;-;-;14
"353475 Ouroeste";134;-;-;-;-;134
"353490 Pacaembu";241;-;-;-;-;241
"353500 Palestina";27;-;-;-;-;27
"353510 Palmares Paulista";765;-;2;-;-;767
"353520 Palmeira d'Oeste";13;-;-;-;-;13
"353530 Palmital";1487;3;-;-;-;1490
"353540 Panorama";699;-;-;-;-;699
"353550 Paraguaçu Paulista";112;-;-;-;-;112
"353560 Paraibuna";5;-;-;-;-;5
"353570 Paraíso";27;-;-;-;-;27
"353580 Paranapanema";1;-;-;-;-;1
"353590 Paranapuã";19;-;-;-;-;19
"353600 Parapuã";901;-;7;-;-;908
"353620 Pariquera-Açu";275;-;-;-;-;275
"353625 Parisi";3;-;1;-;-;4
"353630 Patrocínio Paulista";2;-;-;-;-;2
"353640 Paulicéia";438;-;-;-;-;438
"353650 Paulínia";115;-;1;-;-;116
"353660 Paulo de Faria";21;-;-;-;-;21
"353670 Pederneiras";56;-;-;-;-;56
"353680 Pedra Bela";1;-;-;-;-;1
"353690 Pedranópolis";11;-;-;-;-;11
"353710 Pedreira";60;-;-;-;-;60
"353715 Pedrinhas Paulista";16;-;-;-;-;16
"353720 Pedro de Toledo";29;-;-;-;-;29
"353730 Penápolis";689;-;1;-;-;690
"353740 Pereira Barreto";200;-;-;-;-;200
"353750 Pereiras";1;-;-;-;-;1
"353760 Peruíbe";162;-;1;-;-;163
"353770 Piacatu";368;-;-;-;-;368
"353780 Piedade";1;-;-;-;-;1
"353790 Pilar do Sul";4;-;-;-;-;4
"353800 Pindamonhangaba";1961;-;4;-;-;1965
"353810 Pindorama";275;-;-;-;-;275
"353820 Pinhalzinho";1;-;-;-;-;1
"353830 Piquerobi";2;-;-;-;-;2
"353850 Piquete";240;-;-;-;-;240
"353870 Piracicaba";1295;46;19;-;-;1360
"353880 Piraju";5;-;-;-;-;5
"353890 Pirajuí";22;-;-;-;-;22
"353900 Pirangi";154;-;-;-;-;154
"353920 Pirapozinho";694;-;1;-;-;695
"353930 Pirassununga";790;-;3;-;-;793
"353940 Piratininga";4;-;-;-;-;4
"353950 Pitangueiras";69;-;1;-;-;70
"353960 Planalto";30;-;-;-;-;30
"353970 Platina";12;-;-;-;-;12
"353980 Poá";2;-;-;-;-;2
"353990 Poloni";7;-;-;-;-;7
"354000 Pompéia";163;-;2;-;-;165
"354010 Pongaí";6;-;-;-;-;6
"354020 Pontal";151;2;-;-;-;153
"354025 Pontalinda";181;-;-;-;-;181
"354030 Pontes Gestal";11;-;-;-;-;11
"354040 Populina";88;-;-;-;-;88
"354060 Porto Feliz";37;-;-;-;-;37
"354070 Porto Ferreira";95;-;2;-;-;97
"354075 Potim";2223;-;1;-;-;2224
"354080 Potirendaba";26;-;-;-;-;26
"354085 Pracinha";44;-;-;-;-;44
"354090 Pradópolis";48;-;-;-;-;48
"354100 Praia Grande";35;-;-;-;-;35
"354105 Pratânia";1;-;-;-;-;1
"354110 Presidente Alves";2;-;-;-;-;2
"354120 Presidente Bernardes";412;-;-;-;-;412
"354130 Presidente Epitácio";1039;-;1;-;-;1040
"354140 Presidente Prudente";3575;-;-;-;-;3575
"354150 Presidente Venceslau";524;-;3;-;-;527
"354160 Promissão";46;-;-;-;-;46
"354170 Quatá";480;-;-;-;-;480
"354180 Queiroz";161;-;-;-;-;161
"354190 Queluz";2;-;-;-;-;2
"354200 Quintana";38;-;-;-;-;38
"354220 Rancharia";1331;1;1;-;-;1333
"354240 Regente Feijó";423;-;-;-;-;423
"354260 Registro";587;-;3;-;-;590
"354320 Ribeirão do Sul";76;-;-;-;-;76
"354323 Ribeirão dos Índios";6;-;-;-;-;6
"354330 Ribeirão Pires";1;-;-;-;-;1
"354340 Ribeirão Preto";16385;-;28;-;-;16413
"354380 Rinópolis";725;-;7;-;-;732
"354390 Rio Claro";1157;-;47;-;-;1204
"354400 Rio das Pedras";7;1;-;-;-;8
"354420 Riolândia";24;-;-;-;-;24
"354425 Rosana";73;-;-;-;-;73
"354430 Roseira";102;-;-;-;-;102
"354440 Rubiácea";104;-;-;-;-;104
"354450 Rubinéia";8;-;-;-;-;8
"354460 Sabino";271;-;-;-;-;271
"354470 Sagres";299;-;-;-;-;299
"354480 Sales";21;-;-;-;-;21
"354490 Sales Oliveira";10;-;-;-;-;10
"354510 Salmourão";287;-;1;-;-;288
"354515 Saltinho";8;-;-;-;-;8
"354520 Salto";67;-;-;-;-;67
"354530 Salto de Pirapora";3;-;-;-;-;3
"354540 Salto Grande";144;-;-;-;-;144
"354550 Sandovalina";220;-;-;-;-;220
"354560 Santa Adélia";169;-;-;-;-;169
"354570 Santa Albertina";9;-;-;-;-;9
"354580 Santa Bárbara d'Oeste";1178;-;-;-;-;1178
"354600 Santa Branca";1;-;-;-;-;1
"354610 Santa Clara d'Oeste";4;-;-;-;-;4
"354620 Santa Cruz da Conceição";8;-;-;-;-;8
"354625 Santa Cruz da Esperança";14;-;-;-;-;14
"354630 Santa Cruz das Palmeiras";1036;-;2;-;-;1038
"354640 Santa Cruz do Rio Pardo";9;-;-;-;-;9
"354650 Santa Ernestina";98;-;-;-;-;98
"354660 Santa Fé do Sul";104;-;-;-;-;104
"354670 Santa Gertrudes";35;-;-;-;-;35
"354680 Santa Isabel";3;-;-;-;-;3
"354690 Santa Lúcia";4;-;-;-;-;4
"354700 Santa Maria da Serra";3;-;-;-;-;3
"354710 Santa Mercedes";22;-;-;-;-;22
"354740 Santa Rita d'Oeste";1;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";471;-;1;-;-;472
"354760 Santa Rosa de Viterbo";18;-;-;-;-;18
"354765 Santa Salete";6;-;-;-;-;6
"354730 Santana de Parnaíba";19;-;1;-;-;20
"354770 Santo Anastácio";203;-;-;-;-;203
"354780 Santo André";21;-;-;-;-;21
"354790 Santo Antônio da Alegria";4;-;-;-;-;4
"354800 Santo Antônio de Posse";23;-;-;-;-;23
"354805 Santo Antônio do Aracanguá";79;-;-;-;-;79
"354810 Santo Antônio do Jardim";1;-;-;-;-;1
"354830 Santo Expedito";80;-;-;-;-;80
"354840 Santópolis do Aguapeí";38;-;-;-;-;38
"354850 Santos";324;-;1;-;-;325
"354870 São Bernardo do Campo";29;-;-;-;-;29
"354880 São Caetano do Sul";1;-;1;-;-;2
"354890 São Carlos";567;-;1;-;-;568
"354900 São Francisco";6;-;-;-;-;6
"354910 São João da Boa Vista";1536;-;-;-;-;1536
"354920 São João das Duas Pontes";78;-;-;-;-;78
"354925 São João de Iracema";50;-;-;-;-;50
"354930 São João do Pau d'Alho";151;-;-;-;-;151
"354940 São Joaquim da Barra";69;-;-;-;-;69
"354960 São José do Barreiro";5;-;-;-;-;5
"354970 São José do Rio Pardo";660;-;-;-;-;660
"354980 São José do Rio Preto";5900;21;193;-;-;6114
"354990 São José dos Campos";404;-;1;-;-;405
"355000 São Luís do Paraitinga";1;-;-;-;-;1
"355010 São Manuel";23;-;-;-;-;23
"355020 São Miguel Arcanjo";2;-;-;-;-;2
"355030 São Paulo";1480;4;5;-;-;1489
"355040 São Pedro";474;-;1;-;-;475
"355050 São Pedro do Turvo";37;-;-;-;-;37
"355060 São Roque";9;-;-;-;-;9
"355070 São Sebastião";299;-;-;-;-;299
"355080 São Sebastião da Grama";25;-;-;-;-;25
"355090 São Simão";60;-;-;-;-;60
"355100 São Vicente";41;-;-;-;-;41
"355130 Sebastianópolis do Sul";80;-;-;-;-;80
"355140 Serra Azul";1;-;-;-;-;1
"355160 Serra Negra";3;-;-;-;-;3
"355150 Serrana";32;-;-;-;-;32
"355170 Sertãozinho";2274;-;-;-;-;2274
"355180 Sete Barras";277;-;1;-;-;278
"355190 Severínia";28;-;-;-;-;28
"355200 Silveiras";7;-;-;-;-;7
"355210 Socorro";19;-;-;-;-;19
"355220 Sorocaba";1786;-;5;-;-;1791
"355230 Sud Mennucci";111;-;-;-;-;111
"355240 Sumaré";544;-;2;-;-;546
"355255 Suzanápolis";20;-;-;-;-;20
"355250 Suzano";18;-;-;-;-;18
"355260 Tabapuã";229;-;1;-;-;230
"355270 Tabatinga";2;-;-;-;-;2
"355280 Taboão da Serra";6;-;-;-;-;6
"355290 Taciba";24;-;-;-;-;24
"355300 Taguaí";8;-;-;-;-;8
"355310 Taiaçu";3;-;-;-;-;3
"355320 Taiúva";34;-;-;-;-;34
"355330 Tambaú";512;-;-;-;-;512
"355340 Tanabi";510;-;1;-;-;511
"355360 Tapiratiba";150;-;-;-;-;150
"355365 Taquaral";4;-;-;-;-;4
"355370 Taquaritinga";329;-;-;-;-;329
"355380 Taquarituba";1;-;-;-;-;1
"355390 Tarabai";305;-;1;-;-;306
"355395 Tarumã";57;-;-;-;-;57
"355400 Tatuí";319;-;-;-;-;319
"355410 Taubaté";1943;12;227;-;1;2183
"355430 Teodoro Sampaio";330;-;-;-;-;330
"355440 Terra Roxa";1;-;-;-;-;1
"355450 Tietê";8;-;-;-;-;8
"355465 Torre de Pedra";2;-;-;-;-;2
"355470 Torrinha";5;-;-;-;-;5
"355475 Trabiju";77;-;-;-;-;77
"355480 Tremembé";228;-;-;-;-;228
"355490 Três Fronteiras";3;-;-;-;-;3
"355495 Tuiuti";1;-;-;-;-;1
"355500 Tupã";677;-;2;-;-;679
"355510 Tupi Paulista";794;-;-;-;-;794
"355520 Turiúba";116;-;-;-;-;116
"355530 Turmalina";41;-;-;-;-;41
"355535 Ubarana";132;-;1;-;-;133
"355540 Ubatuba";60;2;1;-;-;63
"355560 Uchoa";13;-;-;-;-;13
"355570 União Paulista";1;-;-;-;-;1
"355580 Urânia";27;-;-;-;-;27
"355600 Urupês";56;-;1;-;-;57
"355610 Valentim Gentil";163;-;-;-;-;163
"355620 Valinhos";56;-;-;-;-;56
"355630 Valparaíso";1201;-;-;-;-;1201
"355640 Vargem Grande do Sul";198;-;-;-;-;198
"355645 Vargem Grande Paulista";3;-;-;-;-;3
"355650 Várzea Paulista";22;-;-;-;-;22
"355660 Vera Cruz";231;-;4;-;-;235
"355670 Vinhedo";20;-;-;-;-;20
"355680 Viradouro";17;-;-;-;-;17
"355690 Vista Alegre do Alto";23;-;-;-;-;23
"355695 Vitória Brasil";134;-;-;-;-;134
"355700 Votorantim";158;-;-;-;-;158
"355710 Votuporanga";9238;-;10;-;-;9248
"355715 Zacarias";13;-;-;-;-;13
"410010 Abatiá";14;-;1;-;-;15
"410045 Altamira do Paraná";48;4;-;-;-;52
"412862 Alto Paraíso";232;-;-;-;-;232
"410060 Alto Paraná";1646;1;-;-;-;1647
"410070 Alto Piquiri";1302;-;2;-;-;1304
"410050 Altônia";1296;-;13;-;-;1309
"410080 Alvorada do Sul";137;12;-;-;-;149
"410090 Amaporã";170;-;-;-;-;170
"410100 Ampére";159;6;-;-;-;165
"410105 Anahy";136;2;8;-;-;146
"410110 Andirá";1027;-;14;-;-;1041
"410115 Ângulo";96;2;-;-;-;98
"410120 Antonina";1;-;-;-;-;1
"410140 Apucarana";780;-;5;-;-;785
"410150 Arapongas";295;3;14;-;-;312
"410160 Arapoti";37;-;5;-;-;42
"410165 Arapuã";12;-;-;-;-;12
"410170 Araruna";68;1;2;-;-;71
"410180 Araucária";1;-;-;-;-;1
"410185 Ariranha do Ivaí";29;-;-;-;-;29
"410190 Assaí";2060;-;20;-;-;2080
"410200 Assis Chateaubriand";2794;2;49;-;-;2845
"410210 Astorga";653;-;1;-;-;654
"410220 Atalaia";428;2;5;-;-;435
"410240 Bandeirantes";4441;1;49;-;-;4491
"410250 Barbosa Ferraz";1407;42;15;-;-;1464
"410270 Barra do Jacaré";45;-;-;-;-;45
"410260 Barracão";16;-;-;-;-;16
"410275 Bela Vista da Caroba";1;-;-;-;-;1
"410280 Bela Vista do Paraíso";132;5;2;-;-;139
"410300 Boa Esperança";71;-;-;-;-;71
"410304 Boa Ventura de São Roque";1;-;-;-;-;1
"410305 Boa Vista da Aparecida";34;-;3;-;-;37
"410315 Bom Jesus do Sul";1;-;-;-;-;1
"410320 Bom Sucesso";167;-;-;-;-;167
"410330 Borrazópolis";26;-;3;-;-;29
"410335 Braganey";232;10;-;-;-;242
"410337 Brasilândia do Sul";178;-;-;-;-;178
"410340 Cafeara";29;-;5;-;-;34
"410345 Cafelândia";1194;12;-;-;1;1207
"410347 Cafezal do Sul";384;-;3;-;-;387
"410350 Califórnia";8;1;2;-;-;11
"410360 Cambará";420;1;13;-;-;434
"410370 Cambé";6594;12;34;-;-;6640
"410380 Cambira";13;-;2;-;-;15
"410390 Campina da Lagoa";474;-;-;-;-;474
"410405 Campo Bonito";2;1;-;-;-;3
"410430 Campo Mourão";1110;10;33;-;-;1153
"410440 Cândido de Abreu";142;-;-;-;-;142
"410450 Capanema";326;9;5;-;-;340
"410460 Capitão Leônidas Marques";853;1;-;-;-;854
"410470 Carlópolis";209;-;9;-;-;218
"410480 Cascavel";7288;30;8;-;1;7327
"410490 Castro";2;-;-;-;-;2
"410500 Catanduvas";104;-;4;-;-;108
"410510 Centenário do Sul";486;-;19;-;-;505
"410530 Céu Azul";103;-;-;-;-;103
"410540 Chopinzinho";146;15;4;-;-;165
"410550 Cianorte";4162;-;17;-;-;4179
"410560 Cidade Gaúcha";111;-;-;-;-;111
"410590 Colorado";1699;1;5;-;-;1705
"410600 Congonhinhas";61;-;-;-;-;61
"410610 Conselheiro Mairinck";18;-;1;-;-;19
"410620 Contenda";2;-;-;-;-;2
"410630 Corbélia";2232;27;4;-;3;2266
"410640 Cornélio Procópio";1008;1;6;-;-;1015
"410650 Coronel Vivida";7;-;-;-;-;7
"410655 Corumbataí do Sul";81;-;-;-;-;81
"410657 Cruzeiro do Iguaçu";4;-;-;-;-;4
"410660 Cruzeiro do Oeste";2226;-;6;-;-;2232
"410670 Cruzeiro do Sul";343;-;-;-;-;343
"410685 Cruzmaltina";31;-;-;-;-;31
"410690 Curitiba";26;-;1;-;-;27
"410700 Curiúva";10;-;-;-;-;10
"410715 Diamante D'Oeste";9;-;-;-;-;9
"410710 Diamante do Norte";331;-;1;-;-;332
"410712 Diamante do Sul";1;-;-;-;-;1
"410720 Dois Vizinhos";51;-;5;-;-;56
"410725 Douradina";748;-;5;-;-;753
"410730 Doutor Camargo";243;-;2;-;-;245
"410750 Engenheiro Beltrão";859;-;17;-;-;876
"410753 Entre Rios do Oeste";55;-;-;-;-;55
"410752 Esperança Nova";107;-;-;-;-;107
"410754 Espigão Alto do Iguaçu";99;-;-;-;-;99
"410755 Farol";43;2;-;-;-;45
"410760 Faxinal";341;-;-;-;-;341
"410770 Fênix";297;-;2;-;-;299
"410775 Figueira";137;-;-;-;-;137
"410780 Floraí";392;-;-;-;-;392
"410790 Floresta";757;-;2;-;-;759
"410800 Florestópolis";525;11;-;-;-;536
"410810 Flórida";139;-;1;-;-;140
"410820 Formosa do Oeste";279;-;4;-;-;283
"410830 Foz do Iguaçu";14615;13;274;-;6;14908
"410845 Foz do Jordão";25;-;-;-;-;25
"410832 Francisco Alves";99;-;-;-;-;99
"410840 Francisco Beltrão";30;2;4;-;-;36
"410850 General Carneiro";3;-;-;-;-;3
"410855 Godoy Moreira";169;1;1;-;-;171
"410860 Goioerê";757;-;1;-;-;758
"410870 Grandes Rios";3;1;-;-;-;4
"410880 Guaíra";1856;-;7;2;-;1865
"410890 Guairaçá";28;-;1;-;-;29
"410895 Guamiranga";1;-;-;-;-;1
"410900 Guapirama";2;-;-;-;-;2
"410910 Guaporema";85;-;-;-;-;85
"410920 Guaraci";546;-;-;-;-;546
"410930 Guaraniaçu";35;4;-;-;-;39
"410940 Guarapuava";2;-;-;-;-;2
"410950 Guaraqueçaba";2;-;-;-;-;2
"410960 Guaratuba";98;-;-;-;-;98
"410970 Ibaiti";74;4;1;-;-;79
"410975 Ibema";11;-;-;-;-;11
"410980 Ibiporã";4626;-;38;-;-;4664
"410990 Icaraíma";1250;-;20;-;-;1270
"411000 Iguaraçu";321;-;4;-;-;325
"411005 Iguatu";81;2;-;-;-;83
"411007 Imbaú";6;-;-;-;-;6
"411020 Inácio Martins";2;-;-;-;-;2
"411030 Inajá";95;-;1;-;-;96
"411040 Indianópolis";474;-;1;-;-;475
"411050 Ipiranga";3;-;-;-;-;3
"411060 Iporã";545;-;2;-;-;547
"411065 Iracema do Oeste";444;-;5;-;-;449
"411070 Irati";5;-;-;-;-;5
"411080 Iretama";1268;4;1;-;-;1273
"411090 Itaguajé";276;-;-;-;-;276
"411095 Itaipulândia";297;-;-;-;-;297
"411100 Itambaracá";82;-;3;-;-;85
"411110 Itambé";213;-;1;-;-;214
"411120 Itapejara d'Oeste";1;-;-;-;-;1
"411130 Itaúna do Sul";460;-;10;-;-;470
"411150 Ivaiporã";1395;28;-;-;-;1423
"411155 Ivaté";291;-;-;-;-;291
"411160 Ivatuba";170;-;3;-;-;173
"411170 Jaboti";2;-;1;-;-;3
"411180 Jacarezinho";2168;-;10;-;-;2178
"411190 Jaguapitã";116;-;-;-;-;116
"411210 Jandaia do Sul";252;-;8;-;-;260
"411220 Janiópolis";69;-;-;-;-;69
"411240 Japurá";152;-;2;-;-;154
"411250 Jardim Alegre";607;2;1;-;-;610
"411260 Jardim Olinda";83;-;-;-;-;83
"411270 Jataizinho";258;-;43;-;-;301
"411275 Jesuítas";422;-;4;-;-;426
"411280 Joaquim Távora";12;-;-;-;-;12
"411290 Jundiaí do Sul";53;-;1;-;-;54
"411295 Juranda";621;-;2;-;-;623
"411300 Jussara";319;-;6;-;-;325
"411310 Kaloré";46;-;-;-;-;46
"411325 Laranjal";6;-;-;-;-;6
"411330 Laranjeiras do Sul";2;1;-;-;-;3
"411340 Leópolis";9;-;-;-;-;9
"411342 Lidianópolis";50;-;-;-;-;50
"411345 Lindoeste";86;1;-;-;-;87
"411350 Loanda";767;-;-;-;-;767
"411360 Lobato";92;-;1;-;-;93
"411370 Londrina";24990;13;328;-;-;25331
"411373 Luiziana";2;-;3;-;-;5
"411375 Lunardelli";144;23;5;-;-;172
"411380 Lupionópolis";375;2;18;-;-;395
"411400 Mamborê";252;-;-;-;-;252
"411410 Mandaguaçu";1147;1;5;-;-;1153
"411420 Mandaguari";1052;-;9;-;-;1061
"411430 Mandirituba";1;-;-;-;-;1
"411435 Manfrinópolis";1;-;-;-;-;1
"411440 Mangueirinha";1;-;-;-;-;1
"411450 Manoel Ribas";13;1;1;-;-;15
"411460 Marechal Cândido Rondon";1918;-;23;-;-;1941
"411470 Maria Helena";191;-;4;-;-;195
"411480 Marialva";1335;2;41;-;-;1378
"411490 Marilândia do Sul";83;-;-;-;-;83
"411500 Marilena";223;-;1;-;-;224
"411510 Mariluz";299;-;-;-;-;299
"411520 Maringá";11487;12;163;-;1;11663
"411535 Maripá";474;-;31;-;-;505
"411540 Marmeleiro";53;-;4;-;-;57
"411545 Marquinho";-;1;-;-;-;1
"411550 Marumbi";25;-;6;-;-;31
"411560 Matelândia";146;1;-;-;-;147
"411570 Matinhos";95;4;-;-;-;99
"411575 Mauá da Serra";42;-;-;-;-;42
"411580 Medianeira";1610;6;12;-;-;1628
"411585 Mercedes";218;-;-;-;-;218
"411590 Mirador";169;-;-;-;-;169
"411600 Miraselva";32;-;-;-;-;32
"411605 Missal";222;-;-;-;-;222
"411610 Moreira Sales";92;-;6;-;-;98
"411620 Morretes";28;1;-;-;-;29
"411630 Munhoz de Melo";362;-;-;-;-;362
"411640 Nossa Senhora das Graças";453;-;18;-;-;471
"411650 Nova Aliança do Ivaí";75;-;-;-;-;75
"411660 Nova América da Colina";70;-;-;-;-;70
"411670 Nova Aurora";1100;3;-;-;-;1103
"411680 Nova Cantu";71;-;-;-;-;71
"411690 Nova Esperança";2145;6;24;-;-;2175
"411700 Nova Fátima";372;-;4;-;-;376
"411705 Nova Laranjeiras";5;2;-;-;-;7
"411710 Nova Londrina";687;-;1;-;-;688
"411720 Nova Olímpia";254;-;7;-;-;261
"411725 Nova Prata do Iguaçu";13;2;1;-;-;16
"411721 Nova Santa Bárbara";83;-;4;-;-;87
"411722 Nova Santa Rosa";437;-;4;-;-;441
"411727 Nova Tebas";20;-;-;-;-;20
"411729 Novo Itacolomi";35;-;-;-;-;35
"411730 Ortigueira";66;1;-;-;-;67
"411740 Ourizona";446;-;2;-;-;448
"411745 Ouro Verde do Oeste";278;-;-;-;-;278
"411750 Paiçandu";790;3;32;-;-;825
"411760 Palmas";1;-;-;-;-;1
"411780 Palmital";92;1;1;-;-;94
"411790 Palotina";1561;-;67;-;-;1628
"411800 Paraíso do Norte";668;-;1;-;-;669
"411810 Paranacity";510;-;4;-;-;514
"411820 Paranaguá";3037;-;55;-;2;3094
"411830 Paranapoema";429;-;1;-;-;430
"411840 Paranavaí";6676;2;8;-;-;6686
"411845 Pato Bragado";344;-;2;-;-;346
"411850 Pato Branco";65;14;-;-;-;79
"411880 Peabiru";956;1;9;-;-;966
"411885 Perobal";960;-;-;-;-;960
"411890 Pérola";653;-;2;-;-;655
"411900 Pérola d'Oeste";74;-;-;-;-;74
"411920 Pinhalão";10;-;-;-;-;10
"411930 Pinhão";2;-;-;-;-;2
"411960 Pitanga";22;-;-;-;-;22
"411965 Pitangueiras";50;-;12;-;-;62
"411970 Planaltina do Paraná";134;-;-;-;-;134
"411980 Planalto";173;10;3;-;-;186
"411990 Ponta Grossa";14;1;2;-;-;17
"411995 Pontal do Paraná";132;-;-;-;-;132
"412000 Porecatu";954;26;9;-;-;989
"412015 Porto Barreiro";1;-;-;-;-;1
"412020 Porto Rico";221;-;-;-;-;221
"412033 Prado Ferreira";82;-;-;-;-;82
"412035 Pranchita";20;2;-;-;-;22
"412040 Presidente Castelo Branco";469;1;5;-;-;475
"412050 Primeiro de Maio";411;3;3;-;-;417
"412060 Prudentópolis";3;-;-;-;-;3
"412065 Quarto Centenário";132;-;-;-;-;132
"412070 Quatiguá";15;-;-;-;-;15
"412085 Quatro Pontes";581;1;5;-;-;587
"412090 Quedas do Iguaçu";1196;-;-;-;1;1197
"412100 Querência do Norte";1297;1;1;-;-;1299
"412110 Quinta do Sol";463;-;8;-;-;471
"412125 Ramilândia";70;-;-;-;-;70
"412130 Rancho Alegre";39;-;-;-;-;39
"412135 Rancho Alegre D'Oeste";20;-;1;-;-;21
"412140 Realeza";590;14;3;-;-;607
"412170 Reserva";3;-;-;-;-;3
"412180 Ribeirão Claro";80;-;3;-;-;83
"412190 Ribeirão do Pinhal";124;-;-;-;-;124
"412210 Rio Bom";7;-;-;-;-;7
"412215 Rio Bonito do Iguaçu";1;-;-;-;-;1
"412240 Rolândia";6253;34;8;-;-;6295
"412250 Roncador";139;-;-;-;-;139
"412260 Rondon";211;-;4;-;-;215
"412265 Rosário do Ivaí";134;-;-;-;-;134
"412270 Sabáudia";248;-;1;-;-;249
"412290 Salto do Itararé";37;-;-;-;-;37
"412300 Salto do Lontra";263;-;16;-;-;279
"412310 Santa Amélia";53;-;-;-;-;53
"412320 Santa Cecília do Pavão";156;-;5;-;-;161
"412330 Santa Cruz de Monte Castelo";898;-;-;-;-;898
"412340 Santa Fé";718;-;6;-;-;724
"412350 Santa Helena";1419;-;4;-;-;1423
"412360 Santa Inês";344;-;3;-;-;347
"412370 Santa Isabel do Ivaí";1108;-;2;-;-;1110
"412380 Santa Izabel do Oeste";376;2;33;-;-;411
"412382 Santa Lúcia";20;-;-;-;-;20
"412390 Santa Mariana";105;1;8;-;-;114
"412395 Santa Mônica";247;-;4;-;-;251
"412402 Santa Tereza do Oeste";180;-;4;-;-;184
"412405 Santa Terezinha de Itaipu";731;-;6;-;-;737
"412400 Santana do Itararé";1;-;-;-;-;1
"412410 Santo Antônio da Platina";1920;-;7;-;-;1927
"412420 Santo Antônio do Caiuá";470;-;1;-;-;471
"412430 Santo Antônio do Paraíso";8;-;-;-;-;8
"412440 Santo Antônio do Sudoeste";233;10;-;-;-;243
"412450 Santo Inácio";126;-;10;-;-;136
