DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2019
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"354060 Porto Feliz";34;-;-;-;-;34
"354070 Porto Ferreira";9;-;-;-;-;9
"354075 Potim";2387;-;-;-;-;2387
"354080 Potirendaba";235;-;-;-;-;235
"354085 Pracinha";92;-;-;-;-;92
"354090 Pradópolis";223;-;-;-;-;223
"354100 Praia Grande";173;-;-;-;-;173
"354105 Pratânia";2;-;-;-;-;2
"354110 Presidente Alves";91;-;-;-;-;91
"354120 Presidente Bernardes";63;-;-;-;-;63
"354130 Presidente Epitácio";882;-;-;-;-;882
"354140 Presidente Prudente";6674;3;3;-;-;6680
"354150 Presidente Venceslau";646;-;1;-;-;647
"354160 Promissão";937;-;1;-;-;938
"354170 Quatá";370;-;-;-;-;370
"354180 Queiroz";122;-;-;-;-;122
"354190 Queluz";1;-;-;-;-;1
"354200 Quintana";52;-;-;-;-;52
"354210 Rafard";63;-;-;-;-;63
"354220 Rancharia";420;-;-;-;-;420
"354230 Redenção da Serra";5;-;-;-;-;5
"354240 Regente Feijó";87;-;-;-;-;87
"354250 Reginópolis";82;-;7;-;-;89
"354260 Registro";178;-;2;-;-;180
"354270 Restinga";5;-;-;-;-;5
"354290 Ribeirão Bonito";48;-;-;-;-;48
"354310 Ribeirão Corrente";11;-;-;-;-;11
"354320 Ribeirão do Sul";37;-;-;-;-;37
"354323 Ribeirão dos Índios";18;-;-;-;-;18
"354330 Ribeirão Pires";3;-;-;-;-;3
"354340 Ribeirão Preto";12582;2;88;-;-;12672
"354360 Rifaina";15;-;-;-;-;15
"354370 Rincão";43;-;-;-;-;43
"354380 Rinópolis";486;-;-;-;-;486
"354390 Rio Claro";1231;1;9;-;-;1241
"354400 Rio das Pedras";15;-;-;-;-;15
"354410 Rio Grande da Serra";1;-;-;-;-;1
"354420 Riolândia";409;-;1;-;-;410
"354425 Rosana";842;-;-;-;-;842
"354430 Roseira";5;-;-;-;-;5
"354440 Rubiácea";83;-;-;-;-;83
"354450 Rubinéia";47;-;-;-;-;47
"354460 Sabino";13;-;-;-;-;13
"354470 Sagres";160;-;2;-;-;162
"354480 Sales";303;-;1;-;-;304
"354490 Sales Oliveira";11;-;-;-;-;11
"354500 Salesópolis";3;-;-;-;-;3
"354510 Salmourão";150;-;-;-;-;150
"354515 Saltinho";2;-;-;-;-;2
"354520 Salto";192;2;-;-;-;194
"354530 Salto de Pirapora";3;-;-;-;-;3
"354540 Salto Grande";57;-;-;-;-;57
"354550 Sandovalina";31;-;-;-;-;31
"354560 Santa Adélia";207;-;-;-;-;207
"354570 Santa Albertina";5;-;-;-;-;5
"354580 Santa Bárbara d'Oeste";3841;-;1;-;-;3842
"354600 Santa Branca";12;-;-;-;-;12
"354610 Santa Clara d'Oeste";11;-;-;-;-;11
"354620 Santa Cruz da Conceição";45;-;-;-;-;45
"354625 Santa Cruz da Esperança";14;-;-;-;-;14
"354630 Santa Cruz das Palmeiras";93;-;1;-;-;94
"354640 Santa Cruz do Rio Pardo";91;-;2;-;-;93
"354650 Santa Ernestina";146;-;1;-;-;147
"354660 Santa Fé do Sul";1237;-;5;-;-;1242
"354670 Santa Gertrudes";22;-;-;-;-;22
"354680 Santa Isabel";7;-;-;-;-;7
"354690 Santa Lúcia";152;-;-;-;-;152
"354700 Santa Maria da Serra";37;-;2;-;-;39
"354710 Santa Mercedes";27;1;-;-;-;28
"354740 Santa Rita d'Oeste";66;-;-;-;-;66
"354750 Santa Rita do Passa Quatro";41;-;10;-;-;51
"354760 Santa Rosa de Viterbo";5;-;-;-;-;5
"354765 Santa Salete";26;-;-;-;-;26
"354720 Santana da Ponte Pensa";16;-;-;-;-;16
"354730 Santana de Parnaíba";54;-;1;-;-;55
"354770 Santo Anastácio";332;-;-;-;-;332
"354780 Santo André";259;1;5;1;-;266
"354790 Santo Antônio da Alegria";1;-;-;-;-;1
"354800 Santo Antônio de Posse";42;-;-;-;-;42
"354805 Santo Antônio do Aracanguá";87;-;1;-;-;88
"354810 Santo Antônio do Jardim";2;-;-;-;-;2
"354830 Santo Expedito";64;-;-;-;-;64
"354840 Santópolis do Aguapeí";31;-;-;-;-;31
"354850 Santos";159;1;12;-;-;172
"354870 São Bernardo do Campo";364;-;1;-;-;365
"354880 São Caetano do Sul";26;-;-;-;-;26
"354890 São Carlos";4898;-;14;-;-;4912
"354900 São Francisco";3;-;-;-;-;3
"354910 São João da Boa Vista";165;-;-;-;-;165
"354920 São João das Duas Pontes";53;-;-;-;-;53
"354925 São João de Iracema";16;-;-;-;-;16
"354930 São João do Pau d'Alho";23;-;-;-;-;23
"354940 São Joaquim da Barra";5826;78;4;-;-;5908
"354950 São José da Bela Vista";117;-;-;-;-;117
"354970 São José do Rio Pardo";202;-;-;-;-;202
"354980 São José do Rio Preto";22014;12;507;-;1;22534
"354990 São José dos Campos";584;-;2;-;-;586
"355000 São Luís do Paraitinga";6;-;-;-;-;6
"355010 São Manuel";96;-;-;-;-;96
"355020 São Miguel Arcanjo";12;-;-;-;-;12
"355030 São Paulo";14823;32;65;-;1;14921
"355040 São Pedro";139;1;-;-;-;140
"355050 São Pedro do Turvo";16;-;-;-;-;16
"355060 São Roque";6;-;-;-;-;6
"355070 São Sebastião";264;-;-;-;-;264
"355080 São Sebastião da Grama";3;-;-;-;-;3
"355090 São Simão";82;-;1;-;-;83
"355100 São Vicente";24;-;-;-;-;24
"355110 Sarapuí";1;-;-;-;-;1
"355120 Sarutaiá";1;-;-;-;-;1
"355130 Sebastianópolis do Sul";30;-;-;-;-;30
"355140 Serra Azul";108;-;1;-;-;109
"355160 Serra Negra";13;-;-;-;-;13
"355150 Serrana";709;-;3;-;-;712
"355170 Sertãozinho";1561;-;-;-;-;1561
"355180 Sete Barras";55;-;1;-;-;56
"355190 Severínia";759;1;2;-;-;762
"355210 Socorro";93;-;-;-;-;93
"355220 Sorocaba";993;-;11;-;-;1004
"355230 Sud Mennucci";425;-;-;-;-;425
"355240 Sumaré";1037;-;3;-;-;1040
"355255 Suzanápolis";299;-;-;-;-;299
"355250 Suzano";416;-;-;-;-;416
"355260 Tabapuã";622;-;-;-;-;622
"355270 Tabatinga";179;-;1;-;-;180
"355280 Taboão da Serra";82;-;-;-;-;82
"355290 Taciba";16;-;-;-;-;16
"355300 Taguaí";11;-;-;-;-;11
"355310 Taiaçu";82;-;8;-;-;90
"355320 Taiúva";111;-;2;-;-;113
"355330 Tambaú";8;-;-;-;-;8
"355340 Tanabi";1638;-;4;-;-;1642
"355360 Tapiratiba";5;-;-;-;-;5
"355365 Taquaral";30;-;4;-;-;34
"355370 Taquaritinga";4060;-;2;-;-;4062
"355380 Taquarituba";16;-;-;-;-;16
"355390 Tarabai";6;-;-;-;-;6
"355395 Tarumã";165;-;-;-;-;165
"355400 Tatuí";50;-;-;-;-;50
"355410 Taubaté";220;-;3;-;-;223
"355430 Teodoro Sampaio";110;-;-;-;-;110
"355440 Terra Roxa";162;-;1;-;-;163
"355450 Tietê";8;-;-;-;-;8
"355470 Torrinha";19;-;-;-;-;19
"355475 Trabiju";56;-;1;-;-;57
"355480 Tremembé";25;-;-;-;-;25
"355490 Três Fronteiras";113;-;-;-;-;113
"355495 Tuiuti";2;-;-;-;-;2
"355500 Tupã";6338;-;13;-;-;6351
"355510 Tupi Paulista";319;-;-;-;-;319
"355520 Turiúba";56;-;-;-;-;56
"355530 Turmalina";74;-;-;-;-;74
"355535 Ubarana";398;-;-;-;-;398
"355540 Ubatuba";254;-;1;-;-;255
"355550 Ubirajara";5;-;-;-;-;5
"355560 Uchoa";518;-;5;-;-;523
"355570 União Paulista";133;-;1;-;-;134
"355580 Urânia";212;-;1;-;-;213
"355590 Uru";10;-;-;-;-;10
"355600 Urupês";12;-;-;-;-;12
"355610 Valentim Gentil";162;-;-;-;-;162
"355620 Valinhos";230;-;-;-;-;230
"355630 Valparaíso";262;-;-;-;-;262
"355635 Vargem";1;-;-;-;-;1
"355640 Vargem Grande do Sul";432;-;1;-;-;433
"355645 Vargem Grande Paulista";5;-;-;-;-;5
"355650 Várzea Paulista";670;-;-;-;-;670
"355660 Vera Cruz";63;-;2;-;-;65
"355670 Vinhedo";108;-;-;-;-;108
"355680 Viradouro";307;-;4;-;-;311
"355690 Vista Alegre do Alto";222;-;6;-;-;228
"355695 Vitória Brasil";38;-;-;-;-;38
"355700 Votorantim";162;-;1;-;-;163
"355710 Votuporanga";6200;-;-;-;-;6200
"355715 Zacarias";47;-;-;-;-;47
"410010 Abatiá";76;-;14;-;-;90
"412862 Alto Paraíso";4;-;-;-;-;4
"410060 Alto Paraná";77;-;-;-;-;77
"410070 Alto Piquiri";54;4;30;-;-;88
"410050 Altônia";49;-;8;-;-;57
"410080 Alvorada do Sul";45;3;76;-;-;124
"410090 Amaporã";91;-;-;-;-;91
"410100 Ampére";1;-;-;-;-;1
"410105 Anahy";19;-;4;-;1;24
"410110 Andirá";208;-;27;-;-;235
"410115 Ângulo";99;4;-;-;-;103
"410120 Antonina";1;-;-;-;-;1
"410140 Apucarana";156;2;-;-;-;158
"410150 Arapongas";7;-;-;-;-;7
"410160 Arapoti";1;-;-;-;-;1
"410165 Arapuã";64;-;1;-;-;65
"410170 Araruna";3;-;2;-;-;5
"410180 Araucária";3;-;-;-;-;3
"410185 Ariranha do Ivaí";1;-;-;-;-;1
"410190 Assaí";83;1;27;-;-;111
"410200 Assis Chateaubriand";66;-;-;-;-;66
"410210 Astorga";63;-;-;-;-;63
"410220 Atalaia";10;-;-;-;-;10
"410240 Bandeirantes";335;-;90;-;-;425
"410250 Barbosa Ferraz";25;14;4;-;1;44
"410270 Barra do Jacaré";2;-;-;-;-;2
"410280 Bela Vista do Paraíso";2;2;1;-;-;5
"410300 Boa Esperança";8;-;-;-;-;8
"410302 Boa Esperança do Iguaçu";1;-;-;-;-;1
"410305 Boa Vista da Aparecida";2;-;-;-;-;2
"410310 Bocaiúva do Sul";1;-;-;-;-;1
"410315 Bom Jesus do Sul";1;-;-;-;-;1
"410320 Bom Sucesso";20;-;3;-;-;23
"410335 Braganey";60;1;-;-;-;61
"410337 Brasilândia do Sul";17;-;-;-;-;17
"410340 Cafeara";1;20;2;-;-;23
"410345 Cafelândia";217;-;6;-;-;223
"410347 Cafezal do Sul";2;-;-;-;-;2
"410350 Califórnia";19;1;1;-;-;21
"410360 Cambará";43;-;20;-;-;63
"410370 Cambé";712;67;72;-;-;851
"410380 Cambira";1;-;-;-;-;1
"410390 Campina da Lagoa";24;-;-;-;-;24
"410420 Campo Largo";1;-;-;-;-;1
"410430 Campo Mourão";366;-;4;-;-;370
"410450 Capanema";64;7;-;-;-;71
"410460 Capitão Leônidas Marques";44;-;-;-;-;44
"410480 Cascavel";1449;139;10;-;-;1598
"410500 Catanduvas";2;-;-;-;-;2
"410510 Centenário do Sul";11;3;20;-;-;34
"410530 Céu Azul";6;-;-;-;-;6
"410550 Cianorte";826;-;11;-;-;837
"410560 Cidade Gaúcha";48;-;-;-;-;48
"410580 Colombo";2;-;-;-;-;2
"410590 Colorado";713;-;46;-;-;759
"410600 Congonhinhas";1;-;-;-;-;1
"410630 Corbélia";29;-;2;-;-;31
"410640 Cornélio Procópio";288;-;18;-;-;306
"410655 Corumbataí do Sul";28;-;-;-;-;28
"410680 Cruz Machado";1;-;-;-;-;1
"410660 Cruzeiro do Oeste";22;2;2;-;-;26
"410670 Cruzeiro do Sul";29;-;-;-;-;29
"410690 Curitiba";9;-;-;-;-;9
"410715 Diamante D'Oeste";4;-;-;-;-;4
"410710 Diamante do Norte";216;-;-;-;-;216
"410720 Dois Vizinhos";2;1;-;-;-;3
"410725 Douradina";73;-;2;-;-;75
"410730 Doutor Camargo";102;2;2;-;-;106
"410750 Engenheiro Beltrão";92;-;-;-;-;92
"410753 Entre Rios do Oeste";66;-;-;-;-;66
"410755 Farol";4;1;-;-;-;5
"410760 Faxinal";2;-;-;-;-;2
"410770 Fênix";18;-;-;-;-;18
"410780 Floraí";362;-;-;-;-;362
"410790 Floresta";44;-;2;-;-;46
"410800 Florestópolis";373;34;2;-;-;409
"410810 Flórida";61;13;-;-;-;74
"410820 Formosa do Oeste";11;-;-;-;-;11
"410830 Foz do Iguaçu";2716;428;155;-;296;3595
"410832 Francisco Alves";299;-;-;-;-;299
"410840 Francisco Beltrão";6;-;2;-;-;8
"410855 Godoy Moreira";9;-;-;-;-;9
"410860 Goioerê";53;-;-;-;-;53
"410870 Grandes Rios";1;-;-;-;-;1
"410880 Guaíra";288;3;-;-;-;291
"410890 Guairaçá";43;-;-;-;-;43
"410900 Guapirama";9;-;-;-;-;9
"410910 Guaporema";3;-;1;-;-;4
"410920 Guaraci";43;-;-;-;-;43
"410930 Guaraniaçu";1;-;-;-;-;1
"410960 Guaratuba";6;-;5;-;-;11
"410980 Ibiporã";1289;57;173;-;-;1519
"410990 Icaraíma";41;-;5;-;-;46
"411000 Iguaraçu";3;-;-;-;-;3
"411005 Iguatu";1;-;-;-;-;1
"411030 Inajá";63;-;7;-;-;70
"411040 Indianópolis";30;-;-;-;-;30
"411050 Ipiranga";1;-;-;-;-;1
"411060 Iporã";42;-;-;-;-;42
"411070 Irati";1;-;-;-;-;1
"411080 Iretama";12;-;-;-;-;12
"411090 Itaguajé";25;-;-;-;-;25
"411095 Itaipulândia";29;2;-;-;1;32
"411100 Itambaracá";13;-;2;-;-;15
"411110 Itambé";201;-;49;-;-;250
"411130 Itaúna do Sul";3;-;-;-;-;3
"411150 Ivaiporã";94;1;-;-;-;95
"411155 Ivaté";42;-;-;-;-;42
"411160 Ivatuba";25;-;-;-;-;25
"411180 Jacarezinho";869;-;418;-;-;1287
"411190 Jaguapitã";73;-;-;-;-;73
"411210 Jandaia do Sul";8;-;6;-;-;14
"411240 Japurá";395;-;42;-;-;437
"411250 Jardim Alegre";28;-;-;-;-;28
"411260 Jardim Olinda";1;-;-;-;-;1
"411270 Jataizinho";84;-;3;-;-;87
"411275 Jesuítas";139;-;-;-;-;139
"411295 Juranda";55;-;8;-;-;63
"411300 Jussara";18;-;10;-;-;28
"411340 Leópolis";117;-;22;-;-;139
"411345 Lindoeste";285;-;1;-;-;286
"411350 Loanda";458;1;1;-;-;460
"411360 Lobato";19;-;4;-;-;23
"411370 Londrina";1691;752;316;-;1;2760
"411373 Luiziana";4;-;-;-;-;4
"411375 Lunardelli";7;-;-;-;-;7
"411380 Lupionópolis";76;75;1;-;-;152
"411400 Mamborê";4;-;-;-;-;4
"411410 Mandaguaçu";27;1;7;-;-;35
"411420 Mandaguari";113;3;11;-;-;127
"411460 Marechal Cândido Rondon";93;2;-;-;-;95
"411470 Maria Helena";6;-;-;-;-;6
"411480 Marialva";23;-;6;-;-;29
"411490 Marilândia do Sul";4;-;-;-;-;4
"411500 Marilena";24;-;2;-;-;26
"411510 Mariluz";152;-;-;-;-;152
"411520 Maringá";829;22;384;-;-;1235
"411535 Maripá";9;1;4;-;-;14
"411540 Marmeleiro";31;-;15;-;-;46
"411550 Marumbi";3;-;1;-;-;4
"411560 Matelândia";7;-;-;-;-;7
"411570 Matinhos";102;1;21;-;-;124
"411573 Mato Rico";1;-;-;-;-;1
"411575 Mauá da Serra";1;1;-;-;-;2
"411580 Medianeira";526;1;2;-;-;529
"411585 Mercedes";244;-;2;-;-;246
"411590 Mirador";1;-;-;-;-;1
"411600 Miraselva";7;-;-;-;-;7
"411605 Missal";123;-;-;-;1;124
"411610 Moreira Sales";158;-;-;-;-;158
"411630 Munhoz de Melo";19;-;-;-;-;19
"411640 Nossa Senhora das Graças";13;-;2;-;-;15
"411650 Nova Aliança do Ivaí";1;-;-;-;-;1
"411660 Nova América da Colina";13;-;-;-;-;13
"411670 Nova Aurora";12;-;-;-;-;12
"411680 Nova Cantu";404;-;-;-;-;404
"411690 Nova Esperança";204;9;8;-;-;221
"411700 Nova Fátima";12;-;2;-;-;14
"411710 Nova Londrina";339;-;-;-;-;339
"411720 Nova Olímpia";17;4;1;-;-;22
"411722 Nova Santa Rosa";2;-;-;-;-;2
"411727 Nova Tebas";1;-;-;-;-;1
"411730 Ortigueira";4;-;-;-;-;4
"411745 Ouro Verde do Oeste";2;-;-;-;-;2
"411750 Paiçandu";333;1;77;-;-;411
"411780 Palmital";1;-;-;-;-;1
"411790 Palotina";174;7;31;-;-;212
"411800 Paraíso do Norte";48;-;-;-;-;48
"411810 Paranacity";403;8;10;-;-;421
"411820 Paranaguá";8;4;32;-;-;44
"411830 Paranapoema";113;-;-;-;-;113
"411840 Paranavaí";1287;-;5;-;-;1292
"411845 Pato Bragado";7;-;-;-;-;7
"411850 Pato Branco";2;-;-;-;-;2
"411880 Peabiru";236;-;5;-;-;241
"411885 Perobal";33;-;-;-;-;33
"411890 Pérola";4;-;-;-;-;4
"411900 Pérola d'Oeste";2;-;-;-;-;2
"411940 Piraí do Sul";1;-;-;-;-;1
"411965 Pitangueiras";1;-;-;-;-;1
"411980 Planalto";-;3;-;-;-;3
"411990 Ponta Grossa";6;-;1;-;-;7
"411995 Pontal do Paraná";11;-;-;-;-;11
"412000 Porecatu";40;4;13;-;-;57
"412020 Porto Rico";149;2;-;-;-;151
"412040 Presidente Castelo Branco";7;2;1;-;-;10
"412050 Primeiro de Maio";977;5;8;-;-;990
"412060 Prudentópolis";1;-;-;-;-;1
"412085 Quatro Pontes";23;-;-;-;-;23
"412090 Quedas do Iguaçu";10;-;-;-;-;10
"412100 Querência do Norte";40;-;6;-;-;46
"412110 Quinta do Sol";414;-;17;-;-;431
"412130 Rancho Alegre";23;-;1;-;-;24
"412135 Rancho Alegre D'Oeste";38;-;-;-;-;38
"412140 Realeza";43;11;9;-;-;63
"412180 Ribeirão Claro";1;-;-;-;-;1
"412190 Ribeirão do Pinhal";2;-;1;-;-;3
"412240 Rolândia";29;2;3;-;-;34
"412250 Roncador";7;-;-;-;-;7
"412260 Rondon";19;-;-;-;-;19
"412270 Sabáudia";1;-;-;-;-;1
"412280 Salgado Filho";3;-;3;-;-;6
"412310 Santa Amélia";4;-;-;-;-;4
"412320 Santa Cecília do Pavão";3;-;-;-;-;3
"412330 Santa Cruz de Monte Castelo";19;-;-;-;-;19
"412340 Santa Fé";303;-;12;-;-;315
"412350 Santa Helena";36;-;1;-;-;37
"412360 Santa Inês";12;-;1;-;-;13
"412370 Santa Isabel do Ivaí";536;-;-;-;-;536
"412380 Santa Izabel do Oeste";2;-;-;-;-;2
"412382 Santa Lúcia";8;-;-;-;-;8
"412390 Santa Mariana";167;1;30;-;-;198
"412395 Santa Mônica";28;-;-;-;-;28
"412402 Santa Tereza do Oeste";25;1;-;-;-;26
"412405 Santa Terezinha de Itaipu";430;19;2;-;47;498
"412400 Santana do Itararé";28;-;12;-;-;40
"412410 Santo Antônio da Platina";18;-;6;-;-;24
"412420 Santo Antônio do Caiuá";7;-;-;-;-;7
"412430 Santo Antônio do Paraíso";10;5;-;-;-;15
"412450 Santo Inácio";62;-;24;-;-;86
"412460 São Carlos do Ivaí";129;-;-;-;-;129
"412470 São Jerônimo da Serra";6;-;-;-;-;6
"412490 São João do Caiuá";2;-;-;-;-;2
"412500 São João do Ivaí";3;-;-;-;-;3
"412520 São Jorge d'Oeste";1;-;-;-;-;1
"412530 São Jorge do Ivaí";8;-;-;-;-;8
"412535 São Jorge do Patrocínio";1;-;-;-;-;1
"412545 São José das Palmeiras";1;-;-;-;-;1
"412550 São José dos Pinhais";2;-;-;-;-;2
"412555 São Manoel do Paraná";6;-;2;-;-;8
"412560 São Mateus do Sul";2;-;-;-;-;2
"412570 São Miguel do Iguaçu";189;32;40;-;3;264
"412580 São Pedro do Ivaí";113;-;21;-;-;134
"412590 São Pedro do Paraná";10;-;-;-;-;10
"412600 São Sebastião da Amoreira";2;-;2;-;-;4
"412610 São Tomé";8;-;-;-;-;8
"412625 Sarandi";360;5;208;-;-;573
"412635 Serranópolis do Iguaçu";16;-;-;-;1;17
"412640 Sertaneja";36;-;8;-;-;44
"412650 Sertanópolis";173;-;67;-;-;240
"412660 Siqueira Campos";1;-;-;-;-;1
"412667 Tamarana";16;7;7;-;-;30
"412670 Tamboara";6;-;-;-;-;6
"412680 Tapejara";66;-;9;-;-;75
"412690 Tapira";1;1;-;-;-;2
"412710 Telêmaco Borba";4;-;-;-;-;4
"412720 Terra Boa";80;-;1;-;-;81
"412730 Terra Rica";140;-;-;-;-;140
"412740 Terra Roxa";626;-;-;-;-;626
"412770 Toledo";86;1;1;-;-;88
"412780 Tomazina";1;-;-;-;-;1
"412785 Três Barras do Paraná";5;-;-;-;-;5
"412790 Tuneiras do Oeste";3;-;-;-;-;3
"412795 Tupãssi";18;-;-;-;-;18
"412800 Ubiratã";30;-;-;-;-;30
"412810 Umuarama";484;-;10;-;-;494
"412830 Uniflor";135;-;9;-;-;144
"412840 Uraí";688;-;3;-;-;691
"412855 Vera Cruz do Oeste";1;-;-;-;-;1
"412880 Xambrê";34;-;5;-;-;39
"420200 Balneário Camboriú";63;-;3;-;-;66
"421280 Balneário Piçarras";1;-;-;-;-;1
"420240 Blumenau";5;-;-;-;-;5
"420245 Bombinhas";21;4;2;-;-;27
"420290 Brusque";2;-;-;-;-;2
"420320 Camboriú";427;1;9;-;-;437
"420420 Chapecó";9;-;-;-;-;9
"420430 Concórdia";1;-;-;-;-;1
"420440 Coronel Freitas";1;-;-;-;-;1
"420460 Criciúma";2;-;-;-;-;2
"420470 Cunha Porã";30;-;-;-;-;30
"420500 Dionísio Cerqueira";1;-;-;-;-;1
"420540 Florianópolis";25;1;4;-;-;30
"420570 Garopaba";1;-;-;-;-;1
"420820 Itajaí";69;-;1;-;-;70
"420830 Itapema";570;124;18;-;-;712
"420845 Itapoá";1;-;-;-;-;1
"420890 Jaraguá do Sul";1;-;-;-;-;1
"420910 Joinville";5;-;-;-;-;5
"421050 Maravilha";11;-;-;-;-;11
"421130 Navegantes";51;-;-;-;-;51
"421145 Nova Itaberaba";2;-;-;-;-;2
"421189 Painel";1;-;-;-;-;1
"421190 Palhoça";2;-;-;-;-;2
"421250 Penha";1;-;-;-;-;1
"421350 Porto Belo";109;-;-;-;-;109
"421507 Riqueza";1;-;-;-;-;1
"421630 São João Batista";-;3;-;-;-;3
"421625 São João do Oeste";1;-;-;-;-;1
"421720 São Miguel do Oeste";1;-;-;-;-;1
"421800 Tijucas";1;-;-;-;-;1
"421970 Xaxim";1;-;-;-;-;1
"430060 Alvorada";9;-;-;-;-;9
"430150 Augusto Pestana";1;-;-;-;-;1
"430195 Barra Funda";1;-;-;-;-;1
"430210 Bento Gonçalves";1;-;-;-;-;1
"430235 Bom Princípio";8;-;-;-;-;8
"430310 Cachoeirinha";3;-;-;-;-;3
"430430 Cândido Godói";1;-;-;-;-;1
"430460 Canoas";51;53;-;-;-;104
"430469 Capitão";1;-;-;-;-;1
"430610 Cruz Alta";3;-;-;-;-;3
"430660 Dom Pedrito";1;-;-;-;-;1
"430693 Entre-Ijuís";2;-;-;-;-;2
"430700 Erechim";2;-;-;-;-;2
"430730 Erval Seco";1;-;-;-;-;1
"430770 Esteio";35;-;-;-;-;35
"430890 Getúlio Vargas";1;-;-;-;-;1
"430900 Giruá";2;-;-;-;-;2
"430905 Glorinha";-;1;-;-;-;1
"430910 Gramado";4;-;-;-;-;4
"430930 Guaíba";2;-;-;-;-;2
"430960 Horizontina";11;-;-;-;-;11
"431020 Ijuí";74;-;-;-;-;74
"431080 Ivoti";-;1;-;-;-;1
"431130 Lagoa Vermelha";3;-;-;-;-;3
"431140 Lajeado";1;-;-;-;-;1
"431180 Marau";1;-;-;-;-;1
"431270 Nonoai";1;-;-;-;-;1
"431340 Novo Hamburgo";5;-;-;-;-;5
"431370 Palmeira das Missões";1;-;-;-;-;1
"431390 Panambi";6;-;-;-;-;6
"431395 Pantano Grande";1;-;-;-;-;1
"431410 Passo Fundo";1;-;-;-;-;1
"431455 Pirapó";3;-;-;-;-;3
"431490 Porto Alegre";423;25;-;-;-;448
"431505 Porto Mauá";1;-;-;-;-;1
"431560 Rio Grande";2;-;-;-;-;2
"431610 Ronda Alta";1;-;-;-;-;1
"431630 Roque Gonzales";1;-;-;-;-;1
"431660 Sananduva";1;-;-;-;-;1
"431670 Santa Bárbara do Sul";4;-;-;-;-;4
"431680 Santa Cruz do Sul";53;2;-;-;-;55
"431720 Santa Rosa";13;-;-;-;-;13
"431750 Santo Ângelo";32;-;-;-;-;32
"431770 Santo Antônio das Missões";-;1;-;-;-;1
"431800 São Borja";-;-;-;-;1;1
"431810 São Francisco de Assis";1;-;-;-;-;1
"431870 São Leopoldo";1;-;-;-;-;1
"431940 São Pedro do Sul";1;-;-;-;-;1
"432000 Sapucaia do Sul";9;-;-;-;-;9
"432010 Sarandi";176;-;-;-;-;176
"432030 Selbach";1;-;-;-;-;1
"432070 Sobradinho";1;-;-;-;-;1
"432140 Tenente Portela";33;-;-;-;-;33
"432145 Teutônia";2;-;-;-;-;2
"432147 Tiradentes do Sul";1;-;-;-;-;1
"432190 Três Passos";107;1;-;-;-;108
"432230 Tuparendi";26;-;-;-;-;26
"432260 Venâncio Aires";3;-;-;-;-;3
"432300 Viamão";1;2;-;-;-;3
"500020 Água Clara";3;-;-;-;-;3
"500025 Alcinópolis";226;2;1;-;-;229
"500060 Amambai";714;-;1;-;-;715
"500070 Anastácio";19;-;-;-;-;19
"500080 Anaurilândia";4;-;-;-;-;4
"500085 Angélica";52;-;-;-;-;52
"500090 Antônio João";71;-;-;-;-;71
"500100 Aparecida do Taboado";412;-;-;-;-;412
"500110 Aquidauana";29;-;-;-;-;29
"500124 Aral Moreira";34;-;-;-;-;34
"500150 Bandeirantes";184;-;-;-;-;184
"500190 Bataguassu";6;-;-;-;-;6
"500200 Batayporã";6;-;-;-;-;6
"500210 Bela Vista";177;-;-;-;-;177
"500215 Bodoquena";6;-;-;-;-;6
"500220 Bonito";107;-;3;-;-;110
"500230 Brasilândia";53;-;1;-;-;54
"500240 Caarapó";118;-;-;-;-;118
"500260 Camapuã";11;-;-;-;-;11
"500270 Campo Grande";32401;1;128;-;-;32530
"500280 Caracol";54;-;-;-;-;54
"500290 Cassilândia";194;-;1;-;-;195
"500295 Chapadão do Sul";296;-;2;-;-;298
"500310 Corguinho";8;-;-;-;-;8
"500315 Coronel Sapucaia";26;-;-;-;-;26
"500320 Corumbá";553;-;45;-;-;598
"500325 Costa Rica";360;-;-;-;-;360
"500330 Coxim";606;-;67;-;-;673
"500345 Deodápolis";406;2;1;-;-;409
"500348 Dois Irmãos do Buriti";51;-;-;-;-;51
"500350 Douradina";79;-;-;-;-;79
"500370 Dourados";3683;-;-;-;-;3683
"500375 Eldorado";138;-;-;-;-;138
"500380 Fátima do Sul";167;-;4;-;-;171
"500390 Figueirão";12;-;-;-;-;12
"500400 Glória de Dourados";91;-;-;-;-;91
"500410 Guia Lopes da Laguna";5;-;-;-;-;5
"500430 Iguatemi";5;-;-;-;-;5
"500440 Inocência";14;-;-;-;-;14
"500450 Itaporã";4;-;-;-;-;4
"500460 Itaquiraí";251;1;-;-;-;252
"500470 Ivinhema";75;-;19;-;-;94
"500480 Japorã";20;-;-;-;-;20
"500490 Jaraguari";199;-;-;-;-;199
"500500 Jardim";94;-;-;-;-;94
"500510 Jateí";12;-;-;-;-;12
"500515 Juti";4;-;-;-;-;4
"500520 Ladário";35;-;-;-;-;35
"500525 Laguna Carapã";14;-;-;-;-;14
"500540 Maracaju";21;-;-;-;-;21
"500560 Miranda";411;-;-;-;-;411
"500568 Mundo Novo";325;-;4;-;-;329
"500570 Naviraí";400;-;2;-;-;402
"500580 Nioaque";126;-;12;-;-;138
