DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2014
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"520547 Chapadão do Céu";7;-;-;-;-;7
"520549 Cidade Ocidental";770;-;-;-;-;770
"520551 Cocalzinho de Goiás";24;-;-;-;-;24
"520552 Colinas do Sul";1;1;-;-;-;2
"520570 Córrego do Ouro";1;-;-;-;-;1
"520580 Corumbá de Goiás";7;-;-;-;-;7
"520590 Corumbaíba";243;-;-;-;1;244
"520620 Cristalina";193;1;-;-;-;194
"520630 Cristianópolis";2;-;-;-;-;2
"520640 Crixás";67;1;-;-;-;68
"520660 Cumari";42;-;-;-;-;42
"520670 Damianópolis";1;-;-;-;-;1
"520680 Damolândia";3;-;-;-;-;3
"520690 Davinópolis";4;-;-;-;-;4
"520710 Diorama";8;-;-;-;-;8
"520830 Divinópolis de Goiás";1;-;-;-;-;1
"520725 Doverlândia";33;-;-;-;-;33
"520735 Edealina";22;-;-;-;-;22
"520740 Edéia";63;-;-;-;-;63
"520750 Estrela do Norte";3;-;-;-;-;3
"520753 Faina";52;-;-;-;-;52
"520760 Fazenda Nova";188;10;-;-;-;198
"520780 Firminópolis";23;-;-;-;-;23
"520790 Flores de Goiás";7;-;-;-;-;7
"520800 Formosa";1297;-;-;-;-;1297
"520810 Formoso";24;-;-;-;-;24
"520840 Goianápolis";2;-;-;-;-;2
"520850 Goiandira";18;-;-;-;-;18
"520860 Goianésia";1244;2;-;-;-;1246
"520870 Goiânia";7163;67;-;-;22;7252
"520880 Goianira";808;-;-;-;-;808
"520890 Goiás";81;1;-;-;-;82
"520910 Goiatuba";441;1;-;-;-;442
"520915 Gouvelândia";9;-;-;-;-;9
"520920 Guapó";41;25;1;-;-;67
"520940 Guarani de Goiás";12;-;-;-;-;12
"520945 Guarinos";3;-;-;-;-;3
"520960 Heitoraí";3;-;-;-;-;3
"520970 Hidrolândia";214;-;-;-;-;214
"520980 Hidrolina";1;-;-;-;-;1
"520990 Iaciara";64;-;-;-;-;64
"520993 Inaciolândia";1;-;-;-;-;1
"520995 Indiara";48;-;-;-;-;48
"521000 Inhumas";373;-;-;-;2;375
"521010 Ipameri";287;-;-;-;-;287
"521015 Ipiranga de Goiás";3;-;-;-;-;3
"521020 Iporá";1799;5;-;-;-;1804
"521030 Israelândia";1;-;-;-;-;1
"521040 Itaberaí";182;-;-;-;-;182
"521056 Itaguari";6;-;-;-;-;6
"521060 Itaguaru";62;1;-;-;-;63
"521080 Itajá";1;-;-;-;-;1
"521090 Itapaci";746;-;-;-;-;746
"521100 Itapirapuã";139;-;-;-;-;139
"521120 Itapuranga";2;-;-;-;-;2
"521130 Itarumã";3;-;-;-;-;3
"521140 Itauçu";336;-;-;-;-;336
"521150 Itumbiara";179;-;-;-;-;179
"521160 Ivolândia";39;-;-;-;-;39
"521170 Jandaia";66;-;-;-;-;66
"521180 Jaraguá";178;-;-;-;-;178
"521190 Jataí";2840;9;-;-;-;2849
"521200 Jaupaci";5;-;-;-;-;5
"521205 Jesúpolis";35;-;-;-;-;35
"521210 Joviânia";8;-;-;-;-;8
"521220 Jussara";278;-;-;-;-;278
"521225 Lagoa Santa";1;-;-;-;-;1
"521230 Leopoldo de Bulhões";20;-;-;-;-;20
"521250 Luziânia";5805;15;-;-;1;5821
"521260 Mairipotaba";154;-;-;-;-;154
"521270 Mambaí";1;-;-;-;-;1
"521280 Mara Rosa";18;-;-;-;-;18
"521295 Matrinchã";7;-;-;-;-;7
"521300 Maurilândia";204;-;-;-;-;204
"521305 Mimoso de Goiás";14;-;-;-;-;14
"521308 Minaçu";4;-;-;-;-;4
"521310 Mineiros";539;-;-;-;-;539
"521340 Moiporá";10;-;-;-;-;10
"521350 Monte Alegre de Goiás";18;-;-;-;-;18
"521370 Montes Claros de Goiás";200;2;-;-;-;202
"521375 Montividiu";85;2;-;-;-;87
"521380 Morrinhos";725;3;-;-;-;728
"521385 Morro Agudo de Goiás";1;-;-;-;-;1
"521400 Mozarlândia";14;-;-;-;-;14
"521440 Nazário";106;-;-;-;-;106
"521450 Nerópolis";138;-;-;-;-;138
"521460 Niquelândia";114;2;-;-;-;116
"521470 Nova América";25;-;-;-;-;25
"521480 Nova Aurora";17;-;-;-;-;17
"521483 Nova Crixás";227;3;-;-;-;230
"521486 Nova Glória";105;-;-;-;-;105
"521490 Nova Roma";75;-;-;-;-;75
"521500 Nova Veneza";5;-;-;-;-;5
"521520 Novo Brasil";42;-;-;-;-;42
"521523 Novo Gama";1321;-;-;-;-;1321
"521525 Novo Planalto";2;-;-;-;-;2
"521530 Orizona";9;-;-;-;-;9
"521540 Ouro Verde de Goiás";3;2;-;-;-;5
"521550 Ouvidor";18;-;-;-;-;18
"521560 Padre Bernardo";279;-;-;-;-;279
"521565 Palestina de Goiás";15;-;-;-;-;15
"521570 Palmeiras de Goiás";654;5;-;-;-;659
"521580 Palmelo";113;-;-;-;-;113
"521590 Palminópolis";19;-;-;-;-;19
"521600 Panamá";12;-;-;-;-;12
"521630 Paranaiguara";5;-;-;-;-;5
"521640 Paraúna";254;2;-;-;-;256
"521645 Perolândia";3;-;-;-;-;3
"521680 Petrolina de Goiás";12;-;-;-;-;12
"521690 Pilar de Goiás";1;-;-;-;-;1
"521710 Piracanjuba";49;-;-;-;-;49
"521720 Piranhas";95;1;-;-;-;96
"521730 Pirenópolis";340;-;-;-;-;340
"521740 Pires do Rio";1455;-;-;-;-;1455
"521760 Planaltina";1162;-;-;-;1;1163
"521770 Pontalina";46;-;-;-;-;46
"521800 Porangatu";38;1;-;-;-;39
"521805 Porteirão";123;-;-;-;-;123
"521810 Portelândia";48;-;-;-;-;48
"521830 Posse";311;1;-;-;-;312
"521839 Professor Jamil";89;-;-;-;-;89
"521850 Quirinópolis";53;1;-;-;-;54
"521860 Rialma";74;-;-;-;-;74
"521870 Rianápolis";114;-;-;-;-;114
"521878 Rio Quente";2;-;-;-;-;2
"521880 Rio Verde";653;-;-;-;-;653
"521890 Rubiataba";50;1;-;-;-;51
"521900 Sanclerlândia";14;-;-;-;-;14
"521910 Santa Bárbara de Goiás";43;-;-;-;-;43
"521920 Santa Cruz de Goiás";3;-;-;-;-;3
"521925 Santa Fé de Goiás";72;-;-;-;-;72
"521930 Santa Helena de Goiás";170;-;-;-;-;170
"521935 Santa Isabel";3;-;-;-;-;3
"521945 Santa Rita do Novo Destino";89;-;-;-;-;89
"521950 Santa Rosa de Goiás";32;-;-;-;-;32
"521960 Santa Tereza de Goiás";9;-;-;-;-;9
"521970 Santa Terezinha de Goiás";2;-;-;-;-;2
"521971 Santo Antônio da Barra";1;-;-;-;-;1
"521973 Santo Antônio de Goiás";1;-;-;-;-;1
"521975 Santo Antônio do Descoberto";65;-;-;-;-;65
"521980 São Domingos";15;-;-;-;-;15
"521990 São Francisco de Goiás";2;-;-;-;-;2
"522000 São João d'Aliança";168;-;-;-;-;168
"522005 São João da Paraúna";2;-;-;-;-;2
"522010 São Luís de Montes Belos";388;-;-;-;-;388
"522015 São Luíz do Norte";1;-;-;-;-;1
"522020 São Miguel do Araguaia";35;-;-;-;-;35
"522026 São Miguel do Passa Quatro";1;-;-;-;-;1
"522040 São Simão";111;-;-;-;-;111
"522045 Senador Canedo";494;-;-;-;-;494
"522050 Serranópolis";26;-;-;-;-;26
"522060 Silvânia";107;-;-;-;-;107
"522100 Taquaral de Goiás";38;-;-;-;-;38
"522108 Teresina de Goiás";26;-;-;-;-;26
"522119 Terezópolis de Goiás";30;-;-;-;-;30
"522130 Três Ranchos";48;1;-;-;-;49
"522140 Trindade";26;-;-;-;-;26
"522150 Turvânia";44;-;-;-;-;44
"522157 Uirapuru";44;-;-;-;-;44
"522160 Uruaçu";689;4;-;-;3;696
"522170 Uruana";123;-;-;-;-;123
"522180 Urutaí";52;4;-;-;-;56
"522185 Valparaíso de Goiás";1336;2;-;-;-;1338
"522190 Varjão";1;-;-;-;-;1
"522200 Vianópolis";103;1;-;-;-;104
"522205 Vicentinópolis";1;-;-;-;-;1
"522220 Vila Boa";236;-;-;-;-;236
"522230 Vila Propício";6;-;-;-;-;6
"530010 Brasília";10131;62;1;-;-;10194
"000000 Ignorado ou exterior";158632;236;5;3;135;159011
"Total";590697;2348;30;12;611;593698
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
