DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2016
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"330460 Santa Maria Madalena";4;-;-;-;-;4
"330470 Santo Antônio de Pádua";119;-;-;-;-;119
"330480 São Fidélis";19;-;-;-;-;19
"330475 São Francisco de Itabapoana";19;-;-;-;-;19
"330490 São Gonçalo";9;-;-;-;-;9
"330500 São João da Barra";14;-;-;-;-;14
"330510 São João de Meriti";11;-;-;-;-;11
"330513 São José de Ubá";7;-;-;-;-;7
"330515 São José do Vale do Rio Preto";4;-;-;-;-;4
"330520 São Pedro da Aldeia";12;-;-;-;-;12
"330530 São Sebastião do Alto";7;-;-;-;-;7
"330540 Sapucaia";291;-;-;-;-;291
"330550 Saquarema";8;-;-;-;-;8
"330555 Seropédica";48;-;-;-;-;48
"330560 Silva Jardim";31;-;-;-;-;31
"330570 Sumidouro";4;-;-;-;-;4
"330580 Teresópolis";219;1;-;-;-;220
"330590 Trajano de Moraes";8;-;-;-;-;8
"330600 Três Rios";39;-;-;-;-;39
"330610 Valença";44;-;-;-;-;44
"330615 Varre-Sai";159;-;-;-;-;159
"330620 Vassouras";14;-;-;-;-;14
"330630 Volta Redonda";335;1;-;-;-;336
"350010 Adamantina";101;3;-;-;-;104
"350020 Adolfo";123;-;-;-;-;123
"350030 Aguaí";22;-;-;-;-;22
"350040 Águas da Prata";1;-;-;-;-;1
"350050 Águas de Lindóia";16;-;-;-;-;16
"350055 Águas de Santa Bárbara";1;-;-;-;-;1
"350060 Águas de São Pedro";6;-;-;-;-;6
"350070 Agudos";48;-;-;-;-;48
"350080 Alfredo Marcondes";7;-;-;-;-;7
"350090 Altair";5;-;-;-;-;5
"350100 Altinópolis";14;-;-;-;-;14
"350110 Alto Alegre";2;-;-;-;-;2
"350115 Alumínio";25;-;-;-;-;25
"350120 Álvares Florence";19;-;-;-;-;19
"350130 Álvares Machado";311;1;-;-;-;312
"350140 Álvaro de Carvalho";1;-;-;-;-;1
"350160 Americana";1078;1;-;-;-;1079
"350170 Américo Brasiliense";143;-;-;-;-;143
"350180 Américo de Campos";15;-;-;-;-;15
"350190 Amparo";29;-;-;-;-;29
"350200 Analândia";1;-;-;-;-;1
"350210 Andradina";1441;-;-;-;-;1441
"350220 Angatuba";103;-;-;-;-;103
"350230 Anhembi";2;-;-;-;-;2
"350240 Anhumas";51;-;-;-;-;51
"350250 Aparecida";74;-;-;-;-;74
"350260 Aparecida d'Oeste";74;-;-;-;-;74
"350270 Apiaí";1;-;-;-;-;1
"350275 Araçariguama";15;-;-;-;-;15
"350280 Araçatuba";717;-;-;-;-;717
"350290 Araçoiaba da Serra";7;-;-;-;-;7
"350300 Aramina";19;-;-;-;-;19
"350320 Araraquara";1685;114;-;-;2;1801
"350330 Araras";401;1;-;-;-;402
"350335 Arco-Íris";5;-;-;-;-;5
"350340 Arealva";16;1;-;-;-;17
"350350 Areias";1;-;-;-;-;1
"350360 Areiópolis";2;-;-;-;-;2
"350370 Ariranha";16;-;-;-;-;16
"350380 Artur Nogueira";51;-;-;-;-;51
"350390 Arujá";22;-;-;-;-;22
"350395 Aspásia";2;-;-;-;-;2
"350400 Assis";138;1;-;-;-;139
"350410 Atibaia";85;-;-;-;-;85
"350420 Auriflama";110;-;-;-;-;110
"350430 Avaí";1;-;-;-;-;1
"350440 Avanhandava";13;-;-;-;-;13
"350450 Avaré";9;-;-;-;-;9
"350460 Bady Bassitt";165;-;-;-;-;165
"350470 Balbinos";1;-;-;-;-;1
"350480 Bálsamo";79;1;-;-;-;80
"350490 Bananal";12;-;-;-;-;12
"350510 Barbosa";5;-;-;-;-;5
"350520 Bariri";9;-;-;-;-;9
"350530 Barra Bonita";18;-;-;-;-;18
"350550 Barretos";843;-;-;-;-;843
"350560 Barrinha";20;-;-;-;-;20
"350570 Barueri";40;-;-;-;-;40
"350580 Bastos";89;-;-;-;-;89
"350590 Batatais";4253;-;-;-;-;4253
"350600 Bauru";1404;4;-;-;-;1408
"350610 Bebedouro";98;-;-;-;-;98
"350620 Bento de Abreu";2;-;-;-;-;2
"350630 Bernardino de Campos";2;-;-;-;-;2
"350635 Bertioga";834;-;-;-;-;834
"350640 Bilac";338;-;-;-;-;338
"350650 Birigui";4217;-;-;-;-;4217
"350660 Biritiba-Mirim";16;-;-;-;-;16
"350670 Boa Esperança do Sul";28;-;-;-;-;28
"350680 Bocaina";11;-;-;-;-;11
"350690 Bofete";37;-;-;-;-;37
"350700 Boituva";12;-;-;-;-;12
"350710 Bom Jesus dos Perdões";1;-;-;-;-;1
"350720 Borá";1;-;-;-;-;1
"350730 Boracéia";42;-;-;-;-;42
"350740 Borborema";58;-;-;-;-;58
"350750 Botucatu";94;-;-;-;-;94
"350760 Bragança Paulista";190;-;-;-;-;190
"350770 Braúna";11;-;-;-;-;11
"350775 Brejo Alegre";3;-;-;-;-;3
"350780 Brodowski";298;-;-;-;-;298
"350790 Brotas";6;-;-;-;-;6
"350800 Buri";1;-;-;-;-;1
"350810 Buritama";598;-;-;-;-;598
"350820 Buritizal";4;-;-;-;-;4
"350830 Cabrália Paulista";3;-;-;-;-;3
"350840 Cabreúva";65;-;-;-;-;65
"350850 Caçapava";15;-;-;-;-;15
"350860 Cachoeira Paulista";43;-;-;-;-;43
"350870 Caconde";9;-;-;-;-;9
"350880 Cafelândia";7;-;-;-;-;7
"350890 Caiabu";30;-;-;-;-;30
"350900 Caieiras";22;-;-;-;-;22
"350910 Caiuá";9;-;-;-;-;9
"350920 Cajamar";30;1;-;-;-;31
"350925 Cajati";11;-;-;-;-;11
"350930 Cajobi";56;-;-;-;-;56
"350940 Cajuru";20;-;-;-;-;20
"350950 Campinas";3029;1;-;-;-;3030
"350960 Campo Limpo Paulista";6;-;-;-;-;6
"350970 Campos do Jordão";2;-;-;-;-;2
"350980 Campos Novos Paulista";3;-;-;-;-;3
"350990 Cananéia";4;-;-;-;-;4
"350995 Canas";1;-;-;-;-;1
"351000 Cândido Mota";50;-;-;-;-;50
"351010 Cândido Rodrigues";63;-;-;-;-;63
"351020 Capão Bonito";1;-;-;-;-;1
"351030 Capela do Alto";15;-;-;-;-;15
"351040 Capivari";238;-;-;-;-;238
"351050 Caraguatatuba";41;-;-;-;-;41
"351060 Carapicuíba";89;1;-;-;-;90
"351070 Cardoso";7;-;-;-;-;7
"351080 Casa Branca";68;-;-;-;-;68
"351090 Cássia dos Coqueiros";9;-;-;-;-;9
"351100 Castilho";541;-;-;-;-;541
"351110 Catanduva";109;3;-;-;1;113
"351120 Catiguá";1;-;-;-;-;1
"351130 Cedral";130;-;-;-;-;130
"351150 Cerquilho";10;-;-;-;-;10
"351160 Cesário Lange";7;-;-;-;-;7
"351170 Charqueada";3;-;-;-;-;3
"355720 Chavantes";18;-;-;-;-;18
"351190 Clementina";6;-;-;-;-;6
"351200 Colina";34;-;-;-;-;34
"351210 Colômbia";36;-;-;-;-;36
"351220 Conchal";38;-;-;-;-;38
"351230 Conchas";3;-;-;-;-;3
"351240 Cordeirópolis";4;-;-;-;-;4
"351250 Coroados";32;-;-;-;-;32
"351270 Corumbataí";2;-;-;-;-;2
"351280 Cosmópolis";15;-;-;-;-;15
"351290 Cosmorama";18;-;-;-;-;18
"351300 Cotia";111;-;-;-;-;111
"351310 Cravinhos";113;-;-;-;-;113
"351320 Cristais Paulista";3;-;-;-;-;3
"351330 Cruzália";1;-;-;-;-;1
"351340 Cruzeiro";104;-;-;-;-;104
"351350 Cubatão";46;-;-;-;-;46
"351360 Cunha";4;-;-;-;-;4
"351370 Descalvado";74;-;-;-;-;74
"351380 Diadema";435;-;-;-;-;435
"351385 Dirce Reis";43;-;-;-;-;43
"351390 Divinolândia";2;-;-;-;-;2
"351400 Dobrada";77;-;-;-;-;77
"351410 Dois Córregos";5;-;-;-;-;5
"351420 Dolcinópolis";116;-;-;-;-;116
"351430 Dourado";1;-;-;-;-;1
"351440 Dracena";57;-;-;-;-;57
"351450 Duartina";3;-;-;-;-;3
"351460 Dumont";195;-;-;-;-;195
"351470 Echaporã";1;-;-;-;-;1
"351480 Eldorado";9;-;-;-;-;9
"351490 Elias Fausto";2;-;-;-;-;2
"351492 Elisiário";2;-;-;-;-;2
"351495 Embaúba";7;-;-;-;-;7
"351500 Embu das Artes";57;-;-;-;-;57
"351510 Embu-Guaçu";6;-;-;-;-;6
"351512 Emilianópolis";5;-;-;-;-;5
"351515 Engenheiro Coelho";20;-;-;-;-;20
"351518 Espírito Santo do Pinhal";49;-;-;-;-;49
"351519 Espírito Santo do Turvo";1;-;-;-;-;1
"351520 Estrela d'Oeste";6;-;-;-;-;6
"351530 Estrela do Norte";90;-;-;-;-;90
"351535 Euclides da Cunha Paulista";38;-;-;-;-;38
"351560 Fernando Prestes";2;-;-;-;-;2
"351550 Fernandópolis";797;-;-;-;-;797
"351570 Ferraz de Vasconcelos";72;-;-;-;-;72
"351580 Flora Rica";4;-;-;-;-;4
"351590 Floreal";10;-;-;-;-;10
"351600 Flórida Paulista";89;-;-;-;-;89
"351610 Florínia";2;-;-;-;-;2
"351620 Franca";743;-;-;-;-;743
"351630 Francisco Morato";368;-;-;-;-;368
"351640 Franco da Rocha";161;1;-;-;-;162
"351650 Gabriel Monteiro";26;-;-;-;-;26
"351670 Garça";10;-;-;-;-;10
"351680 Gastão Vidigal";1;-;-;-;-;1
"351685 Gavião Peixoto";5;-;-;-;-;5
"351690 General Salgado";112;-;-;-;-;112
"351700 Getulina";6;-;-;-;-;6
"351710 Glicério";5;-;-;-;-;5
"351720 Guaiçara";3;-;-;-;-;3
"351730 Guaimbê";1;-;-;-;-;1
"351740 Guaíra";2701;-;-;-;-;2701
"351750 Guapiaçu";201;-;-;-;-;201
"351770 Guará";21;-;-;-;-;21
"351780 Guaraçaí";95;-;-;-;-;95
"351790 Guaraci";14;-;-;-;-;14
"351810 Guarantã";57;-;-;-;-;57
"351820 Guararapes";46;-;-;-;-;46
"351830 Guararema";15;-;-;-;-;15
"351840 Guaratinguetá";31;-;-;-;-;31
"351850 Guareí";2;-;-;-;-;2
"351860 Guariba";145;-;-;-;-;145
"351870 Guarujá";942;10;-;-;-;952
"351880 Guarulhos";921;14;-;-;1;936
"351885 Guatapará";2;-;-;-;-;2
"351890 Guzolândia";11;-;-;-;-;11
"351900 Herculândia";31;-;-;-;-;31
"351905 Holambra";12;-;-;-;-;12
"351907 Hortolândia";1304;-;-;-;-;1304
"351910 Iacanga";34;1;-;-;-;35
"351920 Iacri";15;-;-;-;-;15
"351930 Ibaté";34;-;-;-;-;34
"351940 Ibirá";163;-;-;-;-;163
"351950 Ibirarema";145;1;-;-;-;146
"351960 Ibitinga";2149;1;-;-;-;2150
"351970 Ibiúna";3;-;-;-;-;3
"351980 Icém";58;-;-;-;-;58
"351990 Iepê";28;-;-;-;-;28
"352000 Igaraçu do Tietê";1;-;-;-;-;1
"352010 Igarapava";23;-;-;-;-;23
"352020 Igaratá";3;-;-;-;-;3
"352030 Iguape";7;-;-;-;-;7
"352042 Ilha Comprida";13;-;-;-;-;13
"352044 Ilha Solteira";230;1;-;-;-;231
"352040 Ilhabela";118;-;-;-;-;118
"352050 Indaiatuba";473;-;-;-;-;473
"352060 Indiana";30;-;-;-;-;30
"352070 Indiaporã";20;-;-;-;-;20
"352080 Inúbia Paulista";1;-;-;-;-;1
"352090 Ipaussu";3;-;-;-;-;3
"352100 Iperó";17;-;-;-;-;17
"352110 Ipeúna";1;-;-;-;-;1
"352115 Ipiguá";99;-;-;-;-;99
"352130 Ipuã";117;-;-;-;-;117
"352140 Iracemápolis";10;-;-;-;-;10
"352150 Irapuã";1;-;-;-;-;1
"352160 Irapuru";5;-;-;-;-;5
"352170 Itaberá";1;-;-;-;-;1
"352190 Itajobi";45;-;-;-;-;45
"352200 Itaju";1;-;-;-;-;1
"352210 Itanhaém";50;-;-;-;-;50
"352220 Itapecerica da Serra";99;-;-;-;-;99
"352230 Itapetininga";29;-;-;-;-;29
"352240 Itapeva";6;-;-;-;-;6
"352250 Itapevi";34;-;-;-;-;34
"352260 Itapira";61;-;-;-;-;61
"352270 Itápolis";1068;-;-;-;-;1068
"352280 Itaporanga";1;-;-;-;-;1
"352290 Itapuí";3;-;-;-;-;3
"352300 Itapura";14;-;-;-;-;14
"352310 Itaquaquecetuba";80;-;-;-;-;80
"352320 Itararé";1;-;-;-;-;1
"352330 Itariri";1;-;-;-;-;1
"352340 Itatiba";80;-;-;-;-;80
"352360 Itirapina";3;-;1;-;-;4
"352370 Itirapuã";5;-;-;-;-;5
"352380 Itobi";1;-;-;-;-;1
"352390 Itu";3293;2;-;-;-;3295
"352400 Itupeva";19;-;-;-;-;19
"352410 Ituverava";1174;-;-;-;-;1174
"352420 Jaborandi";50;-;-;-;-;50
"352430 Jaboticabal";35;-;-;-;-;35
"352440 Jacareí";157;1;-;-;-;158
"352450 Jaci";151;-;-;-;-;151
"352460 Jacupiranga";5;-;-;-;-;5
"352470 Jaguariúna";28;-;-;-;-;28
"352480 Jales";1717;1;-;-;-;1718
"352500 Jandira";47;-;-;-;-;47
"352510 Jardinópolis";1269;-;-;-;-;1269
"352520 Jarinu";16;-;-;-;-;16
"352530 Jaú";55;-;-;-;-;55
"352550 Joanópolis";3;-;-;-;-;3
"352560 João Ramalho";4;-;-;-;-;4
"352570 José Bonifácio";459;-;-;-;-;459
"352580 Júlio Mesquita";4;-;-;-;-;4
"352585 Jumirim";1;-;-;-;-;1
"352590 Jundiaí";336;-;-;-;-;336
"352600 Junqueirópolis";14;-;-;-;-;14
"352610 Juquiá";12;-;-;-;-;12
"352620 Juquitiba";2;-;-;-;-;2
"352630 Lagoinha";2;-;-;-;-;2
"352640 Laranjal Paulista";14;-;-;-;-;14
"352650 Lavínia";26;-;-;-;-;26
"352660 Lavrinhas";2;-;-;-;-;2
"352670 Leme";38;-;-;-;-;38
"352680 Lençóis Paulista";32;-;-;-;-;32
"352690 Limeira";114;1;-;-;-;115
"352700 Lindóia";3;-;-;-;-;3
"352710 Lins";76;-;-;-;-;76
"352720 Lorena";80;-;-;-;-;80
"352725 Lourdes";7;-;-;-;-;7
"352730 Louveira";26;-;-;-;-;26
"352740 Lucélia";43;-;-;-;-;43
"352750 Lucianópolis";2;-;-;-;-;2
"352760 Luís Antônio";82;-;-;-;-;82
"352770 Luiziânia";15;-;-;-;-;15
"352790 Lutécia";9;-;-;-;-;9
"352810 Macaubal";30;-;-;-;-;30
"352820 Macedônia";38;-;-;-;-;38
"352830 Magda";10;-;-;-;-;10
"352840 Mairinque";9;-;-;-;-;9
"352850 Mairiporã";16;-;-;-;-;16
"352860 Manduri";6;-;-;-;-;6
"352870 Marabá Paulista";8;-;-;-;-;8
"352885 Marapoama";1;-;-;-;-;1
"352890 Mariápolis";2;-;-;-;-;2
"352900 Marília";230;2;-;-;-;232
"352910 Marinópolis";3;-;-;-;-;3
"352920 Martinópolis";217;-;-;-;-;217
"352930 Matão";2189;-;-;-;-;2189
"352940 Mauá";259;7;-;-;-;266
"352950 Mendonça";103;-;-;-;-;103
"352960 Meridiano";3;-;-;-;-;3
"352965 Mesópolis";2;-;-;-;-;2
"352970 Miguelópolis";83;-;-;-;-;83
"352980 Mineiros do Tietê";3;-;-;-;-;3
"353000 Mira Estrela";2;-;-;-;-;2
"352990 Miracatu";7;-;-;-;-;7
"353010 Mirandópolis";438;-;-;-;-;438
"353020 Mirante do Paranapanema";802;-;-;-;-;802
"353030 Mirassol";130;-;-;-;-;130
"353040 Mirassolândia";29;-;-;-;-;29
"353050 Mococa";265;1;-;-;-;266
"353060 Mogi das Cruzes";216;-;-;-;-;216
"353070 Mogi Guaçu";108;2;-;-;-;110
"353080 Mogi Mirim";101;-;-;-;-;101
"353100 Monções";43;-;-;-;-;43
"353110 Mongaguá";22;-;-;-;-;22
"353130 Monte Alto";36;-;-;-;-;36
"353140 Monte Aprazível";132;-;-;-;-;132
"353150 Monte Azul Paulista";561;-;-;-;-;561
"353160 Monte Castelo";3;-;-;-;-;3
"353180 Monte Mor";36;-;-;-;-;36
"353190 Morro Agudo";74;-;-;-;-;74
"353200 Morungaba";2;-;-;-;-;2
"353205 Motuca";2;-;-;-;-;2
"353210 Murutinga do Sul";69;-;-;-;-;69
"353215 Nantes";8;-;-;-;-;8
"353220 Narandiba";25;-;-;-;-;25
"353230 Natividade da Serra";1;-;-;-;-;1
"353240 Nazaré Paulista";1;-;-;-;-;1
"353250 Neves Paulista";72;-;-;-;-;72
"353260 Nhandeara";27;-;-;-;-;27
"353270 Nipoã";8;1;-;-;-;9
"353280 Nova Aliança";89;-;-;-;-;89
"353284 Nova Canaã Paulista";4;-;-;-;-;4
"353290 Nova Europa";5;-;-;-;-;5
"353300 Nova Granada";66;-;-;-;-;66
"353320 Nova Independência";30;-;-;-;-;30
"353330 Nova Luzitânia";1;-;-;-;-;1
"353340 Nova Odessa";57;-;-;-;-;57
"353325 Novais";1;-;-;-;-;1
"353350 Novo Horizonte";48;-;-;-;-;48
"353360 Nuporanga";10;-;-;-;-;10
"353390 Olímpia";176;-;-;-;-;176
"353400 Onda Verde";11;-;-;-;-;11
"353410 Oriente";13;-;-;-;-;13
"353420 Orindiúva";5;-;-;-;-;5
"353430 Orlândia";602;-;-;-;-;602
"353440 Osasco";732;6;-;-;-;738
"353460 Osvaldo Cruz";212;1;-;-;-;213
"353470 Ourinhos";106;1;-;-;-;107
"353480 Ouro Verde";7;-;-;-;-;7
"353475 Ouroeste";94;-;-;-;-;94
"353490 Pacaembu";52;-;-;-;-;52
"353500 Palestina";53;-;-;-;-;53
"353510 Palmares Paulista";10;-;-;-;-;10
"353520 Palmeira d'Oeste";21;-;-;-;-;21
"353530 Palmital";9;-;-;-;-;9
"353540 Panorama";55;-;-;-;-;55
"353550 Paraguaçu Paulista";33;1;-;-;-;34
"353560 Paraibuna";5;-;-;-;-;5
"353570 Paraíso";4;-;-;-;-;4
"353580 Paranapanema";3;-;-;-;-;3
"353590 Paranapuã";32;-;-;-;-;32
"353600 Parapuã";20;-;-;-;-;20
"353620 Pariquera-Açu";22;-;-;-;-;22
"353625 Parisi";21;-;-;-;-;21
"353640 Paulicéia";12;-;-;-;-;12
"353650 Paulínia";53;-;-;-;-;53
"353660 Paulo de Faria";43;-;-;-;-;43
"353670 Pederneiras";135;1;-;-;-;136
"353680 Pedra Bela";2;-;-;-;-;2
"353690 Pedranópolis";1;-;-;-;-;1
"353700 Pedregulho";5;1;-;-;-;6
"353710 Pedreira";12;-;-;-;-;12
"353720 Pedro de Toledo";2;-;-;-;-;2
"353730 Penápolis";131;-;-;-;-;131
"353740 Pereira Barreto";198;1;-;-;-;199
"353760 Peruíbe";116;-;-;-;-;116
"353770 Piacatu";16;-;-;-;-;16
"353790 Pilar do Sul";1;-;-;-;-;1
"353800 Pindamonhangaba";413;-;-;-;-;413
"353810 Pindorama";5;-;-;-;-;5
"353820 Pinhalzinho";1;-;-;-;-;1
"353830 Piquerobi";9;-;-;-;-;9
"353850 Piquete";1;-;-;-;-;1
"353860 Piracaia";3;-;-;-;-;3
"353870 Piracicaba";2206;36;1;-;1;2244
"353880 Piraju";7;-;-;-;-;7
"353890 Pirajuí";75;-;-;-;-;75
"353900 Pirangi";74;-;-;-;-;74
"353910 Pirapora do Bom Jesus";2;1;-;-;-;3
"353920 Pirapozinho";127;-;-;-;-;127
"353930 Pirassununga";92;-;1;-;-;93
"353940 Piratininga";31;-;-;-;-;31
"353950 Pitangueiras";438;-;-;-;-;438
"353960 Planalto";57;-;-;-;-;57
"353970 Platina";1;-;-;-;-;1
"353980 Poá";45;-;-;-;-;45
"353990 Poloni";26;-;-;-;-;26
"354000 Pompéia";3;-;-;-;-;3
"354020 Pontal";917;-;-;-;-;917
"354025 Pontalinda";6;-;-;-;-;6
"354030 Pontes Gestal";25;-;-;-;-;25
"354040 Populina";43;-;-;-;-;43
"354050 Porangaba";1;-;-;-;-;1
"354060 Porto Feliz";56;-;-;-;-;56
"354070 Porto Ferreira";219;-;-;-;-;219
"354075 Potim";12;-;-;-;-;12
"354080 Potirendaba";147;-;-;-;-;147
"354090 Pradópolis";66;-;-;-;-;66
"354100 Praia Grande";80;-;-;-;-;80
"354110 Presidente Alves";3;-;-;-;-;3
"354120 Presidente Bernardes";48;-;-;-;-;48
"354130 Presidente Epitácio";767;-;-;-;-;767
"354140 Presidente Prudente";12612;15;-;-;-;12627
"354150 Presidente Venceslau";180;-;-;-;-;180
"354160 Promissão";24;-;-;-;-;24
"354170 Quatá";76;-;-;-;-;76
"354190 Queluz";43;-;-;-;-;43
"354200 Quintana";4;-;-;-;-;4
"354210 Rafard";124;-;-;-;-;124
"354220 Rancharia";349;-;-;-;-;349
"354230 Redenção da Serra";1;-;-;-;-;1
"354240 Regente Feijó";269;-;-;-;-;269
"354250 Reginópolis";2;-;-;-;-;2
"354260 Registro";222;-;-;-;-;222
"354270 Restinga";1;-;-;-;-;1
"354290 Ribeirão Bonito";8;-;-;-;-;8
"354310 Ribeirão Corrente";1;-;-;-;-;1
"354323 Ribeirão dos Índios";4;-;-;-;-;4
"354330 Ribeirão Pires";7;-;-;-;-;7
"354340 Ribeirão Preto";18896;10;8;-;-;18914
"354360 Rifaina";20;-;-;-;-;20
"354370 Rincão";1;-;-;-;-;1
"354380 Rinópolis";16;-;-;-;-;16
"354390 Rio Claro";103;-;-;-;-;103
"354400 Rio das Pedras";61;3;-;-;-;64
"354420 Riolândia";17;-;-;-;-;17
"354425 Rosana";31;-;-;-;-;31
"354430 Roseira";2;-;-;-;-;2
"354440 Rubiácea";5;-;-;-;-;5
"354450 Rubinéia";8;3;-;-;-;11
"354460 Sabino";1;-;-;-;-;1
"354470 Sagres";2;2;-;-;-;4
"354480 Sales";12;-;-;-;-;12
"354490 Sales Oliveira";7;-;-;-;-;7
"354500 Salesópolis";5;-;-;-;-;5
"354510 Salmourão";2;-;-;-;-;2
"354515 Saltinho";42;-;-;-;-;42
"354520 Salto";252;1;-;-;-;253
"354530 Salto de Pirapora";45;-;-;-;-;45
"354550 Sandovalina";61;-;-;-;-;61
"354560 Santa Adélia";3;-;-;-;-;3
"354570 Santa Albertina";4;-;-;-;-;4
"354580 Santa Bárbara d'Oeste";290;-;-;-;-;290
"354600 Santa Branca";8;-;-;-;-;8
"354610 Santa Clara d'Oeste";37;-;-;-;-;37
"354625 Santa Cruz da Esperança";1;-;-;-;-;1
"354630 Santa Cruz das Palmeiras";36;1;-;-;-;37
"354640 Santa Cruz do Rio Pardo";5;-;-;-;-;5
"354650 Santa Ernestina";54;-;-;-;-;54
"354660 Santa Fé do Sul";761;1;-;-;-;762
"354670 Santa Gertrudes";3;-;-;-;-;3
"354680 Santa Isabel";75;-;-;-;-;75
"354690 Santa Lúcia";17;-;-;-;-;17
"354700 Santa Maria da Serra";6;-;-;-;-;6
"354710 Santa Mercedes";8;-;-;-;-;8
"354740 Santa Rita d'Oeste";4;-;-;-;-;4
"354750 Santa Rita do Passa Quatro";75;-;-;-;-;75
"354760 Santa Rosa de Viterbo";17;-;-;-;-;17
"354765 Santa Salete";3;-;-;-;-;3
"354730 Santana de Parnaíba";115;2;-;-;-;117
"354770 Santo Anastácio";744;2;-;-;-;746
"354780 Santo André";354;1;-;-;-;355
"354790 Santo Antônio da Alegria";68;-;-;-;-;68
"354800 Santo Antônio de Posse";147;-;-;-;-;147
"354805 Santo Antônio do Aracanguá";9;-;-;-;-;9
"354810 Santo Antônio do Jardim";7;-;-;-;-;7
"354820 Santo Antônio do Pinhal";1;-;-;-;-;1
"354830 Santo Expedito";6;-;-;-;-;6
"354840 Santópolis do Aguapeí";4;-;-;-;-;4
"354850 Santos";1244;-;-;-;-;1244
"354860 São Bento do Sapucaí";2;-;-;-;-;2
"354870 São Bernardo do Campo";909;-;-;-;-;909
"354880 São Caetano do Sul";59;-;-;-;1;60
"354890 São Carlos";301;-;-;-;-;301
"354900 São Francisco";2;-;-;-;-;2
"354910 São João da Boa Vista";81;-;-;-;-;81
"354920 São João das Duas Pontes";10;-;-;-;-;10
"354925 São João de Iracema";2;-;-;-;-;2
"354930 São João do Pau d'Alho";38;-;-;-;-;38
"354940 São Joaquim da Barra";689;-;-;-;-;689
"354950 São José da Bela Vista";17;-;-;-;-;17
"354970 São José do Rio Pardo";49;-;-;-;-;49
"354980 São José do Rio Preto";14906;32;33;-;1;14972
"354990 São José dos Campos";1660;2;-;-;-;1662
"354995 São Lourenço da Serra";1;-;-;-;-;1
"355000 São Luís do Paraitinga";2;-;-;-;-;2
"355010 São Manuel";54;-;-;-;-;54
"355020 São Miguel Arcanjo";7;2;-;-;-;9
"355030 São Paulo";14989;10;-;-;15;15014
"355040 São Pedro";8;-;-;-;-;8
"355050 São Pedro do Turvo";79;-;-;-;-;79
"355060 São Roque";70;-;-;-;-;70
"355070 São Sebastião";45;1;-;-;-;46
"355080 São Sebastião da Grama";1;-;-;-;-;1
"355090 São Simão";411;-;-;-;-;411
"355100 São Vicente";56;-;-;-;-;56
"355130 Sebastianópolis do Sul";4;-;-;-;-;4
"355140 Serra Azul";39;-;-;-;-;39
"355160 Serra Negra";18;-;-;-;-;18
"355150 Serrana";483;-;-;-;-;483
"355170 Sertãozinho";3076;3;-;-;-;3079
"355180 Sete Barras";3;-;-;-;-;3
"355190 Severínia";49;-;-;-;-;49
"355210 Socorro";8;-;-;-;-;8
"355220 Sorocaba";328;8;-;-;1;337
"355230 Sud Mennucci";25;-;-;-;-;25
"355240 Sumaré";463;-;-;-;-;463
"355255 Suzanápolis";18;-;-;-;-;18
"355250 Suzano";349;-;-;-;-;349
"355260 Tabapuã";8;-;-;-;-;8
"355270 Tabatinga";263;1;-;-;-;264
"355280 Taboão da Serra";36;-;-;-;-;36
"355290 Taciba";1;-;-;-;-;1
"355300 Taguaí";5;-;-;-;-;5
"355310 Taiaçu";21;-;-;-;-;21
"355320 Taiúva";130;-;-;-;-;130
"355330 Tambaú";34;2;-;-;-;36
"355340 Tanabi";89;1;-;-;-;90
"355350 Tapiraí";1;-;-;-;-;1
"355360 Tapiratiba";1;-;-;-;-;1
"355365 Taquaral";2;-;-;-;-;2
"355370 Taquaritinga";1600;-;-;-;-;1600
"355380 Taquarituba";1;-;-;-;-;1
"355390 Tarabai";4;-;-;-;-;4
"355400 Tatuí";105;-;-;-;-;105
"355410 Taubaté";3260;3;-;-;-;3263
"355430 Teodoro Sampaio";191;-;-;-;-;191
"355440 Terra Roxa";8;-;-;-;-;8
"355450 Tietê";64;-;-;-;-;64
"355465 Torre de Pedra";1;-;-;-;-;1
"355470 Torrinha";3;-;-;-;-;3
"355480 Tremembé";591;-;-;-;-;591
"355490 Três Fronteiras";35;-;-;-;-;35
"355495 Tuiuti";3;-;-;-;-;3
"355500 Tupã";106;-;-;-;-;106
"355510 Tupi Paulista";3;-;-;-;-;3
"355520 Turiúba";20;-;-;-;-;20
"355530 Turmalina";17;-;-;-;-;17
"355535 Ubarana";99;-;-;-;-;99
"355540 Ubatuba";83;1;-;-;-;84
"355560 Uchoa";167;-;-;-;-;167
"355570 União Paulista";7;-;-;-;-;7
"355580 Urânia";92;-;-;-;-;92
"355590 Uru";3;-;-;-;-;3
"355600 Urupês";6;-;-;-;-;6
"355610 Valentim Gentil";22;-;-;-;-;22
"355620 Valinhos";18;-;-;-;-;18
"355630 Valparaíso";28;-;-;-;-;28
"355640 Vargem Grande do Sul";121;-;-;-;-;121
"355645 Vargem Grande Paulista";8;-;-;-;-;8
"355650 Várzea Paulista";26;-;-;-;-;26
"355660 Vera Cruz";10;-;-;-;-;10
"355670 Vinhedo";42;-;-;-;-;42
"355680 Viradouro";69;-;-;-;-;69
